pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44
FBgn0039186	0.0420729411793793	0.070887828854339	0.165256070313035	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2102.8479742211	2201.94727587237	2536.52550666374	2379.33526921562	2146.46799821335	2754.06941331773	1990.55216170695	1971.2804735326	2594.79764314518	2296.59603095802	2449.47014999827	2636.80851057306
FBgn0003134	0.000385913432140675	0.00542667513111913	0.0106451932174716	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	4211.51295528651	4625.91409751641	6690.85608832737	4500.5440940928	5228.51342130061	6104.83004617887	4735.14811386931	5493.04550020688	6770.9785638054	4542.85019363551	5015.97982934799	6106.94476946805
FBgn0046685	0.0283036688485157	0.0565229984239572	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	462.452044123311	494.728485555119	530.340074254932	499.10795879463	457.230981079877	416.611953285998	437.201379186282	495.00266983746	462.058804001442	513.48705646146	456.082610409234	392.599128953643
FBgn0039210	0.0217637830045375	0.0487664321541326	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	258.856804572168	312.246667112657	401.772783526464	286.701327475542	351.653667509035	373.735937510424	290.095973954192	343.970109199223	343.688683425792	296.010185489548	366.909635665269	449.666953302421
FBgn0039205	0.00272678313975307	0.0155061895405328	0.0303471419560806	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	345.142406096224	326.43969743596	239.724427504123	445.768176938716	347.593001602464	283.696304381717	447.488470461253	340.478026872327	190.015193555649	415.823831997222	346.474162286444	272.962967065843
FBgn0039218	2.06128314859725e-05	0.00131063442452272	0.00287093256054213	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	374.227440317816	249.391818538031	111.157136775655	485.773013330652	247.700620300821	149.351454951584	351.81852160402	241.826701137525	137.060139613911	440.99476613749	241.51013993157	130.637188268287
FBgn0013949	0.00160717134572276	0.0117514252553554	0.0221609252091788	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	3089.80013547378	2979.52258001331	3294.536824917	2139.30625086401	1878.46404837967	1392.04131218032	3196.1992591336	3148.98523827816	2687.20940394547	2230.14476482772	1882.85020631266	1888.73871669992
FBgn0039250	0.0268399003140851	0.0549083103835696	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	122.157143730686	188.564545723877	195.529421316212	214.311623528229	185.16636533963	180.079266257412	150.191532614582	165.873910527544	180.670184036519	199.35379839092	173.701523720014	136.137701458531
FBgn0051121	0.000276049350418793	0.00463587517081207	0.00770737341206683	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	373.257939177096	474.452727950401	431.236120985071	380.998441827962	267.191816652361	255.112293864668	325.072084289094	495.00266983746	426.75543470695	438.981091406268	288.883282764301	292.214763231696
FBgn0015625	0.0182162280836457	0.0443267965158414	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	43.6275513323879	44.6066667303796	50.8912192466854	43.8148208102157	39.7945258843942	60.0264220858042	40.1196559723882	31.428740942061	59.1850602878252	39.2666572588176	32.5109803754036	49.5046187121931
FBgn0051105	0.00641632776743012	0.0251747207415667	0.0540932881006763	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	34.9020410659103	39.5377273292001	62.9444027524793	80.962168888442	73.0919863182751	56.453420771173	39.0909468448911	45.3970702496436	39.4567068585501	75.512802420803	68.7375013651391	41.2538489268276
FBgn0015591	0.0172426150929339	0.0429716179083845	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1270.04649434285	1334.14485039044	1712.89130043449	1567.80858812206	1343.26828189363	1956.57551989205	1407.27408641608	1375.88043679689	1697.67672930867	1691.48677422599	1503.86506365081	2245.58450991698
FBgn0039254	0.000585018033541996	0.0067523301838017	0.0144350833147329	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	875.459530069917	963.098486224104	1011.12817187493	1184.90515408496	1204.39350788891	1249.12125959507	897.034359177501	946.354310588725	995.762680982883	1287.74499061609	1138.81319829271	1274.74393183897
FBgn0039255	0.00290740561102226	0.0160158079955285	0.0348307109884609	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	189.052722440347	186.536969963405	93.7469828228415	222.884088469358	307.79847571807	290.84230701098	193.397315969461	190.318486815814	161.980164998258	267.818739252448	324.180918600453	285.339121743891
FBgn0045866	0.0184182610906006	0.0446000341392733	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2069.88493543662	1998.17591194496	1596.37719321182	1832.6025051925	1826.48752477556	1367.74490324082	2131.48531217406	2098.74147846429	1617.72498120056	1883.79271105763	1731.44192627864	1318.06047321214
FBgn0039273	0.00363785816064511	0.0182156174827894	0.0438947647002731	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	358.7154220663	264.59863674157	321.418226821171	319.086195030918	416.624322014168	368.019135407014	364.163031133985	292.461894877512	316.691989259415	367.495638447908	379.914027815431	360.283613960961
FBgn0011336	0.0242466431444374	0.0518453755638717	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2393.69831643701	2326.64318514139	2679.82446612151	2173.59611062852	2231.74198225133	1916.55790516818	2366.03099324341	2509.93417245626	2313.40902318025	2133.48837772909	2194.95561791654	1943.74384860236
FBgn0039260	0.0363780346476128	0.0651239670606251	0.157455002659683	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2721.38970200028	2509.12500358385	2472.24186129951	2769.85867208929	2443.70874257433	2118.07517931338	2520.33736236798	2585.88696306624	2352.8657300388	2907.74631188372	2538.64312474223	2219.45707226333
FBgn0039259	0.0408477156102596	0.0696940809723121	0.165256070313035	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	313.148868452473	259.52969734039	204.904119598496	240.029018351616	242.015688031622	155.78285731792	391.938177576408	276.747524406481	196.245199901736	248.688829305845	243.367910238736	164.32783155853
FBgn0039293	0.0411970868244754	0.0700375434337364	0.165256070313035	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	375.196941458536	365.97742476516	352.220806891533	316.228706717209	445.861116541478	456.629568009867	390.909468448911	342.224068035775	304.231976567242	296.010185489548	391.060649658426	404.287719482911
FBgn0039297	0.00523469542497757	0.0224744701503591	0.0512133618160862	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	104.706123197731	185.52318208317	155.352142963566	127.634478012367	103.140914026899	115.765242594051	125.50251355465	148.413498893066	180.670184036519	136.929881723056	85.4574341296324	99.6968015731667
FBgn0039298	0.00105355059986467	0.00942503784182338	0.0221609252091788	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2831.91283204233	1551.09545676093	1636.55447156446	886.773873354582	1260.43069739959	2024.46254487004	2900.95973954192	1859.53383907194	1205.50622796781	934.345075286736	1186.18634112544	1765.66473406822
FBgn0051300	0.00414416443510494	0.0196177650780478	0.0438947647002731	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	747.485379494912	637.672576668381	512.929920302119	416.240797697049	620.469750524024	1034.02658045427	791.077319045296	599.76513964433	469.327144738544	390.652897856954	540.611159385283	817.513772899967
FBgn0039315	0.0413472198971816	0.0701843801165651	0.165256070313035	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	63.9870752875022	71.9789394967489	62.9444027524793	89.5346338295711	76.3405190435318	55.0242202453205	79.2106028172793	79.4448729368763	60.2233946788397	77.5264771520244	76.1685825938028	52.9424394560954
FBgn0051436	0.0283369106936006	0.0565587744130704	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	221.046260084099	274.736515543929	286.597918915544	301.94126514866	251.761286207392	161.49965942133	258.205991001781	282.858668478549	277.235282400865	320.174282264205	259.158957849646	166.390524004871
FBgn0039328	0.0253059930888861	0.0531294383936185	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	738.759869228435	729.927273769848	811.581022723457	664.842280989794	638.336680512936	972.570957842613	713.924134483011	822.385387983929	842.089191112741	637.328052431577	641.859641125826	917.898138621914
FBgn0045761	0.0228639757423947	0.0500963076344222	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1213.8154281811	1260.13833513322	1378.08064749577	1065.84314101372	1041.15473844476	1098.34060411763	1196.38871527917	1247.54641128348	1249.11627239042	974.618569911164	1011.55593225184	1156.48289824873
FBgn0039325	0.00214333843628708	0.0136932917185277	0.030000988889417	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1652.02994378642	1266.22106241464	1333.88564130786	980.118491602433	890.910099901642	998.296567307957	1570.83883768812	1431.75375402722	1264.69128825563	719.888716411655	745.894778327117	750.132486319482
FBgn0039321	0.0484141366429643	0.076744586782387	0.18530280973514	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	3947.80864501074	3897.0006116268	4317.71818029773	3838.55930141672	3314.31551294312	2698.33059280948	3858.68793724175	4091.84746653999	3596.79033047415	3700.12731861935	3393.21746603856	2870.58032115842
FBgn0039311	0.000706581804184541	0.00750768333063272	0.0190065039084936	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	684.46780534813	513.990455279601	338.828380773984	279.081358638982	554.686962837577	933.26794338167	802.393119447765	613.733468951913	417.41042518782	295.003348123937	546.184470306781	737.756331641434
FBgn0039300	0.03002180213323	0.0583245197793884	0.123045859301855	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	13397.536263606	13496.5580495805	7418.06482651027	11775.7093407977	10796.4985123905	9401.28105905761	15024.2968070956	13010.6257294315	10363.6155567155	13130.1660849292	11125.2574844631	9002.96496413134
FBgn0039291	0.0263736278932666	0.0543772779086056	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	342.233902674065	249.391818538031	253.116853621672	314.323714508069	260.694751201848	165.787260998888	385.765922811425	323.017615237849	211.820215766953	278.893950274166	244.296795392319	188.392576765846
FBgn0039350	0.00503548332054962	0.021986363532461	0.0512133618160862	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1152.73685631576	1209.44894112143	1439.68580763649	1213.48003722206	1219.82403833388	1518.52555871826	1241.65191688904	1155.00622962074	1335.29802684462	1242.43730916361	1257.71049795133	1580.70997804628
FBgn0027508	0.00647658949251067	0.0253005723958021	0.0540932881006763	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1824.60114683453	1774.12879041282	1493.25551210669	1597.33596736373	1961.30163287372	2107.35617536948	1768.35099016757	1554.84965605029	1681.06337905244	1800.22520971194	1954.37436313855	2099.13334622674
FBgn0039356	0.00908327788235234	0.0302283299737669	0.0654028834678567	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	143.48616882652	124.695909269016	83.0330419288025	160.971841672314	120.195710834497	69.3162255038453	161.50733301705	139.683293075827	115.255117402607	171.16235215382	151.408280034023	105.19731476341
FBgn0066101	0.019452151103868	0.0459576432257119	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	3814.98698873214	3822.99409636958	3563.72458987973	5224.44113356593	4175.17668513614	4260.44676756624	3602.53936449496	3579.38438506805	3774.34551133762	4789.52534821013	4418.70667559414	4178.32733213886
FBgn0039355	0.0093937775258985	0.0307754170809523	0.0654028834678567	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	83.3770981018968	82.1168182991078	62.9444027524793	93.3446182478507	97.4559817577002	93.6126344433374	66.8660932873137	65.4765436292937	67.491735415941	85.5811760769101	93.817400511879	96.2589808292644
FBgn0039386	0.00475172104816472	0.0212617544988526	0.0512133618160862	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	115.370635745648	84.1443940595797	58.9266749172147	111.442044234679	70.6555867743326	74.318427344329	103.899621877211	93.413202244459	53.9933883327528	107.731598120346	106.82179266204	63.2559016878023
FBgn0000206	0.000306108298994296	0.00482467908032188	0.00770737341206683	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	4403.47418114902	3687.14652041797	2591.43445374569	2446.96249264009	3374.41336836037	5101.53127703043	4541.75079789985	3417.87557744913	3134.73152647271	2273.43877154898	3640.30091689162	4995.15354089004
FBgn0001139	0.00513001219931498	0.0222200274363835	0.0512133618160862	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2913.35092786279	3069.7497013543	3412.39017475143	3125.13971909386	3172.19220621314	3557.28010884682	2715.79209659243	2903.66645481374	3356.9350861498	2917.81468553983	3068.10766228452	3448.82177028279
FBgn0039404	0.000213197368427525	0.00415286035068105	0.00711343161911464	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	167.723697344513	188.564545723877	211.600332657271	177.164275450002	196.536229878029	222.955282032987	169.737006037027	186.826404488918	233.625237978257	169.148677422599	196.923652559588	212.457321973162
FBgn0039406	0.0152993296323507	0.0401638780423278	0.0937679998547992	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2489.67892936827	2313.46394269832	1829.40540765716	2169.78612621024	2066.87894644456	1586.41258369625	2901.98844866942	2585.01394248451	1645.76000975795	2569.44895703852	2075.12943310433	1588.27318368286
FBgn0002592	0.0262258074117241	0.0542071847801526	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	16.4815193922354	35.4825758082565	44.195006187911	23.8124026142476	25.9882618020534	36.4446134092382	27.7751464424226	36.6668644324045	46.7250475956515	24.164096774657	36.2265209897355	35.7533357365839
FBgn0039415	0.0266710949512601	0.05471701628814	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	52.3530615988654	42.5790909699078	77.676071481783	92.3921221432808	63.3463881425051	56.453420771173	50.4067472473596	48.8891525765393	73.7217417620279	70.4786155927495	63.1641904436413	50.879747009754
FBgn0051323	0.0270272430773676	0.0551193544079859	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	441.123019027477	417.680606657191	337.489138162229	568.640174428234	508.395371502669	520.943591673229	410.454941871357	330.00177989164	403.912078104632	471.199887105811	483.949165016722	507.42234179998
FBgn0000064	0.0320366716023721	0.0604565437091319	0.137408969651879	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	32470.5322049852	41157.760361817	36709.979230813	29992.1973406972	30178.0568844532	34159.3217684001	36823.6719278874	37233.4547899433	34992.9073115789	33544.8005100519	31111.1504489541	32356.0812774597
FBgn0039417	0.00252256411537931	0.0149156615595179	0.0303471419560806	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	289.880841075199	221.005757891426	206.243362210251	298.13128073038	230.645823493224	194.371271515937	261.292118384272	213.890042522359	190.015193555649	245.668317209012	216.43024078483	203.518988039016
FBgn0039430	3.18890270861765e-05	0.00162243173321162	0.00287093256054213	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2877.47938565616	5226.07652261606	4574.85276175467	5574.95970004766	3765.8615617538	3517.26249412295	2946.22294115179	4853.99443438497	4741.0348293721	5406.7166533295	3837.22456945121	3365.62650828035
FBgn0039451	0.0210169487559946	0.0478912052923597	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1522.11679092998	1930.25212396915	1736.99766744608	1403.97925813604	1702.2311480345	1991.59093277543	1526.60434520575	1682.31066098199	1819.16185305736	1520.32442207217	1871.70358446967	2137.63693855845
FBgn0001197	0.0106900619922435	0.0330267309358429	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1462.00772020535	1539.94379007833	1502.63021038897	1801.17013374169	1668.1215544193	1742.19544101417	1474.14017970339	1463.18249496928	1412.13477177969	1636.1107191174	1619.0468226951	1648.77882877554
FBgn0004359	0.00336035001397486	0.0173825685239271	0.0422296424586512	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	681.55930192597	718.775607087253	574.535080442843	591.500080937911	674.070540490759	781.772687641307	681.005442403103	689.686259561894	502.553845251007	632.293865603524	666.010655118983	744.631973129238
FBgn0027889	0.0326333353861613	0.061103380660012	0.145870199658885	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	129.913152856444	140.91651535279	183.476237810418	186.689236495701	195.724096696714	207.23407624861	151.220241742079	157.143704710305	178.59351525449	210.429009412638	201.568078327502	219.332963460967
FBgn0039479	0.00764594042887914	0.0275676004774257	0.0575070879756627	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	73.6820866946995	56.7721212932104	32.1418226821171	28.5748831370972	38.9823927030801	89.32503286578	61.7225476498281	48.0161319948154	37.3800380765212	41.280331990039	37.1554061433184	66.0061582829242
FBgn0039485	0.00557789767094208	0.0233022000077983	0.0540932881006763	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	190.022223581067	242.29530337638	291.954889362564	240.029018351616	262.319017564476	140.776251796469	190.31118858697	253.175968699936	258.545263362605	254.729853499509	220.145781399162	143.013342946336
FBgn0027574	0.0218612795682765	0.0488785416194214	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	405.251476820847	471.411364309693	482.127340231756	461.008114611834	480.782843337987	513.797589043967	390.909468448911	436.510290861958	494.247170122891	457.104163987261	448.65152918057	544.550805834124
FBgn0051064	0.00928235063138337	0.0305810564223675	0.0654028834678567	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2046.61690805935	2062.04454839982	1818.69146676313	2269.79821719008	2122.91613595523	2200.96880981282	1847.56159298485	1969.53443236915	1854.46522235186	2275.4524462802	2179.16457030563	2226.33271375113
FBgn0004197	0.00959724439584067	0.0311247803686176	0.0654028834678567	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	67.8650798503811	70.965151616513	68.3013731994988	42.8623247056457	60.0978554172484	42.8760157755744	73.0383480522965	58.4923789755024	68.5300698069555	40.2734946244283	56.6619943685606	48.8170545634127
FBgn0039487	0.000623092225225985	0.0069793106439286	0.0144350833147329	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	916.178577980145	695.458485841827	648.193424089361	448.625665252426	743.913994083778	799.637694214463	997.84785367222	701.035527124304	502.553845251007	458.111001352872	822.06336092092	733.630946748751
FBgn0039486	0.00262796865040709	0.015226203703926	0.0303471419560806	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1216.72393160326	1180.04909259459	1873.60041384508	965.831050033884	756.09599180349	665.292844784329	1165.52744145425	1402.94407483033	1472.35816645853	716.868204314823	756.11251501653	712.316458136557
FBgn0046247	0.00258058092592046	0.0150881508676576	0.0303471419560806	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1360.21010042978	1441.60636569545	1643.25068462324	1510.65882184787	1474.83385726653	1745.7684423288	1340.40799312877	1458.81739206066	1755.82345520548	1467.96887906041	1498.29175272932	1959.55782402431
FBgn0015737	8.67107732024832e-05	0.00267900972005121	0.00612866348351893	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	3381.61997883042	3784.47015692061	4932.43053909322	3160.38207496295	3826.77155035236	4520.56126327139	3580.93647281752	3909.3861649597	4418.1128337666	3243.02315463209	3753.62490562874	4691.25018712908
FBgn0039507	0.00521744852845937	0.0224328576210398	0.0512133618160862	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1315.61304795667	1549.06788100045	1797.26358497505	1470.65398545593	1700.60688167187	2015.88734171492	1463.85308842842	1760.00949275541	1981.14201805562	1573.68680244953	1822.47267132977	2156.20117057552
FBgn0002441	0.048091581204499	0.0764442139481047	0.18530280973514	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1235.14445327694	1368.61363831846	1422.27565368368	1190.62013071238	1551.17437631006	1596.41698737722	1235.47966212406	1358.42002516241	1401.75142786954	1277.67661695999	1512.22503003306	1654.27934196579
FBgn0040080	0.00846780899081755	0.0290911539368619	0.0654028834678567	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	958.836628171813	1128.34591070256	1154.42713133271	1040.12574619034	1126.42872248275	1097.6260038547	947.441106424861	1073.81531552042	1209.65956553187	1005.8305282451	1130.45323191046	1126.23007570239
FBgn0039527	0.0223423318518177	0.0494246435405422	0.10040290993306	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	157.059184796596	186.536969963405	115.17486461092	161.924337776884	184.354232158316	207.948676511536	171.794424292021	144.048395984446	126.676795703766	135.923044357445	163.483787030601	196.643346551212
FBgn0005659	0.0118847789729899	0.0350613293004128	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1237.08345555838	1336.17242615092	1494.59475471844	1211.57504501292	1228.75750332834	1392.75591244324	1324.97735621631	1361.03908690758	1569.96159921389	1280.69712905682	1319.94580324139	1530.5177951853
FBgn0039560	0.00311773122839877	0.0166215166690412	0.0422296424586512	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1488.18425100479	1746.75651764645	1924.49163309176	1606.86092840943	1669.74582078193	2042.32755144319	1532.77659997073	1767.86667799093	1979.06534927359	1786.12948659339	1808.53939402602	2288.90105129015
FBgn0039558	0.0140213043320182	0.0382763069241709	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	223.954763506258	172.343939640103	179.458509975154	208.596646900809	212.778893504312	177.220865205708	239.689226706832	191.191507397538	149.520152306085	242.64780511218	190.421456484507	175.328857939017
FBgn0013813	0.049514962795954	0.077757341810904	0.18530280973514	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	599.151704964793	430.859849100257	364.273990397327	452.435649670705	482.407109700616	519.514391147377	488.636835561139	323.017615237849	340.573680252748	424.885368287718	459.798151023566	531.487087007296
FBgn0001215	1.73111489870951e-05	0.00121301995171379	0.00226724549689617	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	6420.03655384605	6968.77788874157	7892.1567110715	6496.02343316676	6884.4529780002	8220.04682444054	5996.34550418079	6985.91069495477	7875.76635584481	6204.13184689317	6926.69659026814	8596.61455220209
FBgn0039589	0.00330998949247297	0.0172283399354881	0.0422296424586512	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	285.033335371601	272.708939783457	241.063670115878	305.75124956694	294.804344817043	238.676487817364	282.895010061712	286.350750805444	247.123585061446	296.010185489548	313.963181911041	244.772836965844
FBgn0039594	0.00169596129073969	0.012047699540641	0.0221609252091788	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	6985.25571888566	5745.13591729684	5181.52966487963	5604.48707928932	6863.33751528603	6778.69809411831	6410.91528256214	5494.79154137033	4849.02160603761	5343.28589929602	7117.11804675264	6428.03722694852
FBgn0000659	0.00203961401069392	0.0133249460401219	0.030000988889417	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	511.896602300018	633.617425147437	646.854181477607	582.927615996782	585.548023727515	788.204090007643	479.378453413664	564.844316375374	787.057468388974	530.603291676842	610.277545904005	770.759410782896
FBgn0039600	0.0030929815786766	0.0165522733678948	0.0348307109884609	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	3707.37236211225	3967.96576324331	3727.11218851383	4738.66812023528	4331.91838912977	4582.73148614598	3473.95072355782	3547.95564412599	3859.48893140081	4447.20064390249	4210.63640119156	4306.21426381202
FBgn0039620	0.0116002962680348	0.0345936889749843	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	5311.8967500034	5199.71803772993	4554.76412257834	4731.04815139872	3972.95552298891	4202.56414626922	5290.65104271776	5174.39298787765	4736.88149180804	4179.38190465004	3437.80395341054	4071.75488907788
FBgn0053203	0.0293264869266856	0.0576063457632022	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	2357.82677423038	2066.09969992076	1499.95172516546	2655.5591395409	2354.37409262977	2526.11192944426	2152.059494724	1876.99425070642	1676.91004148838	2258.33621106482	2536.78535443507	2441.54029231941
FBgn0024273	0.0257733054956659	0.0536811953148427	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1396.08164263641	1611.92272957508	1632.5367437292	1610.67091282771	1493.51292043675	1694.31722339812	1324.97735621631	1621.19922026131	1606.3033028994	1555.56372986854	1607.9002008521	1864.67397149261
FBgn0005642	0.0430270861438728	0.0717970032253867	0.165256070313035	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	835.709983300408	1062.44969848722	950.862254345964	909.63377986426	931.516758967351	1039.74338255768	921.723378237432	1024.92616294388	1060.13941322578	929.310888458682	899.160828668306	1111.10366442922
FBgn0039637	0.0279161450067506	0.0561030571623035	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1707.29150880745	1743.71515400575	1707.53432998747	1574.47606085405	1596.65383446365	1492.08534898999	1761.15002627509	1972.15349411433	1657.18168805911	1617.98764653641	1438.84310290001	1496.82715189506
FBgn0039640	0.00138895958000414	0.0109438194103955	0.0221609252091788	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	762.997397746428	672.141364596401	494.18052373755	541.970283500276	513.268170590554	630.99203216387	705.694461463034	630.320860004667	516.052192334195	467.172537643368	512.744604777794	607.806707521927
FBgn0039645	0.0324315813090931	0.0608832849486264	0.145870199658885	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	25.207029658713	23.3171212454257	2.67848522350976	54.2922779604846	12.1819977197125	2.85840105170496	57.6077111398395	37.5398850141284	9.34500951913029	31.2119583339319	28.7954397610718	1.37512829756092
FBgn0051044	0.0159048266880649	0.0410574270097673	0.0937679998547992	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	86.285601524056	98.3374243828822	85.7115271523122	78.1046805747323	64.1585213238193	73.6038270814027	85.3828575822621	102.143408061698	114.216783011592	77.5264771520244	75.2396974402198	73.5693639195092
FBgn0051445	0.00930315843259901	0.0306175167356	0.0654028834678567	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1973.90432250537	1917.07288152609	2373.13790802965	1543.04368940325	1478.08238999179	1372.03250481838	2496.67705243554	2590.25206597486	2292.64233535997	1473.00306588846	1482.50070511841	1659.77985515603
FBgn0039656	0.031604774013341	0.0599973799441534	0.137408969651879	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	1317.55205023811	960.057122583397	1684.76720558764	823.909130452968	465.352312893018	647.427838211173	1301.31704628387	1377.62647796034	1154.6278428081	634.307540334745	442.149333105489	915.147882026792
FBgn0039647	0.0355766764960239	0.064274992721502	0.157455002659683	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	4011.79572029824	4440.39091543324	5133.31693085645	5505.42748441405	5138.36663817474	5208.00671620644	3517.1565069127	3761.84568664835	5108.60520379123	4940.55095305174	5263.06328020106	4964.21315419492
FBgn0039638	0.0137816531900267	0.0379397908969126	0.0781266073311167	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	91.1331072276547	82.1168182991078	58.9266749172147	121.919501384948	166.487302169404	124.340445749166	115.215422279679	78.5718523551524	95.5267639733319	128.87518279817	143.048313651776	111.385392102435
FBgn0039632	0.023538296003487	0.0509599839701694	0.12266578323536	pvalue	0.733328578055296	1153	0.451417091146333	0.0124684044848975	925.873589387343	951.94681954151	1086.12575813321	925.826213641948	1116.68312430698	1189.80943777219	988.589471524746	947.227331170449	1197.19955283969	956.495497330171	1092.36894061356	1263.74290545849
