logFC	logCPM	PValue	FDR
FBgn0043005	0.695352116195897	4.04439971861802	1.34952378063471e-19	1.57630960620967e-17
FBgn0034709	-0.791925019470991	5.87158059046047	1.39387118949406e-19	1.60849376541857e-17
FBgn0033540	0.521481417634569	4.70648009033224	2.00602239784419e-19	2.28734315792281e-17
FBgn0036380	-1.07004896498752	4.22558257522181	2.13354368694333e-19	2.40412722747567e-17
FBgn0033067	1.49747591394134	5.15082968167422	2.263206793766e-19	2.52058077566171e-17
FBgn0265045	-0.492434464301018	7.47660938768702	2.64824255101236e-19	2.91550197167775e-17
FBgn0030600	-0.665106756278976	7.37457224600738	6.83254532570679e-19	7.43660444654768e-17
FBgn0003515	-1.46160708786385	3.80254369527133	7.34946462383432e-19	7.90934518731294e-17
FBgn0024989	-2.06576349171307	1.89220195212013	9.82767621138943e-19	1.04588314169653e-16
FBgn0034371	0.698041567251437	6.49161790966611	3.25257049117266e-18	3.42341979829139e-16
FBgn0001316	-0.416884927510037	7.35328997514128	3.49819420458224e-18	3.64192435777051e-16
FBgn0038279	0.541694048877881	5.25295011897523	3.603354861978e-18	3.7110680503253e-16
FBgn0030895	-0.731063987968198	5.97940403790714	1.18156724151479e-17	1.20394159991795e-15
FBgn0087012	-0.896928875871147	6.20480068654095	3.720642545413e-17	3.75119097894376e-15
FBgn0010403	4.04876578368369	2.24868163004249	4.64963450079519e-17	4.63897908839753e-15
FBgn0033697	1.04782184590313	2.15663877061095	5.30341678555815e-17	5.23671401773978e-15
FBgn0034622	-1.00205712786688	5.40610638065777	1.16642465816262e-16	1.14000156896751e-14
FBgn0052082	-0.565612820982782	7.61087308791367	1.46548442421705e-16	1.41781917324756e-14
FBgn0014019	-0.765090970588437	9.3161269937112	2.24997112403435e-16	2.1550223426001e-14
FBgn0003162	-0.50072591787263	7.05296087215899	4.03337541427048e-16	3.82491779384977e-14
FBgn0032879	-1.01532205480157	6.22950674072296	4.1579422408225e-16	3.90438929241156e-14
FBgn0023178	-0.724749755788551	6.29621220319794	4.88010923613233e-16	4.53802779258985e-14
FBgn0031374	-0.415639636725513	8.04894537033325	5.44002396651186e-16	5.0100528414664e-14
FBgn0038732	2.38527842064554	0.803371527427148	6.01938080863848e-16	5.49082184620375e-14
FBgn0036880	-1.47933088841615	0.76777554815079	7.22382087238245e-16	6.52733550147916e-14
FBgn0030773	-1.39896710074881	6.83638332427082	9.95832761476728e-16	8.91409924245243e-14
FBgn0032753	-1.01346467270107	4.39321133219012	1.07756191978174e-15	9.49119590929644e-14
FBgn0035583	-1.46516251355986	3.11168711585974	1.0801214805944e-15	9.49119590929644e-14
FBgn0011281	3.90509233377249	2.44258194536414	1.12436892528623e-15	9.79018687853777e-14
FBgn0036143	1.51338838637835	2.75975914041559	1.85116925768027e-15	1.59734226577131e-13
FBgn0051019	1.49853221386182	0.82757278589329	2.16047156647878e-15	1.84758898783337e-13
FBgn0035112	0.776624211193252	4.22301841907318	2.62060455761592e-15	2.22125225246418e-13
FBgn0030159	-0.757603365234609	6.37177733236066	3.04254200079942e-15	2.5562690599699e-13
FBgn0024993	0.758785118487458	2.69472635819358	3.71193953515324e-15	3.09156146675632e-13
FBgn0265988	-0.819345776214573	7.36828960131895	4.80276978649433e-15	3.96559732888299e-13
FBgn0002938	-0.639209078089836	11.5258720461901	5.9617819064857e-15	4.88050829917266e-13
FBgn0031414	-0.661287124588918	7.68317709405224	8.01208419931695e-15	6.50336800517438e-13
FBgn0032817	-0.561155699180301	6.48027876867564	9.64640099388881e-15	7.76413686718211e-13
FBgn0012037	0.729532183895108	5.71702116653576	1.1202730872255e-14	8.94164635787153e-13
FBgn0026192	0.37423134271041	6.84946006712225	1.23541756065391e-14	9.77919784788687e-13
FBgn0033033	-0.585695883871204	7.10300353826589	1.33611231136138e-14	1.04895768182125e-12
FBgn0032140	-0.840159809071267	6.25634760067669	1.39065802949309e-14	1.08290427694999e-12
FBgn0004635	0.680318010959091	5.09114543396336	1.62021129556187e-14	1.25148256362029e-12
FBgn0034049	0.375973017910051	5.37061909818732	2.25488498481e-14	1.71852727650095e-12
FBgn0030486	-0.409219133871477	6.07139501318128	2.26074793108289e-14	1.71852727650095e-12
FBgn0030421	-0.417752481553722	5.74223844139078	2.70069801771677e-14	2.03679414281033e-12
FBgn0040554	0.607851880782909	3.33226923343476	3.32486180268546e-14	2.48793174579073e-12
FBgn0037976	0.470220575779101	6.05096251062675	3.41862564261295e-14	2.53826328720518e-12
FBgn0037950	-0.512329287827157	4.51795404351302	4.67622842239365e-14	3.44530121766818e-12
FBgn0016131	0.36036627301955	4.01013901857671	6.07672066579988e-14	4.44296416313216e-12
FBgn0038029	0.794556111556902	1.35972041666505	6.23512385740779e-14	4.52424365956453e-12
FBgn0001296	-0.44327915970418	5.95777824206298	6.35349817175024e-14	4.57547409691908e-12
FBgn0025631	0.612996649595616	6.8062603715166	6.80133801046553e-14	4.86143398986857e-12
FBgn0023458	-0.675819193356944	8.02783915292029	7.71309624510433e-14	5.47229895078587e-12
FBgn0024315	0.300495127514838	7.28416152786917	8.07015898373227e-14	5.68352814310204e-12
FBgn0034808	0.347531066149179	5.97367103362282	8.89693671564965e-14	6.22006276368557e-12
FBgn0033304	0.779945272700188	5.31302044539539	9.79949428219933e-14	6.80141711847139e-12
FBgn0260753	0.518380062847078	6.04661521642109	1.26722433213875e-13	8.73199615339927e-12
FBgn0031879	-0.852870909533546	5.50819562615621	1.33544339579475e-13	9.13634060351581e-12
FBgn0015777	0.427837749624038	8.38945449966114	1.43433496915033e-13	9.74330520178853e-12
FBgn0035612	1.18569599670758	2.20196243949414	1.70808103116878e-13	1.152112684263e-11
FBgn0038147	0.885775020369291	7.60403860635125	1.83436683224851e-13	1.22864094540393e-11
FBgn0264560	-0.325319553702479	6.78677702552481	2.19760610752886e-13	1.46171328457718e-11
FBgn0051216	0.684008463361054	3.1633111362675	2.21967440938343e-13	1.46620975814307e-11
FBgn0002576	-0.738189348993438	5.27251903215081	2.63477483362427e-13	1.7284844764694e-11
FBgn0029688	-0.340177874742178	7.80642695798437	2.78489227267316e-13	1.81453729167779e-11
FBgn0033730	-1.44588245987003	3.97183262456902	2.82095343014164e-13	1.82561432120923e-11
FBgn0042201	-1.14529446089484	5.04369731988207	4.18042769558928e-13	2.68725748109759e-11
FBgn0284244	-0.940211042588289	3.07845813339244	4.42175550592524e-13	2.8083397723785e-11
FBgn0038912	0.43415073740125	6.99473626964436	4.42743062882808e-13	2.8083397723785e-11
FBgn0033710	-0.419652021409265	8.52804261565368	5.02699797120646e-13	3.16767016896155e-11
FBgn0037298	-0.402603240741974	7.684610372321	5.98230182466127e-13	3.74499914226181e-11
FBgn0000247	-0.32130193114487	6.51296225296145	6.04217166063071e-13	3.757916893865e-11
FBgn0040364	-0.423877152549208	5.1538412134044	7.80540570506249e-13	4.823237151167e-11
FBgn0003053	-0.724351230050086	4.80941757257799	8.02419951191846e-13	4.9266527516125e-11
FBgn0030674	-0.437752927644554	7.69604586959321	8.62076320692221e-13	5.25921464942044e-11
FBgn0037896	-0.67185133613964	5.59446385564689	9.15094519758813e-13	5.54732614572779e-11
FBgn0000500	-0.470655750092328	6.60251000154212	1.22137648129082e-12	7.35744901748647e-11
FBgn0041711	-0.862555274732222	2.89291601566234	1.27367286229121e-12	7.62452417189073e-11
FBgn0035943	-2.66245712792665	0.363817038145421	1.7122787564821e-12	1.01864633103016e-10
FBgn0033817	-0.773880469532373	3.9317347566987	1.86525594535191e-12	1.10280379287535e-10
FBgn0267435	-0.784024180428553	10.6323501502913	1.92226761420793e-12	1.129538601772e-10
FBgn0026415	0.501101962517431	9.6438868251467	2.12058299868712e-12	1.23847219276983e-10
FBgn0034475	0.76269652293046	2.31199793509034	2.58278792966989e-12	1.49926926002292e-10
FBgn0001257	-1.00190032090879	6.76430190182129	2.98014115384721e-12	1.71950554045473e-10
FBgn0036463	0.461411524081541	3.38317205760519	3.42557509564672e-12	1.96468013569487e-10
FBgn0026619	0.327408191253407	5.74388901399178	4.17403480307902e-12	2.36997730392564e-10
FBgn0039703	1.5027934303108	4.83292696465061	4.18173067825676e-12	2.36997730392564e-10
FBgn0032181	1.85631544314881	1.33613878002285	4.59353725699062e-12	2.58805293220331e-10
FBgn0026059	-0.454790549330338	8.18844211119182	4.70091220236862e-12	2.6330606476191e-10
FBgn0038397	1.67068031884905	3.25347311944412	4.96664298686377e-12	2.76572712373147e-10
FBgn0037410	-1.13032571272298	4.12085944618128	5.06938108321004e-12	2.80662034768704e-10
FBgn0015522	0.458429139121474	5.518896340181	6.53964446053502e-12	3.59981118637957e-10
FBgn0053993	-0.605942947117683	2.18372460398781	6.67851025553507e-12	3.65524407014371e-10
FBgn0040236	-0.585760015849286	6.77076762996668	7.66549072790437e-12	4.17159489726523e-10
FBgn0003249	-0.397925990355213	10.9686340969439	8.55835676448873e-12	4.6311831124448e-10
FBgn0038816	-0.495773699627273	5.72997252527952	1.36659830461114e-11	7.35352728177839e-10
FBgn0031289	1.6432559489243	0.588151454851207	1.38390188141091e-11	7.40503475986242e-10
FBgn0033303	0.89638389174752	0.945067441672839	1.6375383044349e-11	8.71352326659858e-10
FBgn0050101	-1.42846111550341	0.720425408779627	1.68757842784575e-11	8.93018021099814e-10
FBgn0005677	0.365692513443057	5.47863573266097	1.71149633800468e-11	9.00698457440046e-10
FBgn0044011	0.586179122256696	3.31286390368561	2.19303634527147e-11	1.14780885874372e-09
FBgn0035802	-0.373575198094334	6.79733495487988	2.85304875450426e-11	1.48513592231749e-09
FBgn0032538	-1.21933506340305	0.738672491021214	2.88244842849428e-11	1.49232924584423e-09
FBgn0035785	0.851907492216102	1.19459485423688	3.0499166259541e-11	1.57052569204619e-09
FBgn0051632	0.784651187792142	3.23328514329111	3.0696244884637e-11	1.57052569204619e-09
FBgn0267541	-1.21606657591059	1.1073093312192	3.08267728236254e-11	1.57052569204619e-09
FBgn0263705	-0.462141754805081	5.60047325875336	3.11574535631897e-11	1.57897402237159e-09
FBgn0011230	-0.337379862949209	8.09361837727307	3.42758606387745e-11	1.72786417472727e-09
FBgn0052282	-1.34589710784107	3.75704058858452	3.82770792320594e-11	1.91946526117626e-09
FBgn0033139	0.993349284346249	3.00259007281191	4.07785719522988e-11	2.03425605291207e-09
FBgn0263236	0.302227827413151	6.19201664801849	4.22448312301925e-11	2.09648183172427e-09
FBgn0032083	0.871116003438028	1.02464063899577	4.4252312238236e-11	2.18478683823621e-09
FBgn0013756	-0.311315473095208	6.17845625092515	4.54252209541542e-11	2.23119367332764e-09
FBgn0034990	0.739808976993168	1.60246073043844	5.16557927977279e-11	2.52428154804407e-09
FBgn0266717	-0.27075103871398	7.83611645585548	5.63519319303842e-11	2.73979088339706e-09
FBgn0033873	1.8109889679445	0.507381136166521	5.81830513747867e-11	2.8145316468066e-09
FBgn0261671	-0.321047033569485	7.29797682858396	6.53252083688964e-11	3.14414495355422e-09
FBgn0033901	-0.467763882622052	4.38065672925213	6.65427678344575e-11	3.18673315159217e-09
FBgn0053229	-0.545183189911864	5.20555652573244	7.3826845639348e-11	3.51797774892376e-09
FBgn0033196	0.292483868548798	7.03715014394734	9.2172896354483e-11	4.37045545189722e-09
FBgn0034797	-0.435765262959924	7.1785935286065	9.94625624059731e-11	4.69286907746015e-09
FBgn0015278	-0.273382232535243	6.09657561882067	1.20595557413849e-10	5.66207965151884e-09
FBgn0267668	0.577608771289616	3.94341608632279	1.27991632586825e-10	5.98001881422736e-09
FBgn0032322	0.988895685420326	6.76324617958654	1.30933944603956e-10	6.0877928224111e-09
FBgn0004512	-0.530919420974927	5.7033394184126	1.58886546408453e-10	7.34581175434773e-09
FBgn0260442	-0.447439950714717	8.66375093209297	1.59524832418493e-10	7.34581175434773e-09
FBgn0001083	-0.932758812264458	3.62143797131876	1.61382911569627e-10	7.39581591872671e-09
FBgn0040697	-0.681418727177905	3.88382534277745	1.64489692794157e-10	7.50229655991634e-09
FBgn0046999	-0.827581464735186	4.28360029809387	1.65595318222912e-10	7.51654389087318e-09
FBgn0284247	-0.811065635672002	2.87783391488767	1.6637161253551e-10	7.51654389087318e-09
FBgn0266590	-1.1306198305411	2.25826211134365	1.68145908391352e-10	7.56103995573884e-09
FBgn0037913	-0.683034766297028	7.9482986802765	1.7447620817309e-10	7.80903327982175e-09
FBgn0038108	-0.290472364003672	7.07814441054074	1.7691636438439e-10	7.8814183166218e-09
FBgn0035679	0.607334715608888	4.00116289691662	1.88700736546582e-10	8.36747988260725e-09
FBgn0050052	0.410788207612915	7.53651577398102	1.90409333089793e-10	8.40433452688499e-09
FBgn0032819	0.450253010272647	2.87032349333512	2.24557134657436e-10	9.83704775735384e-09
FBgn0029840	-0.400121791119411	5.55670802552514	2.24923100737157e-10	9.83704775735384e-09
FBgn0034012	0.564437152118912	2.8098900578363	2.26101199952776e-10	9.84362405976221e-09
FBgn0029899	-0.396637136607634	6.32031529452185	2.40845991350189e-10	1.0438112692996e-08
FBgn0040965	0.714777708464544	2.46427943582689	2.64865327466067e-10	1.1427387866982e-08
FBgn0003447	-1.02203449115551	7.00485833114757	2.70687793480845e-10	1.16262228069934e-08
FBgn0053971	-1.04052037585355	2.94146840657541	2.91811427692985e-10	1.24775439930509e-08
FBgn0262870	0.376965152550023	6.71013090443083	3.33408553293653e-10	1.41928316597627e-08
FBgn0010401	3.96921112510003	2.35965445715178	3.63654745111483e-10	1.54118811888398e-08
FBgn0021796	-0.334432935973601	5.93040151567246	4.09296284878213e-10	1.72697789275926e-08
FBgn0034440	1.52968666712068	1.61524855512224	4.23461830657483e-10	1.77891114650762e-08
FBgn0037726	1.27512453966235	2.04313988773618	4.83079629992692e-10	2.02049637382969e-08
FBgn0051248	0.567976615024307	5.35091983763481	5.02844910895326e-10	2.09402111154584e-08
FBgn0031107	-0.365152476581293	7.29627716630428	5.30941046407762e-10	2.20145166341712e-08
FBgn0262719	-0.613332560180454	3.53480844411132	5.43019032838507e-10	2.24182598988242e-08
FBgn0265809	1.33721148991668	0.544269133539167	6.3733935130972e-10	2.61992974542682e-08
FBgn0022023	0.355286059197469	7.2346751233989	7.21284818007145e-10	2.95233589182583e-08
FBgn0036410	1.30444169916023	1.75612799004932	7.27190822861198e-10	2.96384412824023e-08
FBgn0000153	-0.538306255463153	5.18833941991776	7.32464489436146e-10	2.97268850839805e-08
FBgn0005558	0.331402492553536	6.07348384626322	7.75883743067219e-10	3.13561792873326e-08
FBgn0263258	-0.347697559155581	6.42122961451976	7.99198257880175e-10	3.21626929158669e-08
FBgn0031985	-0.257856994940326	6.90830942243514	8.32680660201649e-10	3.33699387590435e-08
FBgn0036913	-0.300425886694256	7.02990704509384	9.08907667323026e-10	3.62729901567498e-08
FBgn0001187	0.68008507435069	6.23760635544283	9.28872270383249e-10	3.69159278246089e-08
FBgn0036016	1.39071299786121	1.64092592911864	1.01998930814908e-09	4.0369659477074e-08
FBgn0002778	0.304548958616762	5.3988826671829	1.18896745754533e-09	4.68639107340294e-08
FBgn0036448	-0.428582091585489	7.54067281952492	1.22732529595723e-09	4.81775478880261e-08
FBgn0000045	-0.688625169025768	4.97685543461831	1.39343422020057e-09	5.44747467799228e-08
FBgn0263131	-0.534345629412698	5.41477054101081	1.43269691375632e-09	5.56425410387056e-08
FBgn0037238	-0.503079920937011	6.47744634340215	1.43700343675018e-09	5.56425410387056e-08
FBgn0022800	-0.341147140253235	4.44384146252222	1.44073399223209e-09	5.56425410387056e-08
FBgn0010355	-0.301249994500587	6.44691032296749	1.51352481073866e-09	5.82190387038347e-08
FBgn0035771	-0.368938717920034	7.46797047729679	1.64098488452986e-09	6.28694128961081e-08
FBgn0259685	-0.539486955114255	7.13602034749347	1.80964120191418e-09	6.90547547089004e-08
FBgn0263968	-0.404210118965088	6.26450350427269	1.83696751586403e-09	6.9819344710102e-08
FBgn0037396	0.993311064764827	3.69754609786393	1.91668815056339e-09	7.25614193916844e-08
FBgn0051199	-0.394925548346477	6.34721637382775	2.04353251640755e-09	7.70588757565019e-08
FBgn0002567	-1.01321563653256	7.73253826320474	2.05565974985995e-09	7.72121924868965e-08
FBgn0034400	-0.304516493652919	6.76250753060688	2.24784869776134e-09	8.41011516685865e-08
FBgn0003984	-0.510706701259328	3.75012826465326	2.31771534325982e-09	8.63777336877141e-08
FBgn0260964	-0.345526833389526	8.56164113652896	2.34369646106811e-09	8.7007460093451e-08
FBgn0260746	-0.818642012763226	5.57569860213032	2.41231389382398e-09	8.92090443051973e-08
FBgn0263973	-0.657565982581428	4.18003890384337	2.4670587435442e-09	9.08826486371784e-08
FBgn0023172	-0.33774785075337	7.9305102653945	2.55726695821248e-09	9.38448387960121e-08
FBgn0044050	-0.773113783604941	2.51099600896479	2.74208578737883e-09	1.00194811683059e-07
FBgn0010414	-0.460872296700481	4.68094799114613	2.75122525293846e-09	1.00194811683059e-07
FBgn0032208	-0.344748166701916	8.28641079582736	2.97285957668323e-09	1.07856246308606e-07
FBgn0035610	-0.542863945642592	3.55802053196012	3.70128961946014e-09	1.33689649506165e-07
FBgn0259210	-0.40461886518845	7.01054369411009	3.7128259311589e-09	1.33689649506165e-07
FBgn0037541	-0.305680946114258	7.78326476758859	3.99172381229503e-09	1.43193747843303e-07
FBgn0037537	-0.360021633986234	7.20595028172062	4.06508921700292e-09	1.45281434777813e-07
FBgn0013812	1.00388237707407	2.20009244869306	4.17942401627695e-09	1.48812354007066e-07
FBgn0259163	-0.303740892878448	8.59541909860246	4.29919331949831e-09	1.52509902274648e-07
FBgn0038865	0.434141267810408	4.99063325642163	4.58078291199757e-09	1.61899404911855e-07
FBgn0032343	0.298641065069992	3.8191030784577	4.6538866566954e-09	1.6387840587437e-07
FBgn0002772	0.307986053023279	6.75680056690398	4.94411299603202e-09	1.7346049185346e-07
FBgn0020294	-0.308067760310214	4.645466090283	5.07440112016972e-09	1.77381802660531e-07
FBgn0034418	-0.253560037151679	6.98955239676283	5.27524078469574e-09	1.83731840857512e-07
FBgn0010825	-0.331356668557375	7.50580478615345	5.3870269917054e-09	1.86945451183168e-07
FBgn0035762	0.292832958614845	4.44376202933013	5.67893218962105e-09	1.9636394408733e-07
FBgn0263504	0.875121764280734	0.936030540348302	7.20785467047467e-09	2.4833392817916e-07
FBgn0011293	1.10343069099363	3.6671373304284	7.29334367695592e-09	2.50378658558723e-07
FBgn0025864	-0.266618564623166	7.1646555907837	7.37877846350041e-09	2.52406929012168e-07
FBgn0032850	0.892458628661453	1.48608505029232	9.46381455696818e-09	3.21545922992225e-07
FBgn0267243	-0.525222489820288	3.0320254130388	9.46710694130377e-09	3.21545922992225e-07
FBgn0033629	0.626025942501301	1.37671966231667	9.59444150343644e-09	3.24719295830085e-07
FBgn0027655	-0.393663053767952	6.47306802547838	9.67969089881312e-09	3.26450983904338e-07
FBgn0011016	0.363489761692793	6.78338782960467	1.00490266453323e-08	3.37717814768394e-07
FBgn0004373	-0.266106790877019	7.35896418446636	1.02938085717756e-08	3.44734610141492e-07
FBgn0037265	-0.3359820419247	5.0344030440667	1.05986135578514e-08	3.5258306329511e-07
FBgn0015589	-0.344826216955005	7.17688212229375	1.0601787662246e-08	3.5258306329511e-07
FBgn0035227	-0.225424308108219	7.059322707838	1.08195067745222e-08	3.58578670887107e-07
FBgn0035630	0.309814622006216	7.03983030933739	1.09713045230133e-08	3.62355705935936e-07
FBgn0259713	-2.79114772435825	1.94416724625054	1.162550721013e-08	3.8264298301933e-07
FBgn0035587	-0.577671622698022	2.83563462084393	1.19259367921609e-08	3.91187063682593e-07
FBgn0263706	-0.340078757312912	6.33918010121564	1.23307857768219e-08	4.02193474954413e-07
FBgn0026181	-0.257642574756893	6.2251473008489	1.23454668653787e-08	4.02193474954413e-07
FBgn0037374	0.224602020961493	5.79299920903801	1.25287523683448e-08	4.06780983674597e-07
FBgn0031730	0.680230865719664	1.5817243528611	1.31795280267791e-08	4.25622384934065e-07
FBgn0010412	0.329202224388596	9.20784681186517	1.31979378080411e-08	4.25622384934065e-07
FBgn0085248	0.513700732901842	2.90503131317714	1.3625276180897e-08	4.37929178726951e-07
FBgn0002973	-0.259054054421223	6.50955686013009	1.39298910731035e-08	4.46222396983899e-07
