baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0040388	122.149349435946	-0.458254287496036	0.0865650283478653	-5.29375772459198	1.19828164419483e-07	2.73917460336469e-06
FBgn0024993	146.531526172409	0.757506520409513	0.0936678207483072	8.08715858186765	6.10727278950537e-16	5.04271196361055e-14
FBgn0024997	585.364819843805	0.695677798208243	0.182742037515651	3.80688432539044	0.000140728526959006	0.00132276529069024
FBgn0024991	258.999771742512	0.253468070303072	0.0615022203526607	4.12128324554231	3.76767854892775e-05	0.000426558216804137
FBgn0000928	26.840167785975	-0.838344363127415	0.223181173119337	-3.75633997890648	0.000172416430372186	0.00158332173547919
FBgn0003996	105.451377094145	4.50022968171893	0.202138812592163	22.2630657814273	8.42820079305343e-110	1.15321867422665e-106
FBgn0040384	1623.61803183487	0.174321897201416	0.0523747969348032	3.32835461717234	0.000873605880146032	0.00605894070965872
FBgn0024973	1014.11106254525	-0.158041847609527	0.0626657894381585	-2.52197968024468	0.0116696448991067	0.0491470975939502
FBgn0024995	297.363609455094	0.482077539967606	0.121203791603956	3.97741302964214	6.96690915525489e-05	0.00072452829412629
FBgn0024992	1168.11911227871	0.280118232962045	0.0804882313505056	3.48023839338949	0.00050096780379231	0.0038883870540703
FBgn0000092	35.1448654924913	-0.69961540738208	0.219318049759583	-3.18995818241591	0.00142293381812952	0.00915302895234693
FBgn0028746	526.984684452773	0.165028119269961	0.0552063475120154	2.98929609922199	0.00279621009293034	0.0159133097267301
FBgn0029639	2007.70065955628	-0.462117536413913	0.167289926935207	-2.76237514643004	0.00573825038180843	0.0283596295959552
FBgn0029672	256.734111170076	0.185269242837726	0.072755453559683	2.54646536820426	0.0108820008651668	0.0466135081782504
FBgn0029665	240.906158946675	0.277645328295635	0.0730638763575562	3.80003555980125	0.000144675326103703	0.00134926998385713
FBgn0028665	4904.20096014539	0.108533715433562	0.0310143142182685	3.4994717171477	0.000466181057587775	0.0036539133957248
FBgn0029688	5124.20073165572	-0.341185926426657	0.0415845614547604	-8.20462966280964	2.31302764237156e-16	2.01401625078498e-14
FBgn0026083	3423.67125808531	-0.212733969523293	0.0548340571539054	-3.87959564848908	0.00010463025225694	0.00102889995494555
FBgn0029706	1429.50693718266	-0.234643578919058	0.0906647239828577	-2.5880361028113	0.00965248633875273	0.042565153845568
FBgn0029715	1419.0953465357	0.179732592113479	0.0497184017301214	3.61501146173389	0.000300334333898798	0.00253222029056574
FBgn0004368	2563.16957385428	-0.318916556472673	0.0705014173478042	-4.52354815647696	6.08114753044385e-06	8.81168397073997e-05
FBgn0026751	416.786885887363	-0.216969375140571	0.0608201605385076	-3.56739234522736	0.000360551430349379	0.00294607815954379
FBgn0029766	5427.71550471993	-0.760063883103742	0.221867757868734	-3.4257518550912	0.000613100229389277	0.00457342211611409
FBgn0004687	4003.65821370707	-0.199700005943189	0.0450839869716978	-4.42951077216295	9.44470957505852e-06	0.0001296884337511
FBgn0029785	18079.3271344127	0.190871994243769	0.0538788125072649	3.54261694646727	0.000396177715475792	0.00319107072325921
FBgn0029791	1084.48041818767	-1.0212213854148	0.0963576652279302	-10.598237130374	3.03649925200669e-26	4.92942200605424e-24
FBgn0029823	5117.53563805725	0.372525934781632	0.146494695204081	2.54293122534347	0.010992686366978	0.0469825747536438
FBgn0046687	293.392433553028	-0.240462850268905	0.085589468408405	-2.80949110609608	0.00496198901297306	0.0253201549100991
FBgn0029828	3945.44043514934	0.450532698639955	0.103358376390787	4.35893745985848	1.30695452452035e-05	0.000171245012802407
FBgn0029830	154.127128358656	-0.274174281259675	0.089196198911306	-3.0738336902933	0.00211327204282109	0.0127074310564451
FBgn0029831	2291.54888572599	-0.458386376742277	0.146694014028343	-3.12477901554804	0.0017793868036	0.0111101478519431
FBgn0029834	2237.33557314267	-0.393177264076889	0.0722314378084289	-5.44329832004269	5.23029444962729e-08	1.30798329604518e-06
FBgn0029835	315.654907789491	-0.617459751490506	0.0667101924604361	-9.25585324696378	2.1252609861485e-20	2.39479408533298e-18
FBgn0029840	1075.83166114971	-0.40101597981892	0.0612905669322722	-6.54286621727703	6.03508152656133e-11	2.61556610232599e-09
FBgn0029837	796.07490805497	0.471783717212932	0.0956667966542224	4.93153041298273	8.15878618220422e-07	1.48847341053623e-05
FBgn0029851	145.981179063553	1.8180961634114	0.131604515720519	13.814846348224	2.07396286704528e-43	6.40787623889023e-41
FBgn0028982	2911.90494114433	-0.199956310410804	0.0377200954055238	-5.30105526672454	1.15135225313601e-07	2.65087785589824e-06
FBgn0029866	786.674334077286	-0.295005882257011	0.0906664492733588	-3.25374915000333	0.00113892802550987	0.007559703831139
FBgn0014026	31914.1665414798	0.221711339994046	0.0603410315271353	3.67430477045032	0.000238497920604581	0.00209379751012894
FBgn0029868	2757.54924647829	0.219902142295358	0.0486765082325765	4.51762359873196	6.25375245912768e-06	9.03445566418174e-05
FBgn0031289	32.8564636505004	1.6472301771911	0.24367279832319	6.76000845611963	1.37983686693714e-11	6.64124498066528e-10
FBgn0002936	3234.5932315386	-0.664060411656326	0.164364500305106	-4.04016932137806	5.3412625819155e-05	0.000572884804138708
FBgn0026438	12647.9034366073	-0.25944142842586	0.0564574622490923	-4.59534343363143	4.32037091581553e-06	6.52689473685822e-05
FBgn0002593	36654.6989665011	0.322510109014586	0.0663998580007548	4.85709034213477	1.19123252373061e-06	2.07825594030816e-05
FBgn0031266	1180.84769626619	-0.113538012940951	0.0375591014788956	-3.02291611008714	0.00250351633563252	0.0146211460138343
FBgn0031268	620.214147055474	0.230568359015327	0.0494586387404777	4.66184199337104	3.13391762228771e-06	4.92884449692474e-05
FBgn0023489	1094.7327684741	-0.263606016337734	0.0801855886695651	-3.28744878863485	0.00101099575213881	0.00683367488636945
FBgn0031260	1606.01040457618	0.295753414306009	0.0755576509018112	3.91427487191663	9.06762941980517e-05	0.00090847023622274
