x	BH.Q	ADJ.P	PER	LAG	AMP	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0028622	0.0693641606001157	0.00193362193362193	24	2	262.21634512974	1661.31157614573	1375.59881802052	1061.7596607722	1015.20954838042	1009.02629789758	1405.57801376692	1591.04859851991	1314.06849250341	1146.09483281413	977.881910857561	1034.15457477199	1332.27695557132
FBgn0052407	0.0693641606001157	0.00193362193362193	24	0	251.498631923401	1161.52982064785	1090.52406297022	836.230759080727	664.480421842813	795.210986801155	1065.51881688783	1123.02646804361	1124.32588375483	720.49209836582	674.218255585832	819.535047957383	1093.29833355809
FBgn0036597	0.0693641606001157	0.00193362193362193	24	12	217.927734458786	170.064625134695	292.314748829361	647.022991369532	674.565284906195	522.255270507852	370.664524598213	125.788030224865	368.383256346961	676.572405867468	542.559887565922	471.643718201451	324.410593167712
FBgn0028699	0.0693641606001157	0.00193362193362193	28	22	211.325221802261	1547.93515938927	1406.36879158151	1254.34613862109	1306.55003687811	1569.49536868649	1710.49776030185	1664.7082558588	1429.12518078711	1202.56300888344	1263.49562857817	1621.76206955875	1588.57286903477
FBgn0034179	0.0693641606001157	0.00193362193362193	24	0	209.613507851885	2237.44887762246	1926.74334445111	1767.06540201705	1779.41806051667	1822.43433245162	2119.70232721302	2270.9838970327	1947.88954725927	1564.37761851272	1750.84394245833	1874.45925435659	1982.25262800342
FBgn0053143	0.0693641606001157	0.00193362193362193	24	6	204.871020989764	2097.46370999458	2325.84800152154	2170.82126347219	2027.05747573971	1983.47820506467	1887.32854267897	2136.13006282766	2355.63430222961	2639.3643777581	1930.28155693708	1882.2478662168	2033.05001625744
FBgn0032536	0.0693641606001157	0.00193362193362193	28	4	191.153660505434	1190.45237594287	1487.81872159588	1348.95002247669	1172.08519603302	943.516925987183	921.560423542346	1147.95742898908	1216.16938054271	1228.70568298961	1124.40493333133	973.57648252593	906.271585895566
FBgn0037327	0.0693641606001157	0.00193362193362193	24	12	183.86517759117	1491.24695101104	1628.09360106508	1674.1508732303	1908.28019965988	1765.11363203002	1550.66993776867	1561.58473558436	1673.36832609113	1933.51217689173	2208.46294743076	1666.76293808439	1414.24546843576
FBgn0030589	0.0693641606001157	0.00193362193362193	28	4	183.118807207535	1269.12172634531	1262.47391522278	1256.03549368994	1122.78142105649	959.894268964781	822.943256447409	1163.82258595438	1273.69772468456	1300.85946352261	1157.31952533631	876.651534932238	833.538961804584
FBgn0030336	0.0693641606001157	0.00193362193362193	28	0	180.715706178389	3044.96662145931	2878.8025263969	2946.23524007432	2636.63142090411	2675.87587206201	2739.74359618924	3008.71369591907	2894.58405261119	2812.95173382301	2692.62597821365	2575.43432177526	2594.13025924501
FBgn0029768	0.0693641606001157	0.00193362193362193	28	0	180.062090075699	1245.9836821093	1276.04890355851	1114.12966790654	1020.8122500823	955.345007026559	1048.51585704387	1399.53348943881	1196.99326582876	1085.44382888784	1029.90820144607	791.842205787757	1028.64711214388
FBgn0034335	0.0693641606001157	0.00193362193362193	24	6	176.331884369268	713.808664681	885.089239489521	974.757874726423	507.60477419021	498.599108429099	637.04422882017	743.395926373977	899.258853164773	883.622384788269	671.032972488576	542.606626261119	661.520533398929
FBgn0032513	0.0693641606001157	0.00193362193362193	24	20	173.363184418698	981.05307560695	918.574210717652	825.249951133202	896.432272300591	1167.34061334769	1182.27247448298	996.105212321228	828.610009481794	861.662538539093	909.929204782769	1146.6567460861	1140.63226352206
FBgn0033924	0.0693641606001157	0.00193362193362193	24	0	171.169215792158	2687.48383801291	2493.2728576622	2370.16516159648	2295.98715742989	2378.35414130231	2433.69031899805	2681.21152713541	2424.26460752164	2195.98462491759	2250.9333887275	2256.96663682456	2538.71492660427
FBgn0037410	0.0693641606001157	0.00193362193362193	24	2	155.804594417335	593.490834653733	605.444479773506	413.891991868239	267.809141349802	383.047855198268	453.412262505459	685.60142600039	597.487363718907	433.968390162286	184.746419640842	300.294257276887	410.997050418881
FBgn0036770	0.0693641606001157	0.00193362193362193	24	0	144.009418321924	1245.9836821093	1156.5890062041	1088.78934187379	944.615506936748	1035.41201713926	1194.74131170189	1272.61223371643	1129.37222973219	871.073901217312	980.005432922398	1147.5221474039	1286.09751170403
FBgn0031702	0.0693641606001157	0.00193362193362193	20	2	134.124415411541	1241.3560732621	1136.6790233117	1060.91498323777	1001.76306429591	1127.30710829134	1216.27839417089	1143.424526999	937.611082592676	828.199915683206	1002.30241460319	1252.2357068578	1123.31497207183
FBgn0035490	0.0693641606001157	0.00193362193362193	24	4	127.202809661646	703.396544774795	721.284380238393	706.15041877928	526.653959976597	458.565603372748	591.703002569624	695.800455478082	694.377206484135	649.38402479706	492.657119042246	457.797297116638	618.804547821685
FBgn0037217	0.0693641606001157	0.00193362193362193	24	0	127.19976377613	512.507679827688	288.694751939833	163.02276414402	133.344300504713	333.005973877829	480.616998255787	466.888904978778	308.836373814165	154.764630708478	149.708305571027	308.082869137094	465.257896962946
FBgn0265590	0.0693641606001157	0.00193362193362193	24	18	121.905556446777	343.599956904793	314.034730166527	307.462622530691	365.296150962491	490.4104369403	515.75644859996	343.367325748956	293.697335882098	304.300726595724	380.110449605871	515.779185409293	524.136687893741
FBgn0052638	0.0693641606001157	0.00193362193362193	28	18	114.957200969036	1490.09004879924	1316.7738685657	1427.50503317821	1454.46136180771	1639.5540025351	1719.56600555195	1492.45798023556	1401.87491250939	1355.23622566343	1503.45362190478	1651.18571436398	1759.43681134375
FBgn0031942	0.0693641606001157	0.00193362193362193	24	0	105.59313548309	473.173004626465	364.714686619915	310.841332668391	273.41184305168	346.653759692494	580.367696006988	428.359238063054	426.920869684286	277.112345525315	304.725416304148	349.622132391534	495.274535476685
FBgn0052553	0.0693641606001157	0.00193362193362193	28	22	102.713868238946	226.752833512927	79.6399315696092	42.2338767212488	60.5091783802899	140.117267697229	156.427230564383	274.240570400156	104.963996328997	55.4224691050631	60.5203788478621	100.386552864896	153.546650858739
FBgn0032684	0.0693641606001157	0.00193362193362193	28	14	96.2548072486267	760.084753153026	851.60426826139	895.358186490475	1018.57116940155	980.820873880601	918.159831573555	823.85493669799	774.109472926354	797.874413720059	1252.87801825399	1101.65587756045	979.004209986547
FBgn0034451	0.0693641606001157	0.00193362193362193	24	12	96.1316924653642	512.507679827688	654.31443778213	711.21848398583	742.918245669115	617.789771210508	571.299450756879	545.081464307748	660.062053838116	747.680479436228	689.082910039693	708.763679278877	546.071923730704
FBgn0039303	0.0693641606001157	0.00193362193362193	28	24	95.5686291337682	2210.84012675104	2204.57810572236	2038.20689056747	2074.12017003549	2099.93931068314	2176.3788600262	2359.37548583936	2310.21718843341	2076.77403099349	1998.23426301187	2087.34797853559	2127.71787618538
FBgn0039254	0.0693641606001157	0.00193362193362193	28	14	89.908010020067	773.967579694634	869.704252709028	955.330291434649	925.56632115036	998.108069245843	904.557463698391	806.85655423517	872.008584887053	883.622384788269	934.349708528397	1036.75077872539	976.695237793183
FBgn0010213	0.0693641606001157	0.00193362193362193	28	20	89.724704811404	2142.5828962548	2071.54322003222	2170.82126347219	2163.76339726555	2225.49894017806	2651.32820500067	2263.05131855005	2115.42823370748	2055.85989170857	2095.91627799438	2281.19787372298	2522.55212125071
FBgn0261270	0.0693641606001157	0.00193362193362193	24	14	83.1481218083223	375.993218835211	470.5995956386	504.272488051711	637.587453673795	602.322280620554	582.634757319515	373.964414182031	525.829250840457	493.573687124335	643.427185645692	618.761942227591	484.884160606545
FBgn0259714	0.0693641606001157	0.00193362193362193	24	4	80.6478120923272	686.043011597785	845.269273704716	692.635578228481	627.502590610414	566.838037502425	655.180719320389	741.129475378934	761.9982425807	695.395131223904	609.450832608295	550.395238121326	730.789699199864
FBgn0026323	0.0693641606001157	0.00193362193362193	24	8	80.0589642709992	1649.74255402773	1762.93848519999	1725.67620283023	1685.29267192511	1631.36533104631	1527.9993246434	1745.16726618281	1777.32305322465	1884.36394957214	1675.4589091566	1649.45491172838	1595.49978561487
FBgn0037696	0.0693641606001157	0.00193362193362193	24	22	76.7225380195003	323.932619304182	195.479832034495	199.343898124294	200.576720927257	232.012358849307	323.05623703514	318.436364803487	215.983607830821	167.313114279436	239.957993326611	278.659224331866	324.410593167712
FBgn0050466	0.0693641606001157	0.00193362193362193	28	6	68.1513548161318	325.089521515982	390.959664068991	367.434727474865	326.07723904934	260.217782866282	226.70613125273	286.706050872891	400.679870602037	396.322939449413	347.195857600893	283.851632238671	277.07666320374
FBgn0031110	0.0693641606001157	0.00193362193362193	24	14	66.8065360382444	227.909735724728	276.024762826486	275.364876222542	369.778312323994	363.031102670092	278.848541440857	223.245423011697	249.289491281368	368.088851414758	396.03686509215	324.52549417531	281.694607590469
FBgn0035948	0.0693641606001157	0.00193362193362193	24	22	66.4053447719567	355.168979022799	346.614702172277	232.286321966869	280.135085093935	443.098112782795	367.263932629422	364.898610201861	344.160795655654	191.364374457104	263.316736039821	347.891329755932	382.134898001824
FBgn0004359	0.0693641606001157	0.00193362193362193	28	24	64.3294743789422	677.94469611518	646.169444780693	587.895563959784	586.042598016511	646.905047615127	749.263763790271	722.997867418594	654.00643866529	601.281504441722	546.806931695596	585.011290833359	725.017268716452
FBgn0004569	0.0693641606001157	0.00193362193362193	24	12	63.6777741902472	571.509692629521	579.199502324431	640.265571094132	702.578793415588	656.003571491571	589.435941257097	530.349532839971	645.932285101521	657.749680511031	728.368068239182	649.916389668421	551.844354214115
FBgn0029930	0.0693641606001157	0.00193362193362193	24	2	51.144719775122	592.333932441932	544.809531873918	474.708774346837	412.358845258272	455.836046209815	453.412262505459	608.542092168942	525.829250840457	529.127723908715	404.530953351499	472.509119519252	505.664910346825
FBgn0036285	0.0693641606001157	0.00193362193362193	24	22	50.6418637498501	336.658543633989	302.269740275562	244.956484983243	273.41184305168	322.087745226097	350.260972785467	290.105727365454	263.419260017964	237.375480883949	248.45208158596	321.063888904107	344.03685681131
FBgn0266441	0.0693641606001157	0.00193362193362193	28	6	48.7658642563514	255.675388807943	352.044697506568	333.647626097866	318.23345666671	274.775421068591	239.17496847163	252.709285947251	320.947604159818	377.500214092977	293.046044947543	256.158790069045	250.523482980048
FBgn0263838	0.0693641606001157	0.00193362193362193	24	10	46.7305951754815	39.3346752012221	106.789908241067	184.139702504645	117.656735739453	61.8699623598153	58.9435941257097	44.195794403331	116.065957479179	138.033319280534	79.6320774313975	61.4434935638587	45.0249577706077
FBgn0032195	0.0693641606001157	0.00193362193362193	24	16	45.5072111858403	255.675388807943	241.634792375973	293.947781979892	320.474537347461	346.653759692494	318.522114410085	253.842511444773	274.521221168146	253.061085347646	319.590070758009	321.063888904107	300.166385137385
FBgn0029835	0.0693641606001157	0.00193362193362193	28	0	41.3393574209221	421.112405095436	423.53963607474	357.298597061765	324.956698708964	337.555235816051	363.863340660631	375.097639679552	402.698408992979	383.774455878455	298.354850109636	294.236448052281	339.418912424581
FBgn0003449	0.0693641606001157	0.00193362193362193	24	18	38.0277293568077	672.160185056177	623.544464221145	661.382509454757	667.84204286394	715.143976688453	743.596110508953	660.670465054922	658.043515447174	641.018369083088	686.959387974856	720.013896410288	704.236518976172
FBgn0031873	0.0693641606001157	0.00193362193362193	28	18	36.3869386944235	170.064625134695	160.1848623616	175.692927160395	220.746447054021	226.553244523441	227.839661908993	210.779942538963	166.529417252736	193.455788385597	205.981640289215	220.677336039211	225.124788853039
FBgn0053965	0.0693641606001157	0.00193362193362193	24	20	36.1931076021811	32.3932619304182	15.3849867804927	5.91274274097484	17.9286454460118	71.878338623903	71.4124313446098	12.4654804727344	9.08342275924013	7.31994874972531	38.2233971670708	63.1742961994604	102.74926260472
FBgn0017482	0.0693641606001157	0.00193362193362193	28	20	36.105469980337	319.305010456979	222.629808705953	241.577774845543	268.929681690177	272.955716293303	341.192727535358	315.036688310923	266.447067604377	190.318667492858	267.563780169496	270.870612471659	315.174704394254
FBgn0260861	0.0693641606001157	0.00193362193362193	28	20	35.5716710857905	330.874032574986	319.464725500819	271.141488550417	345.126424835728	350.293169243072	495.352896787214	369.431512191946	323.975411746231	267.700982847097	318.52830972559	372.122566654356	353.272745584768
FBgn0034707	0.0693641606001157	0.00193362193362193	20	0	34.6728290898017	290.382455161963	260.639776045994	227.218256760319	236.434011819281	293.882321209122	312.854461128767	251.57606044973	232.131914958359	233.192653026963	255.884408812891	289.044040145476	249.368996883366
FBgn0265344	0.0693641606001157	0.00193362193362193	24	20	33.9962447012768	86.7676658850487	39.8199657848046	23.6509709638993	60.5091783802899	81.8867148879908	81.6142072509827	75.9261083339275	25.2317298867782	33.4626228558871	53.0880516209317	92.5979410046885	103.903748701402
FBgn0050263	0.0693641606001157	0.00193362193362193	28	26	31.4352032390863	146.926580898682	125.794891911087	125.856952629322	90.7637675704348	90.0753863767899	140.557801376692	179.049628608366	143.3162257569	118.164886959851	107.237864274282	88.2709344156844	111.985151378178
FBgn0264005	0.0693641606001157	0.00193362193362193	24	22	29.5219228190265	208.242398124117	161.089861583982	159.644054006321	144.54970390847	195.618263343534	205.16904878372	188.115432588537	164.510878861794	153.718923744231	156.078871765539	185.195882009377	210.116469596169
FBgn0037726	0.0693641606001157	0.00193362193362193	24	0	25.7875609208522	171.221527346496	87.7849245710465	65.0401701507232	35.8572908920236	44.5827669945728	94.0830444698828	79.3257848264915	76.7044588558056	52.2853482123236	52.026290588513	68.3667041062653	88.8954294445332
FBgn0086673	0.0693641606001157	0.00193362193362193	24	0	23.0753458372352	87.9245680968493	65.1599440114985	39.6998441179739	28.0135085093935	40.9433574439954	58.9435941257097	101.990294776918	49.4541905780852	26.1426741061618	16.9881765186981	40.6738619366389	51.9518743507012
FBgn0035627	0.0693641606001157	0.00193362193362193	24	10	21.4930583013382	62.472719437235	92.3099206829561	100.516626596572	104.210251654944	89.1655339891455	56.6765328131824	79.3257848264915	86.7971508105168	101.433575531908	127.411323890236	79.6169212376761	54.2608465440657
FBgn0039019	0.0693641606001157	0.00193362193362193	28	20	19.960229443604	362.110392293603	318.559726278437	348.00714418309	364.175610622115	358.481840731871	408.071036254913	376.230865177074	336.086642091885	329.397693737639	334.454725211869	371.257165336555	380.980411905142
FBgn0039299	0.0693641606001157	0.00193362193362193	24	22	17.6876305056206	65.943426072637	40.7249650071865	25.3403260327493	31.3751295305207	40.033505056351	47.6082875630732	70.259980846321	34.3151526460183	17.77701839219	32.9145920049776	51.9240790680496	57.7243048341125
FBgn0038751	0.0693641606001157	0.00193362193362193	28	24	14.3519567264812	38.1777729894214	40.7249650071865	17.7382282229245	17.9286454460118	30.9349811799076	45.3412262505459	53.2615983835014	40.370767818845	24.0512601776689	9.5558492917677	18.1734276738174	40.4070133838787
FBgn0000529	0.0693641606001157	0.00193362193362193	24	8	10.959922670977	129.573047721673	131.224887245379	141.061148248971	132.223760164337	122.830072331986	115.620126938892	131.454157712472	141.297687365958	173.587356064914	127.411323890236	116.829177903112	105.058234798085
FBgn0267923	0.0693641606001157	0.00193362193362193	24	6	10.6603390522846	25.4518486596143	39.8199657848046	30.4083912392992	13.4464840845089	13.6477858146651	18.1364905002184	29.463862935554	31.2873450596049	33.4626228558871	22.2969816807913	11.2502171314108	20.7807497402805
FBgn0263445	0.0693641606001157	0.00193362193362193	24	14	9.64541237089681	100.650492426656	102.264912129157	108.118724406397	156.875647652603	125.559629494919	124.688372189001	87.2583633091406	106.982534719939	109.79923124588	126.349562857817	115.09837526751	122.375526248318
FBgn0036679	0.0693641606001157	0.00193362193362193	28	26	8.92699510866277	54.3744039546305	47.9649587862419	42.2338767212488	34.7367505516479	46.4024717698614	52.1424101881278	72.5264318413636	52.4819981644986	39.736864641366	23.3587427132099	28.5582434874273	35.7890689971497
FBgn0261788	0.102175656476582	0.00432043650793651	28	22	9194.80784052923	31533.6835870503	24229.5441808312	14930.5200984959	14230.8623227719	28724.9497303195	30648.4018840565	33818.8485225284	25802.9762514148	16719.8086513369	14979.3246453621	24359.3162934577	30091.6801100228
FBgn0000116	0.102175656476582	0.00432043650793651	28	0	3594.31586268403	29713.8764078879	30717.4836060872	25298.092156028	23098.8185765055	24056.4971293164	25947.6502525312	28607.1444594279	33007.1397686877	25949.2183177762	21918.9947532503	23482.6647585254	24491.2680550172
FBgn0031925	0.102175656476582	0.00432043650793651	24	18	1971.88816183341	4752.55428607707	3330.39713836548	3103.34526147736	4943.82398173776	8025.80791141074	6860.1275317076	4591.82971595633	2410.13483878505	3667.29432361238	4569.8194835298	6550.22257443446	7285.96175616167
FBgn0026409	0.102175656476582	0.00432043650793651	24	0	1918.41863523	20404.284309528	16720.7656327284	13827.3712385369	15687.5647652603	16312.7434580754	17110.6452562998	19022.3232013926	16084.7231682233	13537.7223591348	14331.6504155867	16048.8674386163	16834.7162618206
FBgn0261560	0.102175656476582	0.00432043650793651	24	4	1590.98640032276	7205.18697509444	7563.98350066811	8809.9866840525	4799.27427782929	4647.5259960873	6238.95273207512	6904.74295639732	7396.93393360788	6335.93849636938	4833.13621956962	4431.72014845804	6468.58559971064
FBgn0027356	0.102175656476582	0.00432043650793651	24	22	1497.52095110999	7851.895311491	5953.08488482829	5395.80008990675	4586.3716131579	6751.10471632102	8141.01717328552	7041.8632415974	5262.32958518645	5913.4728828138	5012.57383404837	6654.07073257056	8615.92973953962
FBgn0037515	0.102175656476582	0.00432043650793651	24	0	1472.15520881147	4817.3408099379	2492.36785843982	1892.07767711195	1582.20296061054	1598.61064509111	3682.84110220059	4390.11557739754	2334.43964912471	1911.55233064255	1589.45626553069	1548.20295754568	3785.55991102109
FBgn0032109	0.102175656476582	0.00432043650793651	24	10	1397.54638500345	261.459899866947	1992.80828768499	2827.1357077204	1396.19326410817	398.515345788222	295.851501284812	310.503786320838	2874.39866870177	3462.33575862007	1411.08041208436	351.352935027136	266.6862883336
FBgn0039737	0.102175656476582	0.00432043650793651	24	0	1315.57896865943	15667.9266544162	15318.0168380364	13123.7548523609	13542.8505537812	14456.6445872809	15425.0851704357	15578.4509144254	14499.1612621382	11931.5164620523	13227.4189418713	15196.4471405825	15308.4856420066
FBgn0026438	0.102175656476582	0.00432043650793651	28	20	1252.01620980366	12197.2200190142	13030.1788038549	13229.339544164	13235.8225005182	14736.8791226754	15760.6102446898	14034.9977868014	14645.5052954815	12086.2810927607	13086.2047245597	13644.7825777656	15016.400659546
FBgn0032167	0.102175656476582	0.00432043650793651	24	18	1233.67487192564	1722.62739337117	1146.6340147579	1313.47356603084	3335.84859329857	2967.0286361082	2609.38757071892	1623.91213794803	992.111619148117	1381.37889976959	3285.08863430325	3596.60787678024	2913.922908026
FBgn0033476	0.102175656476582	0.00432043650793651	24	16	1170.65508157392	4943.44315102417	4655.31599993261	6522.59992082967	7142.32412955496	7261.53190578949	6121.0655438237	5181.10697466741	4908.07609757609	6621.41649760866	7509.83578229699	7391.39265533686	6587.49766766891
FBgn0027843	0.102175656476582	0.00432043650793651	24	22	1153.63613194316	5427.02827555684	3816.38172078457	3524.83935115543	2777.81950379146	3851.4051568985	6558.60837714147	4727.81677565889	3924.03863199174	3245.87441702105	2762.70220635328	4049.21276599007	6360.06390662251
FBgn0259985	0.102175656476582	0.00432043650793651	28	24	1092.22136396604	4433.24927562009	3545.78695329237	2725.7744035894	2319.51850457778	3241.80405717679	4105.64803698693	5015.6560520293	4190.48569959612	2040.17428724487	2181.91892162029	2751.11078928883	3674.7292457396
FBgn0259111	0.102175656476582	0.00432043650793651	24	22	1081.18110390852	5922.18242220752	4925.91076742481	4649.10514947507	4223.31654287616	5834.88336196317	6866.92871564518	5441.74883909731	4680.99052859508	4560.32807107887	3894.53946691155	5734.14913174828	7255.94511764794
FBgn0034997	0.102175656476582	0.00432043650793651	24	22	1016.43150315144	3440.62717789513	1756.60349064331	1794.93976065308	1886.98993319274	2656.76897192148	3192.02232803843	3358.88037465315	1905.50024104949	1741.10209547038	1911.16985835354	2829.8623092087	3398.80706863254
FBgn0051116	0.102175656476582	0.00432043650793651	24	22	1003.77971049141	4826.59602763231	3395.55708237697	3022.25621817257	3227.15618028213	4566.54913358695	4571.52913671129	4783.34482503743	3407.29280391052	3036.73302417176	3112.02158601901	4447.29737217845	4605.24503966549
FBgn0002936	0.102175656476582	0.00432043650793651	28	22	985.309506844307	4824.28222320871	3410.94206915747	2375.23322680303	3100.53512181967	4070.67958232079	4238.27112376978	4784.47805053496	3701.99940898809	2710.47245132686	2753.14635706152	3655.45516639069	3789.02336931114
FBgn0032945	0.102175656476582	0.00432043650793651	28	14	950.433414788569	1145.33318968264	1194.59897354414	2064.39189413464	2548.10873401443	2876.95324973141	1951.939790086	1157.02323296925	1204.05815019705	1754.69628600558	2075.74281837843	2171.29190636228	1902.59308733235
FBgn0034605	0.102175656476582	0.00432043650793651	28	0	885.798797991907	3088.92890550773	2462.50288410121	1852.37783299397	1628.14511456595	1509.44511110196	1558.60465236252	3086.90625524804	2635.20186937511	1786.06749493298	1693.50884670772	1406.27714142634	1501.98641178361
FBgn0053138	0.102175656476582	0.00432043650793651	28	2	804.306883736365	3245.11070410082	3071.56736076425	2143.79158237059	2109.97746092752	1662.30031222621	1675.35830995767	2895.39114616694	2508.03395074575	2265.00128455786	2058.75464185973	1697.05198420742	1683.24072896272
FBgn0260005	0.102175656476582	0.00432043650793651	24	18	635.761636778308	5909.45649787772	5446.28532029441	5121.27989121863	6138.3199845783	6792.95792615266	6309.23163276347	5755.65230191072	5090.75382195636	4831.1661748187	5812.0798914596	6400.50814645492	6097.99556267564
FBgn0034420	0.102175656476582	0.00432043650793651	28	26	621.935565311382	7848.4246048556	7729.598358364	6909.46223159631	6575.33071732483	6804.78600719203	7247.79501614977	7639.07307879113	7906.6148773208	6834.74071831495	6711.39148591818	6669.64795629097	7202.83875720055
FBgn0031011	0.102175656476582	0.00432043650793651	24	22	586.481350047688	2111.34653653618	1467.0037394811	1455.37939181423	1439.89433738282	2145.43193006536	2484.69919852992	2399.03837825261	1458.39398745578	1439.93848976739	1321.8924853612	2102.92520225601	2531.78801002417
FBgn0033446	0.102175656476582	0.00432043650793651	28	4	585.070844544035	9682.11461055963	9637.3367191451	8663.85747059698	8844.42490658571	8260.54982742298	7912.04398072026	8517.32283937014	9056.17249096241	9410.31697125401	8563.10272645628	8093.23312407333	7817.02536063551
FBgn0038966	0.102175656476582	0.00432043650793651	24	22	543.651153471921	2281.41116167088	1544.83367260594	826.939306202052	1167.60303467152	1636.82444537217	1903.19797186667	2165.59392576322	1375.63391342714	689.120889438425	1078.74920893733	1490.22106925302	1829.86046324136
FBgn0259243	0.102175656476582	0.00432043650793651	24	22	538.081297244433	5613.28953165675	5122.29559868168	4997.95697119259	4804.87697953117	5622.88775564203	5826.34757319515	5498.41011397338	5135.16166655709	4718.22982268008	4598.4870314051	5402.70042703056	6111.84939583583
FBgn0033980	0.102175656476582	0.00432043650793651	24	22	534.572748021924	3144.46021167416	2525.85282966795	2368.47580652763	2049.46828254723	2750.48376784885	3720.24761385729	2918.05565611736	2182.04000060857	2243.04143830868	2366.66534126113	2476.77857154597	3830.5848687917
FBgn0030087	0.102175656476582	0.00432043650793651	28	0	531.745287426355	7106.85028709139	6874.37409321309	6692.38010524909	5704.67087285289	5784.84148064273	6630.02080848608	6666.76560191785	7032.58775404281	7015.64802312958	5773.85649429253	5748.86095415089	6563.25345963859
FBgn0086348	0.102175656476582	0.00432043650793651	24	22	513.792308373148	2733.75992648493	1693.25354507658	1084.56595420167	1469.02838623259	1935.25602851952	1954.20685139853	2553.1570459155	1507.84817803386	986.101667284424	1365.42468769036	1939.36435319165	1702.86699260632
FBgn0040600	0.102175656476582	0.00432043650793651	24	18	496.63333821283	2946.62993345625	2868.8475349507	3129.53026504454	3177.85240530559	3586.638112094	4632.73979214953	2929.38791109258	2734.11025053128	2886.15122132026	3319.06498734065	3632.95473212787	4750.71028784745
FBgn0042119	0.102175656476582	0.00432043650793651	28	6	493.203298237274	4594.05868306038	4992.88070988107	4781.71952237979	4690.58186481284	3805.91253751628	3037.86215878658	4573.69810799599	4348.94096328508	5523.42418514987	4522.04023707096	4099.40604242252	3287.97640335105
FBgn0027562	0.102175656476582	0.00432043650793651	24	14	480.722348251195	1793.19842829101	1926.74334445111	2528.96453806838	2938.05677246519	2437.49454649919	2140.10587902577	1699.83824628196	1708.69274793262	2457.41136597921	2944.26334289687	2177.34971558688	2146.1896537323
FBgn0033663	0.102175656476582	0.00432043650793651	24	12	467.520792027426	4787.26135243109	5489.72528296874	5567.26962939502	5967.99785284118	5793.94000451917	5156.43095534334	5232.10212205587	5548.96203670025	5853.86758585175	6333.40455837715	6252.52452111098	5437.62951537339
FBgn0036579	0.102175656476582	0.00432043650793651	28	24	457.003616934284	2453.78959122918	2193.71811505378	2031.44947029207	1694.25699464812	2364.70635548764	3042.39628141163	2671.01249765772	2321.31914958359	1774.56471832626	1477.97135712674	2140.13745892145	3013.20871234067
FBgn0039849	0.102175656476582	0.00432043650793651	28	14	434.22928830137	694.141327080389	800.01931258562	1030.50659199847	1263.96950394383	1535.83083034365	1475.85691445527	771.72656381201	881.092007646293	961.004700142508	1145.64015397971	1700.51358947863	1266.47124806043
FBgn0037239	0.102175656476582	0.00432043650793651	24	22	407.676198908684	3348.07500095108	3067.94736387472	2951.30330528087	3048.99026616239	3120.79368962009	3546.81742344896	3428.00713000195	2858.25036157423	2637.2729638296	2695.81126131091	3549.01080430119	3644.71260722586
FBgn0038088	0.102175656476582	0.00432043650793651	28	8	400.74211527313	1306.14259712293	1761.12848675522	1789.87169544653	2312.79526253552	1584.96285927644	1183.40600513925	1215.95095884036	1692.54444080508	1728.55361189942	2039.64294327619	1654.64731963518	1231.83666515996
FBgn0038407	0.102175656476582	0.00432043650793651	24	0	389.368185806734	2856.3915609358	2420.87291987164	1870.96073875132	2028.17801608009	1940.71514284538	2528.9068941242	2678.94507614037	2361.68991740243	1892.72960528612	1810.30256027377	2074.36695876858	2211.99536124319
FBgn0035914	0.102175656476582	0.00432043650793651	24	22	332.199473071803	2553.28318144403	2149.37315315707	2212.21046265901	2039.38341948384	2682.24483877552	2618.45581596903	2541.82479094029	2228.46638360025	2030.76292456665	2049.19879256796	2359.94939364286	2698.03400794642
FBgn0033079	0.102175656476582	0.00432043650793651	24	0	323.64050332469	1640.48733633332	1276.95390278089	1212.11226189984	843.766876302931	1050.87950772921	1627.7500223946	1668.10793235136	1182.86349709216	1084.39812192359	817.555994962348	1255.697312129	1893.35719855889
FBgn0034390	0.102175656476582	0.00432043650793651	24	2	321.993850739304	2282.56806388268	2517.70783666651	2043.27495577402	1899.31587693688	1590.42197360231	1934.93683024205	2421.70288820303	2143.68777118067	1824.75865261009	1418.51273931129	1835.51619505555	2029.58655796739
FBgn0051100	0.102175656476582	0.00432043650793651	24	16	315.597048091084	972.954760124346	900.474226270013	957.019646503498	1542.98404869739	1485.78894902321	1335.29911307858	911.11330000713	1013.30627225301	1093.80948460181	1359.05412149585	1516.18310878705	1264.16227586706
FBgn0038922	0.102175656476582	0.00432043650793651	28	20	308.929020138728	4197.24122441275	4184.71640429401	3872.84649533852	4295.03112466021	4654.80481518845	4705.2857541504	4336.85397901404	4388.30246190846	3295.02264434063	4052.74186074192	4611.72362256061	4594.85466479535
FBgn0038321	0.102175656476582	0.00432043650793651	24	0	293.795199000912	2398.25828506275	1861.58340043962	1487.47713812238	1650.55592137346	1863.37768989561	2134.43822574445	2142.92941581279	1781.36013000654	1393.92738334055	1688.20004154563	1700.51358947863	2013.42375261384
