x	BH.Q	ADJ.P	PER	LAG	AMP	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44
FBgn0036920	0.108942534589593	0.00193362193362193	28	26	30.6502638002325	542.799927960747	515.754868278683	486.897791814059	481.79159462875	492.09159734423	507.377346054686	549.92655839281	535.845236516963	504.365071815977	478.626890414134	447.635793999392	538.827444299512
FBgn0030398	0.108942534589593	0.00193362193362193	28	6	29.5561184360778	104.713371929435	136.202870144018	146.403975201822	119.674143419561	78.911985880426	71.321726580641	102.263382775134	209.010379062066	161.224390477928	135.35828348816	113.613145685125	74.6348824874324
FBgn0053965	0.108942534589593	0.00193362193362193	24	20	18.18700552065	14.9590531327765	5.44811480576073	5.01956486406247	15.4751047525294	32.8061064896153	45.1403332788867	22.9570859291116	11.2701674984447	2.58648754777424	27.071656697632	39.7646009897937	57.341434106198
FBgn0039704	0.108942534589593	0.00193362193362193	24	6	13.7019952776363	53.425189759916	58.1132245947811	77.8032553929682	49.5203352080942	39.0126671768398	40.626299950998	42.7836601406171	81.9648545341435	50.0054259236353	44.3975169841165	26.1310235075787	30.946170787472
FBgn0262148	0.108942534589593	0.00193362193362193	24	4	11.6343092565731	30.9866100607513	46.3089758489662	46.0126779205726	29.9185358548903	16.8463790081808	29.7926199640652	48.0011796699607	47.1297913571325	35.3486631529146	22.7401916260109	19.3142347664712	33.6767152687195
FBgn0030041	0.153833237446156	0.00432043650793651	24	2	2910.39502874673	14715.4342674713	11566.34773263	5048.84565910283	5153.20988259231	6131.19530745108	7140.2979180543	13366.2415302723	9216.94789236443	7225.78404596531	5965.51026989019	6924.72122950836	8145.21418756137
FBgn0263077	0.153833237446156	0.00432043650793651	24	0	1746.1839621793	16828.9347743735	15825.8654916006	15812.4659159408	10503.4694323668	15696.3919779908	18162.6644980929	16174.310540965	15838.6835780416	15259.4143693521	10581.7691699704	15319.5965641822	18544.9479351394
FBgn0002567	0.153833237446156	0.00432043650793651	24	18	1745.78057321529	5139.50325490392	3336.06229939416	3378.16715351404	4961.31858366094	7003.66040976949	7416.55675772108	4873.16324040688	3586.98694655045	4577.22079704448	5378.59675268552	7298.50847881242	8269.909052205
FBgn0039465	0.153833237446156	0.00432043650793651	24	10	1678.58766200256	3108.27754023191	5135.75622356378	9484.46781064603	5796.97424029753	4581.32843869844	3770.12063545262	3415.38828390829	5418.90144538856	7422.35709959615	6825.30608660698	4739.94043798341	4436.22460053348
FBgn0001208	0.153833237446156	0.00432043650793651	24	0	1655.33138933668	11588.992162721	9409.80228868308	6522.92454084918	8070.78296526919	9169.75008961085	10333.5250942027	12080.6447182421	11120.5816389199	9399.2957486116	8478.84287769834	9517.37321404291	11186.1305581774
FBgn0036992	0.153833237446156	0.00432043650793651	28	0	1627.57669530072	5299.77882418367	4965.95664545091	3274.42947965675	2880.43283127081	2272.48786305092	3542.61335572703	5726.74943540748	5426.0733701603	4235.80444073828	3085.08599726214	2525.62022858032	3709.89976852164
FBgn0043791	0.153833237446156	0.00432043650793651	28	26	1564.23965166296	5044.40641713127	1876.87555058457	872.567692202859	859.384150590469	786.459904224021	1922.075391015	5416.82877536447	2256.0826210523	1921.76024799626	1155.41830785493	812.333991648642	1914.11168135452
FBgn0032109	0.153833237446156	0.00432043650793651	24	10	1138.62624511707	264.988941209183	1580.86131280491	2459.58678339061	1343.23909251956	417.612869097535	267.230773011009	266.093495996521	2243.78789287218	2586.48754777424	1386.06882291876	489.672657902888	207.521380574812
FBgn0051145	0.153833237446156	0.00432043650793651	24	20	1063.18678162578	6425.9818243227	5746.85310094328	4652.3000348419	6078.62114679357	8043.70265064297	7096.06039144099	6961.21455605016	6024.41680825955	5433.34817535776	6679.11914043977	8206.27751283656	7226.84106036845
FBgn0033065	0.153833237446156	0.00432043650793651	28	8	1035.29631355041	4134.0411836223	5764.10546449485	6239.31912602965	5262.56728951018	4737.3791074058	4252.21939487113	4280.45302187345	5121.77884770229	6848.15686399027	6291.45301652967	5278.4667485309	4449.87732293972
FBgn0265959	0.153833237446156	0.00432043650793651	28	10	960.139613846322	5418.38274545068	5802.24226813518	7750.20815011245	6950.38538118606	6462.80297845421	5033.14716059587	5630.74707606756	5718.07316443818	7222.33539590161	8111.75121287845	6153.28797030636	5583.96346415119
FBgn0033476	0.153833237446156	0.00432043650793651	28	16	916.243976668945	5067.91350062563	5142.11235750384	6329.67129358277	6510.89240621422	7092.32556244413	6413.53855226422	5490.91755268115	4793.91942956572	6720.55681163341	6768.9970406759	7390.53512681737	6867.31937033753
FBgn0026314	0.153833237446156	0.00432043650793651	24	2	896.968976825832	3430.96568638181	1988.56190410267	784.725307081766	946.044737204634	739.467373306464	1667.48391132207	3561.47883072991	2070.6371376688	851.81656573365	603.156511223241	987.298236003735	1990.56692682945
FBgn0033132	0.153833237446156	0.00432043650793651	28	26	855.302494459271	5021.9678374321	4187.78424736142	3399.91860125831	3394.20630905479	3499.61357606788	3658.17260892098	5130.90870515645	4227.33737259845	3528.83117767999	4073.74289985966	3404.98597618319	3627.07325259046
FBgn0027556	0.153833237446156	0.00432043650793651	24	0	811.258647944701	4350.94745404756	3543.99868114736	2646.98387164894	2786.55052910547	2588.13580657262	4034.64298846689	4037.31661180604	3030.65049639996	2703.74164994001	2119.16928629063	2995.97865171674	3765.42083964034
FBgn0039594	0.153833237446156	0.00432043650793651	24	22	767.668095640552	6743.3274514966	6307.10090680234	3379.84034180206	5949.66194052249	7004.54706129624	6972.37587825684	6523.98641949117	6208.83773096137	4731.54788739501	6090.03989069929	7379.17381224886	7261.42795713092
FBgn0031948	0.153833237446156	0.00432043650793651	24	22	728.313322923204	2544.1075363672	1853.26705309294	1612.95350965207	1340.14407156905	2524.29689664689	2782.45014331058	2587.8896865544	1898.5109431471	1552.75469118047	1519.26137387111	2627.87205969694	3147.40760538465
FBgn0000711	0.153833237446156	0.00432043650793651	24	0	655.730224087766	5616.05594756237	5434.49451874633	4843.04349967627	4174.15158858228	5236.563916964	5808.65808632714	5628.66006825582	5139.1963792908	4235.80444073828	4685.56234122614	4935.35504856182	6002.64695127581
FBgn0033638	0.153833237446156	0.00432043650793651	24	20	619.002760197309	3715.18769590456	3222.55990760747	2508.10924374321	3771.79886501651	4336.61261731644	4466.18457461305	3571.91386978859	3117.73815434248	3332.25812404915	3499.82377786986	4286.62398669976	4220.51158651492
FBgn0263352	0.153833237446156	0.00432043650793651	24	14	604.250181928217	4821.08912393482	4943.25616709357	5917.23038058564	5858.87465930765	5389.06797956437	5006.96576729411	4468.28372492982	4598.22833936545	5438.52115045331	6060.80250146585	5077.37148066823	4965.9502298955
FBgn0044452	0.153833237446156	0.00432043650793651	28	22	595.916798524293	3574.14519493838	2513.39696372428	1552.71873128332	2716.396720894	2929.49664436997	3138.1559695482	3381.99615892049	2573.69643237211	2283.00634216873	2355.23413269398	2889.18229477272	3064.58108945347
FBgn0026592	0.153833237446156	0.00432043650793651	24	0	579.564023312104	4515.4970385081	3791.88790480947	3022.61464230962	2854.6409900166	3306.32354323717	3594.07333566496	4838.72761151321	3549.07820132841	2472.68209567218	3294.07918696786	3148.22026693481	3781.80410652782
FBgn0259685	0.153833237446156	0.00432043650793651	24	10	576.987930225432	2915.94685709622	3398.7156196604	3857.53559803201	3907.97978683877	2884.27741650591	2864.60554987815	2640.06488184784	3123.88551843254	4040.95571213929	3456.50912715365	2834.64798484386	2656.81978025384
FBgn0029870	0.153833237446156	0.00432043650793651	24	0	544.793462049468	8889.95157605002	8314.73121272517	7619.69946364683	7767.47091211961	8252.95241095511	8907.9933692555	9110.83260213971	8643.19391062543	8195.71687638065	8126.91134062912	8356.24686514093	9030.82078097931
FBgn0028888	0.153833237446156	0.00432043650793651	24	20	544.167344201289	1362.34233887786	944.339899665194	1071.67709847734	964.614862907669	1823.84219051726	1910.33890436248	1160.37634332601	831.943273521556	970.794992931265	1139.17531383635	1748.50631209407	1874.06369562955
FBgn0035231	0.153833237446156	0.00432043650793651	28	0	529.536316120118	2111.36349931188	1936.80481344794	1552.71873128332	1474.26164609097	1112.74766606668	1159.20375860181	2231.0113507473	1956.91090200268	1518.26819054348	1501.93551358462	986.162104546883	1120.43341880523
FBgn0011666	0.153833237446156	0.00432043650793651	24	8	515.647430040304	3859.43570825633	4684.47071381994	5091.51196044736	4012.1788255058	3982.83865814465	3513.72354242854	3707.56937755153	4090.04624125376	4323.74501736261	4635.7504929025	3681.06592019804	3545.15691815304
FBgn0031999	0.153833237446156	0.00432043650793651	24	20	499.637714439238	696.664474469305	340.507175360046	184.887305826301	309.502095050589	1061.32187751539	929.890865545066	682.451554438136	278.680505416088	182.778453376046	332.439944246921	1094.09459294775	1043.06799183655
FBgn0051326	0.153833237446156	0.00432043650793651	24	4	498.841471638121	2680.87602215259	2974.67068394536	2022.04804607316	1976.68671372309	1926.69376761984	2217.29317065891	3175.38238555848	3244.78367887041	2602.86863557681	2127.83221643387	2008.68041571301	2470.23257403526
FBgn0086676	0.153833237446156	0.00432043650793651	28	14	497.257434165237	5375.64259364275	5940.26117654778	6350.58614718303	6492.32228051119	6394.53081089474	6218.53231249943	5574.39786515065	5819.50467192419	6463.63238188783	6464.71161939452	6615.69347324482	6711.67833490642
FBgn0034198	0.153833237446156	0.00432043650793651	24	0	432.764647450703	3003.56416830248	2634.16350858531	1842.18030511093	2095.32918349249	2275.14781763116	2590.15232354252	3147.20778010003	2782.70681143417	2379.5685439523	2228.53877934907	2422.23226600686	2970.83239559731
FBgn0262081	0.153833237446156	0.00432043650793651	24	0	426.626541866176	4095.57504699516	3928.99879408778	3594.00844266873	3188.90325267123	3323.16992224536	4025.61492181112	3952.79279543067	3639.23954131597	3583.14741618325	3143.56077572903	3531.09656789368	4311.52973588984
FBgn0087012	0.153833237446156	0.00432043650793651	28	14	368.240301800572	1210.6147999597	1402.88956248339	1384.56330833723	1862.17093855438	1952.40666189548	1715.33266459769	1145.76728864384	1344.22361435995	1705.35745649915	1864.69571333289	2038.21983359114	1761.20119040465
FBgn0267698	0.153833237446156	0.00432043650793651	28	10	329.244218959874	2163.7201852766	2601.47481975075	3182.4041238156	2936.14320837992	2754.82629360094	2735.50419670053	2138.13950312499	2436.40530102742	3104.64721984502	3185.79256017733	2752.84651995057	2458.40021461652
FBgn0051217	0.153833237446156	0.00432043650793651	24	0	310.914674829101	2021.60918051522	1681.65143671148	1049.92565073307	1349.42913442057	1393.81620004528	1731.58318457809	1895.00309305758	1818.59520997631	1426.87896385546	1315.68251550491	1504.23804887105	1770.30300534215
FBgn0028425	0.153833237446156	0.00432043650793651	24	22	288.073589426027	1386.91792616742	1224.91781216187	1127.72890612603	994.533398762559	1510.8542015758	1863.39295775244	1425.42633541666	1086.0343225774	1050.97610691227	1055.79461120765	1325.86541014541	1899.54877745453
FBgn0004795	0.153833237446156	0.00432043650793651	24	8	275.348573977262	1592.0706548455	1833.29063213849	2513.96540275129	1852.88587570286	1436.3754733291	1484.21415820979	1494.29759320399	1617.78131636766	2411.46855704152	1667.61405257413	1404.25848066814	1393.48786692999
FBgn0051100	0.153833237446156	0.00432043650793651	24	16	273.038423328816	810.994380555525	833.561565281392	834.92095572239	1206.02649704713	1241.3121374449	1081.56238536213	744.01828488439	820.673106023112	823.365202708134	1221.47315019716	1286.10080915561	1022.13381748032
FBgn0025574	0.153833237446156	0.00432043650793651	24	18	266.586206636076	2466.10675931772	2201.03838152734	2091.48536002603	2158.26127615277	2789.40570314405	2563.06812357519	2528.40996391988	2054.24416676197	2114.02248904748	2479.76375350309	2874.41258583366	2670.47250266008
FBgn0027525	0.153833237446156	0.00432043650793651	24	0	261.03822702783	3239.70350704131	3262.51274951639	2765.78024009842	2601.88094572528	2960.52944780609	3184.19910949267	3398.69222141439	3242.73455750705	2915.8336288575	2876.09280755642	3027.79033250858	3285.75519243452
FBgn0284253	0.153833237446156	0.00432043650793651	24	20	252.900329952137	1455.30216906011	950.696033605248	612.386913415621	1020.32524001677	1172.15331835869	1282.88827178596	1332.55448779434	922.104613509114	768.18680168895	1035.22015211745	1199.75481843492	1203.25993473641
FBgn0051321	0.153833237446156	0.00432043650793651	24	4	233.414334014657	830.227448869095	843.54977575862	452.597431909632	424.017870219307	320.967852682182	462.2370127758	790.975960648482	805.30469579796	617.308361402119	467.798227735081	368.106592019804	483.306373180812
FBgn0051183	0.153833237446156	0.00432043650793651	28	0	231.839428692024	1626.26277629184	1625.35425038529	1414.68069752161	1079.13063807639	1288.30466836246	1319.90334507465	1606.99601503781	1701.79529226515	1484.64385242241	1164.08123799818	1272.4672316734	1404.41004485498
FBgn0039209	0.153833237446156	0.00432043650793651	24	20	230.322137260367	2946.93346715697	2751.29797690917	2574.20018112004	2827.81747511221	2901.12379551409	3342.19027596877	2746.50228024644	2299.11416968272	2595.10917293349	2784.04917478447	3114.13632322927	2969.01203260981
FBgn0262169	0.153833237446156	0.00432043650793651	24	18	227.347614244604	1683.96198123255	1526.3801647473	1387.90968491327	1692.97645992672	1920.48720693261	1675.60917131227	1560.03833927372	1478.44106365961	1483.78168990649	1851.70131811803	1982.54939220543	1849.48879529832
FBgn0025777	0.153833237446156	0.00432043650793651	24	0	213.287964996607	3301.67672716281	2938.34991857362	2908.00124458019	2380.07111093903	3108.60025277274	3221.21418278135	3339.21249877987	2778.60856870746	2742.53896315662	2643.27655995679	3042.56004144764	3147.40760538465
FBgn0032507	0.153833237446156	0.00432043650793651	28	4	204.783190908865	580.197560792688	853.537986235848	522.871340006507	334.262262654636	203.929851151663	276.258839666787	466.446245923313	1014.31507486003	913.030104364307	445.05803610907	373.787249304061	350.419875093432
FBgn0263916	0.153833237446156	0.00432043650793651	24	20	203.246909468541	1231.98487586366	1115.95551604666	1066.65753361327	1163.72787739021	1450.56189775704	1548.31343146581	1167.68087066709	1097.30449007585	1318.24648684894	1211.72735378601	1469.01797370866	1787.59645372338
FBgn0051248	0.153833237446156	0.00432043650793651	24	20	201.448551714401	912.502241099366	717.33511609183	637.484737735933	755.185111923437	903.49790575454	967.808745499331	1008.02477306917	687.480217405128	612.997548822495	754.75778872998	1016.83765388187	1052.16980677405
FBgn0035049	0.153833237446156	0.00432043650793651	28	12	188.466868035741	1178.55968610375	1360.2126631716	1429.73939211379	1683.6913970752	1509.0808985223	1454.42153824573	1147.85429645558	1289.92189823108	1662.24933070291	1634.04519826907	1672.38550448504	1502.70964617989
FBgn0267824	0.153833237446156	0.00432043650793651	24	22	179.733199100697	1727.77063683568	1623.5382121167	1477.42525832239	1377.28432297512	1672.22477944363	1747.83370455849	1699.86786266013	1562.45503955711	1489.81682751796	1282.11366119985	1741.68952335296	1835.83607289209
FBgn0030816	0.153833237446156	0.00432043650793651	28	12	172.255685563446	867.625081701036	1051.48615751182	1298.39411150416	1157.5378354892	1214.71259164251	1058.0894120571	899.500366858828	1047.10101667368	1091.49774516073	1466.20092674375	1153.17342870402	1117.70287432399
FBgn0041604	0.153833237446156	0.00432043650793651	28	8	162.843084812762	664.609360613355	913.467249099216	931.965876427598	886.207665494853	758.087055368137	687.938679170233	651.146437262075	839.115198293294	963.897692803868	973.496774846846	783.930705227361	775.474632674297
FBgn0035877	0.153833237446156	0.00432043650793651	24	0	157.865437552738	1636.94781424383	1480.07118889833	1375.36077275312	1266.89524240708	1533.02048974446	1605.19025139721	1708.21589390708	1573.72520705555	1357.04380006555	1369.82582890018	1532.64133529233	1744.81792351717
FBgn0032879	0.153833237446156	0.00432043650793651	28	8	155.8562962976	1414.69902484258	1542.72450916458	1541.84300741119	2082.94909969046	1379.62977561734	1129.41113863775	1333.59799170021	1470.2445782062	1646.73040541627	2159.23533820313	1419.02818960721	1137.72686718647
FBgn0053116	0.153833237446156	0.00432043650793651	28	10	139.450202232295	772.528243928386	807.229010386882	982.161525068223	1006.91348256458	941.623921404634	771.899699068962	781.584425495664	807.353817161313	871.64630359992	1118.60085474615	898.679982369337	826.444796324251
FBgn0001291	0.153833237446156	0.00432043650793651	24	8	135.956109579723	1158.25811399498	1375.64898845458	1423.88323310572	1353.55582902124	1181.9064851529	1208.85812520859	1214.63854643118	1365.73938867517	1407.91138850511	1257.20773703803	1147.49277141976	1212.3617496739
FBgn0040211	0.153833237446156	0.00432043650793651	24	4	133.408949852241	695.595970674107	740.035594449166	542.949599462757	556.072097440892	436.232551159209	563.351359320506	717.930687237672	942.59582714265	715.59488821754	520.85867486244	502.170103928252	553.390348199498
FBgn0011589	0.153833237446156	0.00432043650793651	28	10	128.355389842893	1366.61635405865	1377.46502672317	1616.29988622811	1557.82721175463	1462.08836760475	1280.17985178923	1336.72850341782	1390.32884503541	1433.77626398285	1651.37105855555	1447.43147602849	1321.5835289238
FBgn0030588	0.153833237446156	0.00432043650793651	28	4	91.4711065034675	459.456631935278	697.358695137374	381.486929668748	356.959082958346	303.234822147255	283.481292991408	476.881284982	616.78553036943	569.889423026258	486.206954289471	299.938704608729	293.078440987234
FBgn0028343	0.153833237446156	0.00432043650793651	24	12	80.1734746164367	1369.82186544425	1391.08531373757	1413.8441033776	1585.68240030918	1402.68271531274	1311.77808508445	1388.90369871125	1410.82005866894	1464.81411455615	1616.71933798258	1426.98110980517	1245.12828344887
FBgn0259229	0.153833237446156	0.00432043650793651	24	2	78.2498349135616	482.963715429641	368.655768523143	189.070276546353	213.556445584906	213.683017945873	235.632539715789	449.750183429414	312.491007911422	229.335229235983	213.32465477734	240.859868852465	292.168259493485
FBgn0036742	0.153833237446156	0.00432043650793651	24	6	75.1635997020421	411.373961151353	503.950619532868	460.126779205726	353.86406200784	296.141609933284	334.941272929339	450.793687335283	480.518959706416	382.800157070588	403.909117928669	353.336883080738	335.856971193446
FBgn0038964	0.153833237446156	0.00432043650793651	24	4	74.9079317251331	794.96682362755	829.929488744218	719.470963848954	637.574315804213	629.522583989915	662.660092534057	742.974780978521	795.059088981192	701.800287962744	620.482371509725	688.495662851856	775.474632674297
FBgn0010269	0.153833237446156	0.00432043650793651	24	10	73.4531709076953	783.213281880369	908.927153427749	971.285801196087	932.632979752441	932.75740613717	853.152298970959	857.760210624079	942.59582714265	1019.93825633898	955.088048292457	843.009540983626	820.983707361756
FBgn0030261	0.153833237446156	0.00432043650793651	28	0	73.371020043364	364.359794162627	347.771328434393	266.873531939321	217.683140185581	239.395912221517	236.535346381366	324.529714725169	317.613811319806	260.373079809274	241.479177742877	212.456582431183	230.275917918541
FBgn0034451	0.153833237446156	0.00432043650793651	24	12	70.8251849548293	570.581026635903	666.486044571396	767.993424201557	688.126324662476	684.49497864819	579.601879300905	652.189941167944	684.406535360098	700.93812544682	789.409509302949	683.951137024451	603.450330355703
FBgn0031042	0.153833237446156	0.00432043650793651	24	18	66.7567650358822	134.631478194988	55.3891671919008	76.1300671049474	68.0904609111296	238.509260694771	196.811853095946	140.873027292276	62.4982015822844	67.2486762421303	95.2922315756646	282.896732755961	159.281761406106
FBgn0039252	0.153833237446156	0.00432043650793651	24	20	66.1307239480811	1383.71241478182	1293.92726636817	1102.63108180572	1403.07616422934	1382.28973019757	1435.4625982686	1344.0330307589	1303.24118709288	1228.58158519277	1326.51117818397	1406.53074358185	1398.03877439873
FBgn0038072	0.153833237446156	0.00432043650793651	24	2	64.6751070732997	575.923545611895	597.476590365094	487.73438595807	461.158121625378	413.179611463803	500.154892730065	579.144667757134	507.157537430013	506.089396847827	420.152111947248	420.368639034962	515.162725462033
FBgn0040323	0.153833237446156	0.00432043650793651	24	22	62.8672239919724	626.143223986216	552.983652784714	496.100327398174	476.633226377907	553.270552689728	600.366432609193	654.276948979681	576.827663784035	512.1245344593	532.770203809398	590.788357562649	658.971401474403
FBgn0039297	0.153833237446156	0.00432043650793651	24	8	60.9724602210707	305.59208542672	338.691137091459	351.369540484373	385.845945163068	250.92238206922	239.243766378099	307.833652231269	348.35063177011	325.03526850363	347.600071997595	243.132131766167	241.198095843531
FBgn0046876	0.153833237446156	0.00432043650793651	24	18	49.7237424137736	267.12594879958	161.627405904235	189.906870690363	201.176361782883	328.061064896153	306.051459630852	250.44093740849	159.83146634158	235.370366847456	229.567648795919	332.886516857416	331.3060637247
FBgn0031640	0.153833237446156	0.00432043650793651	28	12	48.6572397485513	539.594416575152	537.547327501726	636.648143591923	642.732684055056	577.21014391188	568.768199313972	546.796046675204	560.434692877206	587.994835860678	619.39950524182	640.778141664104	577.055067036977
FBgn0037000	0.153833237446156	0.00432043650793651	24	20	47.9684489430135	237.207842534027	215.200534827549	148.913757633853	217.683140185581	224.322836266829	270.84199967332	234.78837882046	198.764772245298	173.294665700874	155.93274257836	293.121915867622	247.569366299776
FBgn0031947	0.153833237446156	0.00432043650793651	24	10	46.155919876636	504.333791333607	598.384609499387	679.314444936454	650.986073256405	603.809689714271	576.893459304172	600.014745874508	635.227622639612	646.621886943561	608.570842562767	603.285803588013	536.096899818264
FBgn0003257	0.153833237446156	0.00432043650793651	24	18	45.0658142230195	244.687369100415	181.603826858691	167.318828802082	242.443307789628	297.02826146003	249.174639699455	233.744874914591	190.568286791884	186.227103439745	236.064846403351	307.891624806688	273.964629618502
FBgn0031881	0.153833237446156	0.00432043650793651	24	14	41.7501715871564	318.414130969099	369.563787657436	373.120988228643	429.17623847015	404.31309619634	392.720899526314	325.573218631037	368.841845403646	397.456919841309	438.560838501638	445.363531085689	364.982778993419
FBgn0037410	0.153833237446156	0.00432043650793651	28	26	39.6817724706592	262.851933618787	269.681682885156	242.612301763019	154.751047525294	211.90971489238	219.382019735389	297.398613172582	275.606823371057	262.097404841123	180.838666740182	176.100375811943	232.09628090604
FBgn0267485	0.153833237446156	0.00432043650793651	24	10	39.5415419929718	410.305457356155	503.042600398574	522.034745862497	515.836825084315	487.658339710498	450.500526123289	461.22872639397	496.911930613245	515.573184522999	492.704151896902	460.133240024755	416.863124137122
FBgn0033187	0.153833237446156	0.00432043650793651	24	20	38.8237851511267	559.89598868392	546.62751884466	514.505398566403	516.868498734484	594.943174446807	603.977659271504	535.317503710648	520.476826291811	510.40020942745	521.941541130345	601.01354067431	550.659803718251
FBgn0035948	0.153833237446156	0.00432043650793651	24	22	36.6239622472714	378.250343500205	355.035481508741	332.964469316144	312.597116001095	359.093868332276	405.360192844402	341.225777219068	364.743602676939	287.962280318866	312.948351424626	369.242723476656	425.964939074614
FBgn0263838	0.153833237446156	0.00432043650793651	24	10	35.9140830869696	25.6440910847597	54.4811480576073	155.606510785936	96.9773231158512	53.1990916047816	23.4729733050211	21.9135820232429	74.7929297624059	103.45950191097	82.2978363608013	64.7594930405211	51.880345143703
FBgn0035157	0.153833237446156	0.00432043650793651	28	8	25.8663364583403	135.699981990187	161.627405904235	208.311941858592	146.497658323945	136.544335118939	129.101353177616	92.8718476223152	156.757784296549	171.570340669025	164.595672721603	153.377746674918	141.078131531122
FBgn0038478	0.153833237446156	0.00432043650793651	20	0	24.8680516201822	692.390459288511	617.45301131955	597.328218823434	622.099211051684	652.575523685321	659.951672537323	646.9724216386	587.073270600803	640.586749332087	644.305429403641	669.181428085385	613.462326786944
FBgn0259164	0.153833237446156	0.00432043650793651	24	22	23.3788532229604	99.3708529534438	72.6415307434764	27.6076067523436	43.3302933070825	53.1990916047816	78.5441799052629	60.5232265403852	45.0806699937789	30.1756880573662	55.2261796631693	68.1678874110749	114.682868212396
FBgn0034870	0.153833237446156	0.00432043650793651	24	6	22.9063828805622	76.9322732542791	106.238238712334	87.0057909770828	85.6289129639963	54.9723946582743	40.626299950998	82.4368085636281	91.1859006692346	81.905439012851	70.3863074138432	42.0368639034962	49.1498006624555
FBgn0004644	0.153833237446156	0.00432043650793651	24	0	22.7544053021846	130.357463014195	101.698143040867	69.4373139528641	74.2805028121413	100.191622522339	120.976093187416	106.437398398608	105.52975021271	90.5270641720985	81.214970092896	82.9375963501411	125.605046137386
FBgn0031894	0.153833237446156	0.00432043650793651	24	8	22.4030070543031	65.1787315070975	114.410410920975	86.1691968330723	79.4388710629845	58.5190007652597	50.5571732723531	67.8277538814661	86.0630972608507	100.873014363195	82.2978363608013	46.5813897309012	60.9821600811947
FBgn0266331	0.153833237446156	0.00432043650793651	24	10	20.9701281453905	76.9322732542791	87.1698368921717	164.809046370051	106.262385967369	105.511531682817	69.5161132494855	82.4368085636281	99.382386122649	136.22167751611	110.452359326339	79.5292019795874	81.0061529436766
FBgn0015036	0.153833237446156	0.00432043650793651	24	22	19.8121286340452	153.864546508558	99.8821047722801	90.3521675531244	94.913975815514	107.284834736309	123.68451318415	135.655507762932	107.578871576063	78.456788949152	107.203760522623	114.749277141976	122.874501656139
FBgn0262904	0.153833237446156	0.00432043650793651	20	6	17.4955878500163	125.014944038203	136.202870144018	124.652527457551	110.389080568043	101.964925575831	111.948026531639	152.351570256832	139.340252708044	122.427077261314	110.452359326339	134.063511908447	160.191942899855
FBgn0032281	0.153833237446156	0.00432043650793651	24	14	17.4328035946314	70.5212504830891	94.4339899665194	99.5547031372389	127.92753262091	94.8717133618605	104.725573207017	69.9147616932036	89.136779305881	100.873014363195	131.026818416539	111.340882771422	91.9283308686667
FBgn0039609	0.153833237446156	0.00432043650793651	28	22	16.4814150172537	33.1236176511479	22.7004783573364	12.5489121601562	29.9185358548903	52.3124400780352	61.3908532592859	36.5226367054048	26.6385777235966	14.6567627707207	24.9059241618214	22.722629137025	63.7127045624423
FBgn0031959	0.153833237446156	0.00432043650793651	24	4	15.6523652965803	108.987387110229	123.49060226391	106.247456289322	91.8189548650081	71.8187736664551	93.8918932200843	116.872437457296	118.849039074508	100.010851847271	73.634906217559	93.1627794618023	124.694864643637
FBgn0037409	0.153833237446156	0.00432043650793651	24	8	13.6620259670495	100.439356748642	105.330219578041	105.410862145312	112.452427868381	91.325107254875	74.0301465773742	101.219878869265	101.431507486003	120.702752229465	93.1264990398541	84.0737278069924	61.8923415749439
FBgn0032644	0.153833237446156	0.00432043650793651	28	18	13.4859148523359	219.043278015656	188.867979933039	223.37063645078	233.15824493811	234.962654587785	243.757799705988	237.918890538066	184.420922701823	196.573053630842	202.495992098287	240.859868852465	286.70717053099
FBgn0036819	0.153833237446156	0.00432043650793651	24	18	11.38783258692	165.61808825574	157.087310232768	170.665205378124	171.257825927993	175.557002295779	190.492206436902	177.395663997681	154.708662933196	160.362227962003	175.424335400655	190.87008475101	179.305754268587
FBgn0265530	0.153833237446156	0.00432043650793651	24	8	6.8985657927584	28.8496024703546	30.8726505659775	63.5811549447913	30.9502095050589	29.2595003826299	18.9589399771324	21.9135820232429	31.7613811319806	55.1784010191838	25.9887904297267	20.4503662233225	25.4850818249769
FBgn0032285	0.220537212401796	0.0089799031986532	24	22	12135.2733564494	52668.6890729156	25940.2906284954	12538.036436284	23967.8422407176	34644.1351045605	41124.6492303969	42803.4867148286	25636.5573769167	17313.9476448008	28741.4364827419	40555.3484837622	38486.1142816901
FBgn0000406	0.220537212401796	0.0089799031986532	28	0	4614.5530619023	19944.6918411718	18513.6021291093	12413.3839088265	13982.2729807354	10938.6198854698	15813.5615542596	20568.5054885781	20944.069454837	18959.8158877011	14189.8795746308	10755.7565020108	18047.0786580586
FBgn0036007	0.220537212401796	0.0089799031986532	24	22	2232.06005786821	17107.8142649203	14137.8579209491	13322.7617433658	12933.0608785139	15762.00419097	16999.8495128287	17566.3447513939	15068.2139454206	14414.4951037459	13628.9548478558	16484.1313074548	19971.2023358444
FBgn0014019	0.220537212401796	0.0089799031986532	24	14	2219.25885146191	9708.42548317194	9059.3069028458	10952.6905333843	13764.5898405499	12382.0885710129	9547.18048848454	9894.50403544711	9987.41752498538	11813.3507932009	16497.4675915369	14358.4293516861	10421.5781034281
