probe	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
FBgn0040251	0	burg	1	21.3475935829	19.193854945	3.91727010774	105.60786326	0.531278398325	0.427118042398	0.197499857839	0.0330458829821	0.129348044246
FBgn0037892	1	mle	2	24.3414634146,21.3475935829	65.8624314432,72.5467215211	0.402057178142,16.3802286419	311.036630363	0.750795318415	0.608392643223	0.155265266051	0.028027738934	0.118468527586
FBgn0011774	0	burg	1	24.1939393939	120.622182779	12.4582329288	508.684006477	0.698841552488	0.631917453041	0.200361777513	0.00451416805893	0.0517067257613
FBgn0037898	1	mle	1	25.7548387097	16.3759758836	21.5667951026	87.0916878338	0.551154565938	0.451411136146	0.176224675271	0.0271916556831	0.117122992126
FBgn0037902	0	burg	1	21.6956521739	117.377958525	18.5557494808	745.850548664	0.622398907023	0.538487553028	0.160006506607	0.0124925067327	0.0802503215868
FBgn0046225	1	mle	1	23.3450292398	45.1019241738	17.8081027878	250.759762654	0.597701250915	0.508301528896	0.182984419656	0.0166138035088	0.0919277931876
FBgn0037901	0	mle	1	20.6839378238	71.697713065	8.10417979434	356.205166436	0.550436061655	0.450532964245	0.197526230956	0.0273880809056	0.117427409524
FBgn0037896	0	burg	1	21.6956521739	272.958683067	18.4228624417	1287.27991449	0.682046547828	0.611390225123	0.179192304211	0.00576283189417	0.0567280615441
FBgn0037911	1	yule-walker	1	22.6818181818	49.6858865163	18.5102041139	330.03151959	0.784071931625	0.736087916431	0.121401200895	0.00101016181716	0.0319067411218
FBgn0037926	0	burg	1	22.5536723164	145.330376906	14.8407230139	939.799711702	0.670241465143	0.59696179073	0.133334143439	0.00679019430084	0.060952653246
FBgn0037930	1	default	1	24	101.808493851	2.74467572595	585.830704141	0.643072822033	0.563755671373	0.163749685602	0.00969634997209	0.0713848117084
FBgn0037936	0	burg	1	23.0751445087	254.439745743	7.06248932144	1324.91381125	0.605745081081	0.518132876877	0.244886512529	0.0151704003577	0.0879357584708
FBgn0037935	1	burg	1	21.0105263158	500.454436307	6.92826099956	968.793942131	0.695002305211	0.627225039702	0.48379894924	0.00477897222102	0.0521893393395
FBgn0037921	0	mle	1	23.6213017751	35.5245577545	14.2757380269	160.795711034	0.758942012462	0.705373570787	0.183278478802	0.00165785624464	0.0372666504622
FBgn0037950	0	burg	1	21.3475935829	71.8264769487	18.3394703273	547.6257057	0.645692475118	0.566957469589	0.115918992308	0.0093801912342	0.0701902122196
FBgn0019624	0	burg	1	21.9340659341	1121.86462822	3.32775751116	6916.86086563	0.811919162049	0.770123420282	0.125427408284	0.000542688326264	0.0256052649702
FBgn0051368	1	burg	1	23.0751445087	68.2382933543	15.6955120462	644.389492453	0.653273725131	0.576223441827	0.0906227684627	0.00851021224529	0.0673086811605
FBgn0000147	0	burg	1	22.8114285714	15.5828418504	17.5482560694	73.9665426232	0.649424303596	0.571518593284	0.24958053043	0.0089437185589	0.0686401733631
FBgn0037963	0	yule-walker	1	21.4623655914	101.463463371	17.269045954	1321.86397799	0.603298026431	0.515142032305	0.0971513930174	0.0155987437894	0.089285205124
FBgn0037960	1	yule-walker	1	27.156462585	58.1942553364	6.41400241115	334.868212941	0.864565212544	0.834468593109	0.150321593337	0.00012381864224	0.0114032207247
FBgn0037958	1	burg	1	25.2658227848	26.7245394246	16.1901993458	229.300272266	0.547400062961	0.446822299174	0.119795920083	0.0282302810227	0.11895716306
FBgn0037956	1	mle	1	21.9340659341	76.4680771224	18.5795804532	1199.89810365	0.567293100515	0.471136011741	0.0603556543808	0.0230606842939	0.108468451754
FBgn0037955	0	default	1	24	293.436076138	3.24209154293	1482.07598188	0.493469081173	0.380906654768	0.206346246257	0.046851858176	0.156766882249
FBgn0051116	0	mle	1	23.2093023256	853.522554027	20.5715067194	3578.19153675	0.922972420506	0.905855180618	0.178112326356	9.77030516935e-06	0.002924374466
FBgn0025802	1	mle	1	20.0603015075	97.9398516714	17.3010192842	1199.97247341	0.497689084797	0.386064436974	0.0989514566485	0.0451207977611	0.153741373517
FBgn0037949	0	burg	1	22.6818181818	192.224544085	16.0982206771	2581.29960499	0.602787372935	0.514517900254	0.0712710825188	0.0156893050298	0.08955432871
FBgn0037981	0	mle	1	24.95	26.6205333661	21.0301998785	169.686384238	0.657302391435	0.58114736731	0.137969039602	0.0080742061238	0.0657049670805
FBgn0037989	0	mle	1	24.3414634146	353.757673142	12.7785495389	2769.95461745	0.580791544581	0.487634110044	0.1228901197	0.0199956327626	0.101371900905
FBgn0003651	0	burg	1	22.6818181818	412.556705044	5.65272485047	1985.19948341	0.535294618598	0.432026756065	0.196670675028	0.0317906683106	0.127129096165
FBgn0038017	1	mle	1	25.5897435897	56.7859977754	24.9601366702	129.295617942	0.884939908215	0.85937099893	0.332597111445	5.945128179e-05	0.0076949240133
FBgn0010039	1	burg	1	21.4623655914	179.216056302	7.18263954807	492.294056637	0.520062999865	0.413410333168	0.424621163547	0.0367560680349	0.137341222147
FBgn0038038	1	burg	1	26.972972973	560.924526611	1.32563902274	2239.01191633	0.643740365362	0.564571557665	0.249857090429	0.00961501091964	0.0711176309231
FBgn0038042	1	yule-walker	1	21.2340425532	62.7682246208	1.86714429606	475.731035674	0.63998187609	0.559977848554	0.140788746335	0.0100799792919	0.072239399336
FBgn0042206	1	mle	1	21.1216931217	55.5447661891	5.76840933833	160.596830247	0.799218258695	0.75460009396	0.320372977387	0.000728213915659	0.0289049101741
FBgn0038055	1	burg	1	21.9340659341	80.3525138258	20.2997714577	687.261147185	0.778040865807	0.728716613764	0.0963502794324	0.00114348006932	0.0333910125121
FBgn0013278	1	burg	1	21.8142076503	34.0365295005	13.7894222054	69.0314940313	0.490038776774	0.376714060502	0.538882440404	0.0482966706808	0.159457260179
FBgn0038071	0	yule-walker	1	22.6818181818	50.4528954098	10.3747994826	167.097737785	0.802083368914	0.758101895339	0.250224032119	0.000682606318962	0.0288814528451
FBgn0038072	1	mle	1	22.8114285714	68.5311317847	3.16627526185	495.353748215	0.815303880673	0.7742602986	0.111694650689	0.000500103584475	0.0252104849058
FBgn0038074	1	burg	1	25.106918239	2514.22289318	17.6628570567	8909.89692653	0.634193507174	0.552903175435	0.277716194438	0.0108300719886	0.0745419089127
FBgn0002719	1	burg	1	23.0751445087	5946.88385177	5.74824391861	20290.6637035	0.694681736222	0.62683323316	0.246607810628	0.004801617139	0.0521893393395
FBgn0002905	0	default	1	24	18.5214465397	14.4144631284	166.656709519	0.487694183279	0.373848446229	0.128225741233	0.0493039587058	0.161830985242
FBgn0001296	1	default	1	24	146.927039281	23.5277739225	1430.03471492	0.685294496686	0.615359940394	0.0919737696255	0.00550261995853	0.0554595598367
FBgn0038076	1	mle	1	20.2639593909	12.3300673348	17.1662317363	90.7994356817	0.501736613131	0.391011416049	0.136779356608	0.0435076264251	0.150711047342
FBgn0038070	1	burg	1	23.9041916168	14.4404063035	8.10287351261	48.5443172877	0.646767103281	0.56827090401	0.263022665843	0.00925284192191	0.0698374467518
FBgn0038088	0	mle	1	23.3450292398	551.610244198	11.7777059934	2229.56553618	0.663115070808	0.58825175321	0.217339165746	0.00747596265258	0.063751782985
FBgn0038099	0	default	1	24	24.9827814313	4.06556023994	44.5892808521	0.575183843362	0.480780252998	0.636246946289	0.0212277817951	0.103576003074
FBgn0038100	0	burg	1	20.5773195876	222.715958719	10.8942202671	2349.42493102	0.604826430066	0.517010081191	0.0984056494096	0.0153301183084	0.088346494078
FBgn0038106	0	burg	1	20.2639593909	56.0874360385	19.7403094575	478.35112975	0.639950362551	0.559939332006	0.112392600597	0.010083950398	0.072239399336
FBgn0038105	1	burg	1	21.6956521739	198.244585424	7.32789395904	870.079051581	0.579492917445	0.486046899099	0.207128816212	0.0202758895764	0.102050693832
FBgn0052473	0	burg	1	21.2340425532	104.783746509	4.20835923739	1254.91712927	0.53422976712	0.430725270924	0.0808780847364	0.0321197963493	0.127494160561
FBgn0027610	0	burg	1	26.972972973	381.766607486	26.0667639791	2702.25492542	0.74968848782	0.694063707336	0.11670631882	0.00196410050578	0.0381400501063
FBgn0038144	1	yule-walker	1	23.3450292398	23.7019159292	12.1817478358	105.276341388	0.527727791802	0.422778412203	0.221018146056	0.0341873747282	0.131549229674
FBgn0038147	0	burg	1	22.3016759777	1078.40897605	7.89453999036	4010.47010124	0.697189035169	0.629897709651	0.226761458606	0.00462670901392	0.0517659450495
FBgn0023495	0	yule-walker	2	27.7222222222,20.4717948718	18.0294262252,22.8324891754	26.9049685202,4.47198785144	63.6785191808	0.901862081284	0.84578327059	0.418616290067	0.00123071797172	0.0344432506047
FBgn0038129	0	default	1	24	148.77723677	6.61169911315	1235.62291296	0.741528508957	0.684090399836	0.104917423119	0.00226911714176	0.0399724344439
FBgn0038126	0	burg	1	22.3016759777	29.7845731518	7.1195085781	67.1298217004	0.48761150844	0.373747399204	0.440454250008	0.0493397733816	0.161830985242
FBgn0038180	1	mle	1	24.6419753086	44.7318086432	24.1052180012	210.811744687	0.672568177563	0.599805550355	0.182259740705	0.00657724446255	0.0600180154501
FBgn0038183	1	mle	1	25.5897435897	22.9229635612	6.0015216271	343.602077631	0.51896186946	0.412064507118	0.0795596640976	0.0371370808959	0.138318298256
FBgn0000454	0	mle	1	23.7619047619	661.151028042	23.4378174047	2757.71256203	0.930726784332	0.915332736406	0.179029501967	6.06099696299e-06	0.00232208915646
FBgn0004237	0	burg	1	20.0603015075	187.044639842	9.16632268685	3169.25905207	0.502075134333	0.391425164185	0.0614943047279	0.0433747682043	0.150468500493
FBgn0010258	0	burg	1	24.490797546	7.06050430326	7.6880617335	22.9282336132	0.488527998547	0.37486755378	0.319516439375	0.0489438797028	0.161038983096
FBgn0003060	0	burg	1	24.0481927711	81.7378566484	18.5103261228	149.341707774	0.626989949399	0.544098827043	0.518174739124	0.0118234005387	0.0779921007985
FBgn0038197	1	default	1	24	348.585125881	6.59134619741	2279.17779525	0.775704970684	0.725861630836	0.126327428436	0.00119863904666	0.034168347586
FBgn0027083	1	default	1	24	23.9093510674	18.2689589357	309.697896522	0.501781963535	0.391066844321	0.0813281085571	0.0434898095754	0.150703833615
FBgn0038214	1	mle	1	26.972972973	95.7924213541	1.17002317743	133.952488689	0.696293536184	0.628803210891	0.691748874366	0.00468859972968	0.0519847143668
FBgn0027563	1	yule-walker	1	22.3016759777	234.73019486	5.29194926917	1244.08925117	0.752140440503	0.697060538393	0.147926781842	0.00187899459501	0.0381400501063
FBgn0053329	1	mle	1	21.4623655914	160.719457639	6.56830748256	997.934189846	0.648708141046	0.570643283501	0.136642384808	0.00902622975452	0.0688548020235
FBgn0051326	1	burg	1	26.7919463087	824.818321663	1.05591123207	2946.129463	0.720456128896	0.658335268651	0.24406557754	0.00322867913619	0.0456784176757
FBgn0038211	1	burg	1	23.7619047619	548.641168122	2.79168356082	1395.60051842	0.792794742139	0.746749129281	0.316268949062	0.000839080197436	0.0303164220798
FBgn0011582	1	yule-walker	2	21.1216931217,27.9160839161	103.738154324,87.4859777066	16.3354644173,10.9346590271	1069.33937476	0.85268674824	0.768507747234	0.111665028409	0.00488888343276	0.052642762298
FBgn0038207	0	burg	1	21.4623655914	29.5662425159	8.15518355385	105.186824223	0.689454127632	0.620443933772	0.237831557814	0.00518281760496	0.0540547829578
FBgn0038220	0	default	1	24	346.120505712	13.5991608301	2790.34516298	0.515180987404	0.40744342905	0.149248987526	0.0384687781367	0.140792494075
FBgn0051321	0	burg	1	24.0481927711	213.558265972	1.74123263446	570.446498718	0.797139861559	0.752059830795	0.325364476949	0.000762755290998	0.0293400408722
FBgn0038224	0	burg	1	21.6956521739	382.925042357	2.85603687976	3398.80293551	0.727993908826	0.667548110787	0.0933552161977	0.00285498501347	0.04332987322
FBgn0038223	0	yule-walker	1	27.7222222222	139.877120759	10.787522507	1316.70452861	0.676953539227	0.605165436833	0.0889023020414	0.00619002557178	0.0585850443938
FBgn0038236	1	burg	1	26.4370860927	1546.06910583	16.3052629396	8458.86278385	0.559051693042	0.461063180384	0.196254731366	0.0251040942946	0.113035986281
FBgn0038247	0	mle	1	26.972972973	13.9380024851	6.55385906222	26.7035218041	0.526779203696	0.421619026739	0.516501251624	0.0344974662992	0.132166692886
FBgn0025808	0	burg	1	20.0603015075	18.3224201122	17.9363449773	152.906057109	0.612453895109	0.526332538466	0.110806138309	0.0140428479424	0.0847526134796
FBgn0004629	0	burg	1	21.8142076503	3283.97921349	14.8964215173	13155.1716777	0.556347844956	0.457758477168	0.234369449649	0.0258042760656	0.114264149864
FBgn0038237	0	burg	1	22.8114285714	175.851251264	14.9284268658	1920.10207334	0.619506428613	0.534952301638	0.0970560696214	0.0129289410728	0.0819003952347
FBgn0038233	1	mle	1	20.3673469388	37.7905266218	19.4649793652	352.836023492	0.525074263183	0.419535210556	0.10593470518	0.0350603036659	0.133415807911
FBgn0038268	0	burg	1	24.0481927711	36.1089096468	15.2546698139	287.689783446	0.708083595872	0.643213283843	0.105590552537	0.00392340601053	0.0496364849314
FBgn0038271	0	burg	1	21.1216931217	1280.68067096	2.40717791988	10381.1372664	0.798538645214	0.753769455262	0.103781396092	0.000739371788751	0.0289049101741
FBgn0038277	1	mle	1	24.0481927711	7.45968273593	2.03148636941	21.5408538194	0.576389891454	0.482254311778	0.322960164382	0.0209579315597	0.103105754784
FBgn0038272	1	burg	1	23.2093023256	54.3769425358	5.12703073878	498.489070573	0.566341163735	0.469972533454	0.104067906868	0.0232898611925	0.109027512464
FBgn0038257	1	burg	1	21.3475935829	376.219012523	6.2104773515	1320.84270591	0.533760051377	0.430151173905	0.273592505213	0.0322658172773	0.127784889237
FBgn0038286	1	mle	1	21.2340425532	171.531517875	16.3300097264	2191.67503881	0.710871171645	0.646620320899	0.0626917551932	0.00375760636996	0.0488299936067
FBgn0038302	0	yule-walker	1	20.2639593909	37.9946851993	7.89764134493	123.168399581	0.533130576496	0.429381815717	0.291400360335	0.0324623116658	0.1281104331
FBgn0038304	0	burg	1	26.972972973	47.1958623553	9.90803943714	723.702214843	0.660420399285	0.584958265792	0.0544151709988	0.00774884850145	0.0645895028243
FBgn0038319	0	yule-walker	1	27.7222222222	35.3354318713	19.759802193	405.702905932	0.700894721287	0.634426881573	0.0775608154008	0.00437732053492	0.051317188903
FBgn0021750	0	yule-walker	1	20.5773195876	40.8444048781	7.15517633489	413.739405307	0.514782019054	0.406955801066	0.0963983755208	0.0386114390894	0.140890283776
FBgn0051301	1	default	1	24	73.1430531832	5.49957749963	724.96825804	0.498935169647	0.387587429569	0.107830708187	0.0446192887773	0.15279354591
FBgn0038326	1	mle	1	27.156462585	242.28130184	0.486338126177	1180.53825212	0.618516647544	0.53374256922	0.196607758014	0.013080976258	0.0822649971103
FBgn0038337	0	burg	1	20.6839378238	66.7756761489	17.232583418	476.272734976	0.576045054161	0.481832843974	0.133194446781	0.0210348140619	0.103212832523
FBgn0026737	0	burg	1	21.0105263158	79.1343867042	14.8162894078	571.91779258	0.582350652571	0.489539686475	0.125598810936	0.0196631518111	0.10049822201
FBgn0019925	0	burg	1	21.2340425532	468.582501035	7.06136047358	2811.70214941	0.508932904023	0.399806882695	0.161091199109	0.040750576597	0.145366488881
FBgn0038321	0	mle	1	24.95	369.410478142	20.679563027	1972.75175233	0.813227445383	0.771722433246	0.153808460303	0.00052590677465	0.0254969906408
FBgn0045035	0	burg	1	21.1216931217	90.8823963192	18.1282085319	667.267346369	0.73189635099	0.672317762321	0.113788315919	0.00267523700003	0.0425488684805
FBgn0051344	0	burg	1	22.9425287356	142.452685847	20.2818273994	1179.50465077	0.541967971078	0.440183075762	0.118224988198	0.0297873121397	0.122290131022
FBgn0019940	1	mle	1	23.0751445087	4966.63891566	14.4908270505	24674.3502573	0.486589645523	0.37249845564	0.221095939942	0.0497841165605	0.162353513251
FBgn0038344	0	burg	1	25.4267515924	80.0370775403	12.603489568	669.380863857	0.634290598831	0.553021843015	0.131199339254	0.0108171427593	0.0745419089127
FBgn0026616	0	mle	1	22.6818181818	557.988147513	20.7008900133	2307.67244749	0.858825192629	0.827453013213	0.191949404741	0.000149247621001	0.0129953973995
FBgn0003483	1	yule-walker	1	23.4823529412	24.2720667138	13.5894823239	60.3695206435	0.751622725456	0.696427775557	0.329017384399	0.00189672058489	0.0381400501063
FBgn0051183	0	burg	1	24.490797546	373.866554218	2.49802850396	1238.05183226	0.738664106602	0.680589463624	0.266496120002	0.00238449151098	0.0406625836921
FBgn0000246	0	mle	1	21.5783783784	63.1248356447	14.8991393361	292.662053671	0.902020870845	0.880247731033	0.167306789256	2.8847028788e-05	0.00529055050387
FBgn0038390	0	burg	1	27.9160839161	12.7347504261	19.4045560495	49.7170778007	0.701439762267	0.635093042771	0.252217515316	0.00434154048771	0.0512791815761
FBgn0003117	1	yule-walker	1	23.9041916168	23.3142517092	4.78830964268	94.6428665185	0.54168572257	0.439838105364	0.24748318963	0.0298700011818	0.122472119571
FBgn0052855	0	yule-walker	1	24.95	80.5198550602	21.3049692248	103.864481895	0.877190128326	0.849899045732	0.573345430243	7.97167802031e-05	0.00942626321958
FBgn0027657	1	burg	1	23.0751445087	2280.66891586	4.91851127624	6499.30954045	0.549764405349	0.449712050982	0.358871206821	0.027572695126	0.11773112142
FBgn0038404	1	burg	1	22.9425287356	39.7432531449	16.9778963353	96.8244399218	0.686757570533	0.617148141762	0.390128279855	0.00538843472693	0.0547881399305
FBgn0038407	0	default	1	24	290.155382666	23.6413388092	1974.46621355	0.691018252162	0.622355641532	0.142547235927	0.00506637946766	0.0535014140477
FBgn0038400	0	burg	1	21.5783783784	413.19598808	3.85812673016	3718.37336401	0.539625510821	0.437320068781	0.106274434963	0.0304789937528	0.124103153848
FBgn0038424	1	burg	1	22.4269662921	44.5613738587	20.5739320845	581.153019153	0.593435350693	0.503087650847	0.0851161232685	0.0174214084755	0.0941660555183
FBgn0038425	1	mle	1	20.2639593909	29.80608184	19.2275081162	152.708621428	0.602812538275	0.514548657892	0.175632786866	0.0156848325557	0.08955432871
FBgn0038432	1	burg	1	22.6818181818	120.581459892	12.9184693756	660.58839034	0.633052921355	0.551509126101	0.163490953977	0.0109828601956	0.0749777868522
FBgn0038439	1	burg	1	22.6818181818	18.5626008459	1.26514966912	72.2988829285	0.495229112356	0.383057803991	0.268724615797	0.0461237220979	0.155389732766
FBgn0044826	0	mle	1	25.4267515924	224.62100876	9.40455883206	1798.64348231	0.576432822977	0.482306783639	0.123570561859	0.0209483751692	0.103105754784
FBgn0038422	0	default	1	24	322.61379978	14.2175878548	1039.62637735	0.558552801197	0.460453423685	0.310775207116	0.0252321608245	0.113035986281
FBgn0038420	0	mle	1	25.4267515924	235.23873974	7.73649823645	1519.5870596	0.655898079506	0.579430986063	0.134110492762	0.00822416726006	0.066361477689
FBgn0051217	0	burg	1	27.3424657534	392.923558307	24.8800351561	1785.84099838	0.663555598002	0.588790175335	0.186470132354	0.00743207150972	0.0636973440265
FBgn0015351	0	mle	1	22.6818181818	86.2919675786	13.3735023039	276.235697656	0.573485942889	0.478705041309	0.295458831243	0.0216122544365	0.104652261371
FBgn0027562	1	yule-walker	1	23.2093023256	353.912145402	12.1578713212	1797.83483251	0.687507576491	0.618064815711	0.175510302507	0.00533061988245	0.0543751010771
FBgn0038463	0	mle	1	22.4269662921	332.652626409	7.15736122426	1115.9361591	0.786757969152	0.739370851185	0.24329277986	0.000954833493661	0.031842680797
FBgn0038467	1	burg	1	23.2093023256	290.890787876	6.25639444204	1563.4529446	0.5474994466	0.446943768067	0.175613207295	0.0282023966272	0.118944321839
FBgn0015011	0	mle	1	25.2658227848	114.801731491	9.96406137004	349.75296312	0.701493953615	0.635159276641	0.268873580416	0.00433799548637	0.0512791815761
FBgn0038476	0	burg	1	26.972972973	88.841400678	15.7040043141	1765.93157448	0.61255967082	0.526461819892	0.058338368407	0.0140256085145	0.0847526134796
FBgn0038478	0	mle	1	21.8142076503	64.5880715014	15.9869720673	636.305837403	0.701197727121	0.634797222037	0.0846188215985	0.00435740106318	0.0512918472011
FBgn0038490	0	mle	1	20.7916666667	14.9402723727	18.8355193342	101.906338258	0.77715990658	0.72763988582	0.122642494012	0.00116404559938	0.03348116742
FBgn0038475	0	mle	1	20.3673469388	32.6857406418	12.4448467978	718.062643298	0.570107832024	0.47457623914	0.0512107720507	0.0223932896878	0.106920702208
FBgn0038470	0	burg	1	23.6213017751	79.6741608324	14.4773043638	190.649238611	0.713225164515	0.649497423296	0.349773169876	0.00362188516749	0.0481082264653
FBgn0038510	0	default	1	24	9.803167143	16.8781825042	53.1657831078	0.579923391688	0.486573034286	0.178801639403	0.0201826525907	0.10179894909
FBgn0038504	1	mle	1	24.6419753086	331.876784901	11.730582455	2192.98118925	0.719126423469	0.656710073129	0.126966812243	0.00329836702428	0.046297441662
FBgn0038516	0	default	1	24	274.079252159	3.91956997916	1004.21250018	0.498321772422	0.386837721849	0.273916874636	0.0448656165599	0.153253521901
FBgn0000063	0	burg	1	27.3424657534	26.2159470082	18.1171046837	110.962018712	0.557530666561	0.459204148019	0.30198127362	0.025496131619	0.113675387107
FBgn0038519	0	burg	1	23.9041916168	282.133592257	2.43811536836	1506.14837429	0.660294275539	0.584804114547	0.163070795226	0.00776180797101	0.0645895028243
FBgn0016650	1	burg	1	27.5310344828	167.211489345	5.02735656355	1137.89034679	0.682282134776	0.611678164726	0.126998446887	0.00574364198157	0.0566556157565
FBgn0038541	0	burg	1	25.7548387097	33.3341738062	18.8563594555	222.641678526	0.53494523811	0.431599735468	0.168904397031	0.0318983655333	0.127129096165
FBgn0038552	0	default	1	24	94.9122167783	3.18166442722	751.279991551	0.525086479814	0.419550141995	0.123283081172	0.035056245457	0.133415807911
FBgn0038542	1	mle	1	20.5773195876	35.9497698592	16.4805576477	297.422643185	0.586581525696	0.494710753629	0.11160206077	0.0187825459331	0.0980911804508
FBgn0038564	1	burg	1	21.0105263158	54.2172109132	17.7945491406	406.040419866	0.599250427445	0.510194966877	0.120608813609	0.0163278425989	0.0911371320004
FBgn0003499	0	mle	1	26.7919463087	94.3931121966	9.21057379017	503.704298406	0.613453672132	0.527554488161	0.181065032623	0.0138805598655	0.08441143009
FBgn0010389	0	burg	1	20.3673469388	54.5394635758	18.2264883332	627.644532679	0.509774789181	0.400835853443	0.0841073955357	0.0404371360133	0.144858489423
FBgn0038581	0	burg	1	21.3475935829	93.9584843714	18.2106814964	460.104548902	0.730948796593	0.67115964028	0.170878891257	0.00271804864476	0.0426437923925
FBgn0038589	1	mle	1	25.106918239	56.8213157708	2.87075555434	197.735589382	0.63809541626	0.557672175429	0.27459202224	0.0103198498105	0.0727994229551
FBgn0026250	0	mle	1	20.1616161616	931.695378039	8.10334185827	6419.12382745	0.584489842369	0.492154251784	0.131208235438	0.0192139830342	0.0992618821476
FBgn0038609	1	mle	2	27.7222222222,22.9425287356	43.2997228904,45.0673328554	1.3901346661,16.7062131896	112.664920018	0.78519560398	0.662450234825	0.185644300163	0.0172175776884	0.0936456326516
FBgn0038601	0	mle	1	20.1616161616	37.4837974349	8.23525258852	367.026566988	0.494921425658	0.382681742471	0.117168873127	0.0462503748246	0.155578495438
FBgn0038590	0	yule-walker	1	20.3673469388	16.0611725767	19.1285499152	191.405879889	0.71805124892	0.655395970902	0.0830950485819	0.00335556602324	0.0466492848817
FBgn0038588	0	mle	1	20.6839378238	33.1672781058	18.0853029914	346.395831753	0.649857243093	0.572047741558	0.105499808376	0.00889412361307	0.0685341238664
FBgn0038586	0	mle	1	25.7548387097	37.3196501823	19.802941861	339.036975312	0.695830454845	0.628237222588	0.108522952006	0.00472085626285	0.0521230236423
FBgn0038569	0	burg	1	25.5897435897	60.9348006988	6.31046600385	727.752507818	0.574634781763	0.480109177711	0.0875122093003	0.0213515244463	0.103915092046
FBgn0038629	0	burg	1	23.3450292398	9.2780761438	20.208921518	26.0961338348	0.522497788746	0.416386186245	0.434937928128	0.0359243767152	0.135840379068
FBgn0004652	0	yule-walker	1	22.5536723164	304.073328495	21.058424326	1993.64969042	0.509134182985	0.400052890315	0.15610907919	0.0406754675417	0.145260860595
FBgn0038617	0	burg	1	21.6956521739	147.457321511	20.8306576571	921.389771602	0.947767434508	0.936160197732	0.120258422947	1.70112453612e-06	0.00130668775048
FBgn0028670	0	mle	1	21.4623655914	342.65015857	18.9419170637	3101.24415679	0.722160812193	0.660418770459	0.0907414599412	0.00314102037373	0.045222224087
FBgn0038638	0	mle	1	26.091503268	39.1387097255	10.2710228535	235.570414804	0.545716747894	0.444764914093	0.153875375893	0.0287058405117	0.12022061234
FBgn0038649	0	burg	1	25.5897435897	21.556405504	24.6798778617	243.880736325	0.500128368241	0.389045783405	0.0884973804561	0.044143138604	0.151970743691
FBgn0024329	0	burg	1	21.9340659341	147.648761703	12.4766310828	1616.58269453	0.564502764232	0.467725600728	0.0891043549768	0.0237374636336	0.110020532115
FBgn0038654	1	burg	1	27.5310344828	46.3184717041	1.39044385218	242.385165098	0.584061871355	0.4916311761	0.226660061094	0.0193031995793	0.0994545699681
FBgn0027785	1	mle	1	22.0552486188	181.36040505	3.64134576826	1541.64515205	0.745346187853	0.68875645182	0.0946200014008	0.00212214873301	0.0394678457568
FBgn0038666	0	burg	1	22.3016759777	29.3576491837	17.4571365781	311.874626411	0.503765494268	0.393491159661	0.0932375422468	0.0427160728688	0.149373693296
FBgn0038662	0	burg	1	22.8114285714	884.538254683	5.57648754052	2767.32813492	0.703804619975	0.637983424414	0.264464573027	0.00418892187849	0.0505945696748
FBgn0016120	0	burg	1	21.8142076503	626.638491925	3.49491381356	4590.31981502	0.689329969139	0.620292184503	0.119436194339	0.00519214870757	0.0540547829578
FBgn0038679	0	mle	1	25.5897435897	492.21748428	20.5607692315	2797.43895836	0.682347946354	0.611758601099	0.149291659723	0.00573829014166	0.0566556157565
FBgn0025680	1	mle	1	24.0481927711	2056.53681166	2.98318250617	3630.51174796	0.79992891974	0.755468679682	0.480519980437	0.000716686834869	0.0289049101741
FBgn0000463	0	burg	1	27.7222222222	34.0218128486	3.53175252954	147.598162281	0.616737162934	0.531567643587	0.258850525819	0.0133578079584	0.0826411171107
FBgn0038693	0	mle	1	20.5773195876	1198.67319116	18.7279692824	7402.16759665	0.715336969562	0.652078518354	0.143993309575	0.00350340066332	0.0475965553947
FBgn0038678	0	mle	1	25.9220779221	41.590998705	18.9940460666	344.810633055	0.769713466348	0.718538681092	0.0994696269511	0.00134961048039	0.0350313527944
FBgn0038716	0	mle	1	26.972972973	25.7535663576	21.7390384002	123.684667957	0.492284726571	0.379459110254	0.200686520041	0.047346843127	0.157526675238
FBgn0003011	0	burg	1	23.0751445087	81.5244216333	13.4283724227	522.96442445	0.508996258669	0.399884316151	0.164442918312	0.0407269236176	0.145366488881
FBgn0038732	0	yule-walker	1	26.972972973	17.5470761398	20.6329954831	28.5302349235	0.62942463166	0.547074549806	0.518178285975	0.0114800682584	0.0770000656714
FBgn0038734	0	burg	1	23.7619047619	18.6589625275	1.50861483764	55.7445505069	0.691424584612	0.622852270081	0.285172908142	0.00503646650825	0.0534436776363
FBgn0038721	1	default	1	24	295.394057789	8.13229207598	1898.56524176	0.555237280806	0.456401120985	0.179466649121	0.0260962254356	0.114972238833
FBgn0038720	0	burg	1	22.5536723164	126.573934405	13.9849690732	944.409967591	0.593864931951	0.503612694607	0.123671316394	0.0173387269632	0.0939843389097
FBgn0038742	0	default	1	24	399.438544945	3.62259776178	1509.3565198	0.508135930248	0.398832803637	0.27002189862	0.0410490343363	0.145779625833
FBgn0038747	1	burg	1	23.3450292398	154.972897881	4.5954569877	1683.61940187	0.674673942404	0.602379262938	0.0815155085264	0.00638902851359	0.0592626881415
