baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	logFC	logCPM	PValue	FDR
FBgn0026702	88.9102499406662	0.286132055918061	0.103603871183247	2.76178923287502	0.00574855747165073	0.0343757937922437	0.290891457932516	1.991287094615	0.00692086341117189	0.0421411505099837
FBgn0029769	1787.25168691287	-0.416207162247597	0.138164698167265	-3.01239873693154	0.00259191895504291	0.0186097449410802	-0.411446951720454	6.28680346126024	0.002947937851086	0.021904847740653
FBgn0029762	1967.65294919608	0.285174623908355	0.0828382722505021	3.44254673788934	0.000576264277437772	0.00546953438225581	0.290753809305261	6.42642969257756	0.000438622070696839	0.00463188775428261
FBgn0029810	16699.8625222185	0.285542356840967	0.056105069285273	5.08942169537466	3.59157127375492e-07	9.22749507942488e-06	0.291082318588055	9.51064365267185	1.47129911479865e-06	3.54964809106837e-05
FBgn0029821	57.5678020086005	-0.649164088045933	0.240255946349251	-2.70196887074032	0.00689302156207267	0.0396286677800312	-0.642616880867086	1.37769659141559	0.00801257578647548	0.0470824852042099
FBgn0029823	5117.53563805725	0.709768721861797	0.146455064803591	4.84632418014124	1.25769944834598e-06	2.88878784562536e-05	0.714712496944792	7.80518147554412	1.45601393579194e-06	3.52164178712504e-05
FBgn0029813	33.9820521531989	-0.5015413251285	0.168535274285634	-2.97588340040012	0.00292145915290915	0.0204181796324271	-0.494745896280082	0.641963188744317	0.0042258909627122	0.0286451405809324
FBgn0029804	976.278895628306	-0.279700069000492	0.0790348992949672	-3.53894382729103	0.000401731328719572	0.00403331516402103	-0.274397828971976	5.41617694340779	0.000551765451458739	0.00562213775965085
FBgn0052758	2502.43407282482	-0.194330381972048	0.0485658172958225	-4.00138189353118	6.29736259207175e-05	0.000836562259457188	-0.188958305458378	6.77248021514561	0.00025144733667344	0.00292988149715111
FBgn0053080	1484.54560423133	-0.321733503131828	0.0974570471983777	-3.30128515464794	0.000962430126378019	0.00834222239859608	-0.316091828603438	6.02016928957184	0.00123896744064078	0.010896997379667
FBgn0046687	293.392433553028	0.263688532169028	0.0837987835151143	3.14668687429654	0.00165131700412482	0.0130605402687923	0.269096505755333	3.69066870085751	0.00162252934838045	0.0136434044154956
FBgn0029831	2291.54888572599	0.842049402819428	0.146405379022996	5.75149225007074	8.84591368813543e-09	3.62077612414364e-07	0.84825985982667	6.6478075485607	1.25106068107508e-08	5.34940143006121e-07
FBgn0003514	3042.4005702894	0.207510181813729	0.0457924407940525	4.53153791794998	5.85558238800309e-06	0.000112394324874336	0.213021417228226	7.05489151906044	1.94224440039728e-05	0.00034008805972587
FBgn0029840	1075.83166114971	-0.212359129095898	0.0608661119207962	-3.48895505880573	0.00048491266796359	0.00474897089341029	-0.20690753424076	5.55670802552514	0.000976666977589024	0.00897746287077511
FBgn0028982	2911.90494114433	-0.154888080647376	0.0375578704698416	-4.1239846325086	3.72373749681984e-05	0.000547864174263294	-0.149393991405043	6.9912770460517	0.000409316457521052	0.00437060538476772
FBgn0029863	849.109675197956	-0.820653685513213	0.221381739287809	-3.70696195699463	0.000209760437818356	0.00232533040905581	-0.81667327804455	5.21399016129588	0.000275918577560559	0.00314238779533298
FBgn0029864	1603.95978643486	-0.189039751167421	0.0621966020523624	-3.03939033531561	0.00237057490804471	0.0174388375339879	-0.183437023880282	6.1316530678101	0.00404006885858567	0.0276398425196668
FBgn0031277	75.4767772283257	-2.17375137687257	0.802752904582151	-2.70787108270141	0.00677163207906753	0.0390479783584039	-2.13828539738144	1.75460997762489	0.00752607019698005	0.0448566896992377
FBgn0002563	1208.43693956386	-1.52903802692741	0.302820587464008	-5.04931992812129	4.4338565487532e-07	1.12051393203056e-05	-1.52407601078142	5.72375116554666	7.96467250709272e-07	2.03428355394491e-05
FBgn0000442	91.2941393989553	-0.559217718712864	0.185219195482928	-3.01922118414777	0.00253425438175686	0.0183054965825544	-0.553731169746132	2.02563138782508	0.00334202603115704	0.0240857225932446
FBgn0026438	12647.9034366073	-0.226996229843286	0.0564321498867737	-4.0224629098614	5.75927257091063e-05	0.000775841247316203	-0.221239205951665	9.10944482721816	0.00028415851999356	0.00321710437883962
FBgn0031256	586.426933853048	0.323059347439096	0.117455928840955	2.75047288482598	0.00595093164469698	0.0352056969072932	0.327900179323408	4.68334732867313	0.00508818005323207	0.0331937459842475
FBgn0031268	620.214147055474	0.132853389099857	0.0492262394381282	2.69883278950931	0.00695831282236748	0.0399560672737624	0.138389730913941	4.76385287190977	0.00802829585342433	0.0471459335892693
FBgn0031267	254.784125657272	0.289155420892871	0.0877229423841699	3.29623486210206	0.000979900592464491	0.00847830882983278	0.294153305843837	3.48774441333093	0.00093145323977619	0.00862810360790749
FBgn0005660	127.184501115191	0.855010579949716	0.137807396426678	6.20438816870496	5.49101030198471e-10	3.05772655072148e-08	0.858960603728993	2.50189420518686	9.36534758869552e-10	5.43644237603186e-08
FBgn0001142	8085.6419359388	0.404819023000953	0.081742990383189	4.95233929054065	7.33266083909005e-07	1.76020615330337e-05	0.410188213655555	8.46430598983308	8.53571791466844e-07	2.1628334970025e-05
FBgn0031239	688.076236466514	-0.296904238741826	0.0729358709707918	-4.07075743101396	4.68605247353679e-05	0.000658261615204217	-0.291437420175328	4.91261312917416	7.18834481415471e-05	0.00101075544613835
FBgn0031232	108.207677297868	-0.457977335868483	0.0866036353856073	-5.28819989864529	1.23525944165938e-07	3.80428132868603e-06	-0.45197361692546	2.26809983449074	3.79453483703351e-07	1.06580805481252e-05
FBgn0002931	133.428027130533	-0.376114752243334	0.088298244519447	-4.25959490237088	2.04797732320607e-05	0.00032422358349864	-0.370210720874083	2.56233925055288	5.09655176713624e-05	0.000766322964295619
FBgn0051973	856.991436240425	-0.298069783647133	0.0914878196050551	-3.25802696942472	0.00112189743588288	0.00946232786546292	-0.292503446899391	5.22846462503827	0.00136434646042526	0.0118366942010445
FBgn0036975	3472.73154848174	-0.589349805496697	0.150694607193887	-3.91088849475832	9.1957220787079e-05	0.00114236869091912	-0.584295831707723	7.24426001160002	0.000113464735018925	0.00149280938463086
FBgn0036997	1136.65919991007	0.307595220655073	0.112052454240116	2.74510025452838	0.00604924146172258	0.0356113304980817	0.312762580530416	5.63574784069428	0.00520839399748933	0.0336135949614869
FBgn0037000	205.742598049173	-0.517482085605333	0.14602608595407	-3.5437646789225	0.000394457151361067	0.0039686035669499	-0.512647956107434	3.17812608973664	0.000501900188666245	0.00519136069875301
FBgn0036995	731.542614392622	0.826769948882693	0.163819288801824	5.04684127815289	4.4917419793331e-07	1.12918384981765e-05	0.831040399441986	5.00055467997579	4.37394807828874e-07	1.19355198557976e-05
FBgn0028978	527.751893680521	0.326142381452899	0.0773808605452259	4.21476808547873	2.50034988323173e-05	0.000384403710779993	0.331276155699724	4.53248795431915	2.60784044088588e-05	0.000434398186831391
FBgn0011591	1122.67118407853	0.205209439952858	0.0495308128760948	4.14306626596671	3.42692871659308e-05	0.000512061205109649	0.210998937232772	5.6184812132502	7.90243105634414e-05	0.00109377868002405
FBgn0052432	3125.62336481757	-0.333184509411313	0.0553925591220206	-6.01496870143448	1.79921459326035e-09	8.65973737399381e-08	-0.327796234991488	7.09307329224796	1.00585717977557e-08	4.39913245109153e-07
FBgn0028402	311.950722193396	0.172005660954758	0.0535158300153322	3.21410806681834	0.00130850416031289	0.0107578136029844	0.178013569264631	3.77752250192026	0.00171857483895662	0.0143134867891535
FBgn0020294	571.150916878653	-0.226234963674192	0.0493901502899454	-4.5805684401865	4.63713834494541e-06	9.12002280654766e-05	-0.220445761162811	4.645466090283	2.59539346433857e-05	0.000434278496243697
FBgn0037071	642.539512529678	0.399246389919666	0.0590354548918339	6.76282397842406	1.353276169154e-11	1.08013992901308e-09	0.404074851518431	4.81477281657375	2.41625069137615e-11	1.91263215884304e-09
FBgn0037094	3728.96876010304	-0.202925348927031	0.0529756998496375	-3.83053644412438	0.000127864192738018	0.00151569707678805	-0.197706482645448	7.34770755961846	0.000385779897371979	0.00414237652133275
FBgn0037082	397.46075196314	0.266639917360536	0.083718822847768	3.18494584957777	0.00144781096985623	0.0117717601606816	0.272348742174089	4.12465179898028	0.00122421458336294	0.0108169070843637
FBgn0037144	170.770950625282	-0.682392544601805	0.102122024764916	-6.68212901352736	2.35495557263805e-11	1.72181408204025e-09	-0.676391741687641	2.91112257179016	8.02891171731955e-11	5.6963641798879e-09
FBgn0029091	59.2713987067645	0.815693141463194	0.275410980698762	2.96173064484811	0.00305915275097361	0.0211403788231063	0.818678009415775	1.42292732711007	0.00314302331790123	0.0228559356651141
FBgn0037151	175.352406457679	1.08012417584704	0.166466710171742	6.48852959689468	8.66781310588136e-11	5.58407648022323e-09	1.0837075836758	2.95725526707276	1.52600095167301e-10	1.00800255966373e-08
FBgn0004449	5053.93991690342	-0.238065886174745	0.0573996670477563	-4.14751336408755	3.36105856537318e-05	0.00050300342092413	-0.232804470964248	7.78598988237135	9.59295486378944e-05	0.00128685324489321
FBgn0037181	35.0131488088423	1.13523713262353	0.168751574212033	6.72726839986171	1.72877683648443e-11	1.31414480474983e-09	1.13683543829109	0.7013933867542	8.36751916072649e-12	7.49010266555498e-10
FBgn0052451	6952.61746828396	-0.257111116436485	0.0514873790264336	-4.99367264945617	5.92417776474384e-07	1.45119628211551e-05	-0.251907722246394	8.24605045653719	4.39936337721324e-06	9.20024070457388e-05
FBgn0037203	258.810915228014	-0.181279820863922	0.0602083931246565	-3.0108729274438	0.00260497843883453	0.0186755115921835	-0.1752173075605	3.50918647751602	0.00609877388013214	0.0379558519973396
FBgn0046878	202.246557748677	-0.915842748423093	0.289593080761792	-3.1625159897257	0.00156412145626418	0.012536531638576	-0.911842327528411	3.1518485785279	0.00210277095638153	0.0168116362439251
FBgn0037410	394.996434496109	0.660583491163167	0.159829181808694	4.13305933051604	3.57966272822158e-05	0.000528289824513194	0.667025034032722	4.12085944618128	3.4366830586261e-05	0.000553219333370098
FBgn0037415	104.228957132781	-0.541788297280597	0.155738595294969	-3.47883128298705	0.000503605541812063	0.00488978778436561	-0.535347728474787	2.21080397970957	0.000715469328600587	0.00694302454846649
FBgn0046876	238.312431444604	-0.562567034321199	0.130293013244772	-4.31770683869551	1.57658641427817e-05	0.000260803880413753	-0.556552254083948	3.38781816639945	2.3829470484269e-05	0.000403962244775802
FBgn0037396	295.165571452635	1.00312993705827	0.163883119563485	6.12100831208354	9.29850530569868e-10	4.81411263880984e-08	1.00821264648108	3.69754609786393	1.03172643119877e-09	5.86764103174752e-08
FBgn0037391	2264.64208112724	0.319883341690245	0.0641467710783885	4.98674112995246	6.14062543287558e-07	1.500380367247e-05	0.325051592928159	6.62936921255137	8.97831679338755e-07	2.26897937327351e-05
FBgn0037332	1177.84782009192	-0.166938787013082	0.0378833623051544	-4.40665180847394	1.04980740170532e-05	0.000185860541470122	-0.161567217875319	5.6868112177625	0.000121306147209042	0.00157648613021466
FBgn0010051	3752.06077301895	-0.252178966754613	0.0559580623006946	-4.50657074934997	6.58837245521912e-06	0.000124710338687922	-0.246903714532194	7.35645620775492	2.01874550681499e-05	0.00035155535389589
FBgn0041191	2448.51049935471	-0.169364053045435	0.0529311549205263	-3.1997044708306	0.00137568567753806	0.0112234390285004	-0.163706993783039	6.74121154052852	0.003246491966148	0.023472593551817
FBgn0037354	850.12534237101	0.319845407223204	0.118962647515961	2.68862045273741	0.00717479452605902	0.0409048702205912	0.324423317228677	5.21789315310826	0.00641466220286173	0.0396384739219417
FBgn0037360	1649.62731660835	0.128844864895839	0.0316517455111873	4.070703299769	4.6871415908256e-05	0.000658261615204217	0.134444168993901	6.17249967656249	0.00036674289006968	0.0039736011324518
FBgn0044823	265.594462131409	0.23003537927343	0.0748230731484806	3.07439095447126	0.00210932816331117	0.0158084077841897	0.235451695780266	3.54730429465281	0.00206995359371092	0.0166047031160496
FBgn0037327	1641.08746013215	0.166357892561683	0.0607009564375778	2.7406140252956	0.00613244994341925	0.0359465150294183	0.171435501932196	6.16513636698998	0.00604597829040791	0.0377007682718275
FBgn0037301	556.819504040583	0.152797801820387	0.0490010775596265	3.11825391256869	0.00181925997317161	0.0141206418339042	0.158152726834374	4.60916773258233	0.00241970619589189	0.0188580157715534
FBgn0037304	112.268633582785	0.32902915585776	0.0779990952049667	4.21837144383706	2.46073205646162e-05	0.000379531266292905	0.334411888515058	2.32026827323858	4.18282615656237e-05	0.00064513863007334
FBgn0037312	601.799812960962	0.19079620340907	0.0465600860482213	4.09784902913337	4.17007102011723e-05	0.000603337465720284	0.196397275105218	4.72064733882105	6.80729732014338e-05	0.000971688431182315
FBgn0037293	639.202441881524	0.151422637785397	0.0523461959125513	2.89271522305769	0.00381927412612879	0.0248597953238101	0.157076965527937	4.80803671016583	0.00488681419434896	0.0321469137043093
FBgn0037292	135.611683159979	-0.760216468015649	0.146187549647973	-5.20028189709923	1.98986495702304e-07	5.70626543663672e-06	-0.754170885763698	2.58486173317976	3.25389669717157e-07	9.53083258884077e-06
FBgn0037279	756.303952736723	0.192082043457407	0.0597292406080796	3.21587955081793	0.00130045401482024	0.0107100159535238	0.197236420320335	5.04887933382328	0.00109980832242026	0.00983563409163516
FBgn0037238	2039.28027281064	-0.355880881206357	0.0826777330981529	-4.30443443319696	1.67412863068326e-05	0.000273165315582356	-0.350642250529175	6.47744634340215	2.2934354424096e-05	0.000390863428245537
FBgn0051523	9230.44980105427	-0.449308389779813	0.092917505444855	-4.83556233702884	1.32769757521479e-06	3.02059082551241e-05	-0.444549737739252	8.65398413764921	1.74724947539846e-06	4.17864601628831e-05
FBgn0037236	169.976954322992	0.445098122560748	0.155970130709532	2.85373949829963	0.00432079456649674	0.027208790504869	0.450561614542477	2.91151128425439	0.00419508413917399	0.0285313905949659
FBgn0037225	591.858755185738	0.228315371401526	0.0656327218186599	3.47868205180261	0.00050388604543421	0.00488978778436561	0.233875401275921	4.69779767301092	0.000620057229826849	0.00619927781553399
FBgn0000299	5408.83858024244	-0.456111584135896	0.101531196416729	-4.4923294537357	7.04483292789682e-06	0.000132304725065482	-0.451868042593861	7.88404443004323	1.10241040315322e-05	0.000209501723043681
FBgn0031678	69.7348805566374	0.830173976249951	0.1204141562956	6.89432207797883	5.41222768117954e-12	4.587461657552e-10	0.83434605438388	1.65089587108148	9.35648772650156e-12	8.22169169214972e-10
FBgn0031675	577.560211745185	-0.214127367655455	0.0749799072008563	-2.855796648052	0.00429289988005474	0.0271016660906226	-0.208522576212355	4.6616040029908	0.00605495806505456	0.0377321980137232
FBgn0016075	4116.12027714581	-0.407716049292742	0.099642499674017	-4.09178865069218	4.28058696666565e-05	0.00061468458720725	-0.403387959828071	7.49011754931329	6.02633596286732e-05	0.000878542554830186
FBgn0046776	281.208323858791	1.17277274260509	0.126132554539074	9.29793856067337	1.43194940317035e-20	4.7293832357123e-18	1.17740518483924	3.63094215036218	3.34970950273279e-20	1.52778655319879e-17
FBgn0031694	874.462059600595	-0.372282321018939	0.118577756597373	-3.13956286323591	0.00169200107554913	0.0133382603305429	-0.367031975536436	5.25701481365577	0.00199116880104512	0.016162215912212
FBgn0031695	292.446059061401	0.225638017092872	0.0843940778568292	2.67362382317462	0.00750365692928638	0.0420538479044499	0.231524614114052	3.68324103741555	0.00726596432958149	0.0435503168640372
FBgn0031701	1916.81302783913	3.39809878482096	0.355911387872573	9.54759780273616	1.32738351763205e-21	6.05413301518085e-19	3.40240721294161	6.39216717527752	2.14704016101587e-19	7.34441095078927e-17
FBgn0031703	1303.85200082824	-0.359977829160216	0.110713734526494	-3.25142883762151	0.00114826516851977	0.00963898666440171	-0.354659038948114	5.83269963654473	0.00135933481192387	0.0118039064629255
FBgn0031713	1341.26315281676	0.199939674218803	0.0430187613130752	4.64773201542727	3.35604518312725e-06	6.79581411500906e-05	0.205448390815196	5.8746517395982	1.51893669401215e-05	0.000279369087380278
FBgn0001128	14153.5820749034	-0.471545947274796	0.0984015257755213	-4.79205930556922	1.65078086931848e-06	3.68558954926164e-05	-0.46672291401565	9.2709995769525	2.57083693049167e-06	5.91910483659836e-05
FBgn0001941	1659.57297606378	0.230723799952849	0.0536001053731477	4.30454004421483	1.67333024513166e-05	0.000273165315582356	0.236031338150874	6.18119245146011	2.60319850361929e-05	0.000434380405360027
FBgn0031782	242.923580376756	0.162402392783424	0.0583562957896497	2.78294553459694	0.00538678482335215	0.0326232442679955	0.168118627802815	3.42030461501517	0.00707631703766005	0.0427884877441338
FBgn0031775	1021.63976486735	1.19516787293367	0.169478260000667	7.05204238543025	1.76310474338335e-12	1.6555899247182e-10	1.20112417571728	5.48753251124327	4.07723325114362e-12	3.90517400794536e-10
FBgn0000052	2860.89197073427	0.52668560909673	0.113666900318437	4.6335882092432	3.59381523376508e-06	7.21626044213876e-05	0.531438063214583	6.96650348522238	3.45438186510937e-06	7.55389714703596e-05
FBgn0031824	512.208159725604	0.709507983614363	0.153833872449381	4.61217007878305	3.98486722797514e-06	7.93493935749394e-05	0.714204654362173	4.48941700927386	3.89531827823606e-06	8.35757220641833e-05
FBgn0031814	3694.31952573524	-0.376436294895995	0.0796402276216811	-4.72671043438247	2.2818630118652e-06	4.85681865058776e-05	-0.371055575713676	7.33394527615093	3.96003142497106e-06	8.44747906199839e-05
FBgn0031801	1411.8500405755	0.486352448830237	0.180253378306609	2.69815996459692	0.00697239278297914	0.0400129287449816	0.490523053954389	5.94756274452289	0.00667378512871686	0.0408966819979847
FBgn0031800	460.368702101539	-0.409395582505953	0.105191369852026	-3.8919122650637	9.94572127566481e-05	0.00122285132706441	-0.403733752811931	4.3345517276047	0.00013106625773078	0.00168052559109158
FBgn0031836	3841.65205822531	-0.328360685272273	0.0500744756902435	-6.55744629865893	5.47370120406139e-11	3.6662314777972e-09	-0.323027668138257	7.39033426856879	1.15279842566456e-09	6.45701948597375e-08
FBgn0031851	399.729939157087	0.415202937299584	0.0751533033186392	5.52474633801768	3.29961981383069e-08	1.18811122469437e-06	0.420188939993141	4.13320970193303	3.94563447667268e-08	1.48784594557366e-06
FBgn0028990	2343.70147811871	0.309176289751565	0.0645148489536119	4.79232757677029	1.64857437843828e-06	3.68558954926164e-05	0.314932020744143	6.67907172622632	2.22687225563334e-06	5.20219084498931e-05
FBgn0051634	28.6570972815147	-0.711187309031237	0.186139711835381	-3.82071779320364	0.00013306384111967	0.00157343885215333	-0.703169962770856	0.415754680361199	0.000170725202846477	0.00209641793956866
FBgn0031858	2563.79349066016	-0.286096777997355	0.0639463534127153	-4.47401239834368	7.67652877393547e-06	0.000141941684549718	-0.280635361759079	6.8073289910874	1.53777366017161e-05	0.00028162134067158
FBgn0021944	411.371532527709	0.229963810221892	0.077398776516503	2.97115562508742	0.0029668139903344	0.0206512677321387	0.234897178899542	4.17423178812196	0.00241976418701599	0.0188580157715534
FBgn0031869	650.077112520305	-0.298632711552269	0.0625753821981749	-4.77236736016258	1.82073014823225e-06	4.00895479534909e-05	-0.293205933519643	4.83076291619567	4.15489200015697e-06	8.80432645519987e-05
FBgn0026196	752.41964352458	-0.410706416173836	0.0861961248025499	-4.76478979901526	1.89050626469108e-06	4.13407968109844e-05	-0.405469095762208	5.0406607445095	2.68134552050967e-06	6.11474461796229e-05
FBgn0031865	684.35210756821	-0.610338392433634	0.101383154570669	-6.02011640906474	1.74291678222299e-09	8.47393753306182e-08	-0.605709935610671	4.90425297828838	2.46774975980143e-09	1.2639629518384e-07
