baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0037265	748.469238263399	-0.72384368312999	0.0569337668538153	-12.7137852127113	4.95753840219753e-37	5.935412852031e-34
FBgn0010750	727.765663325618	-0.160259647370269	0.0436888714804727	-3.66820295282516	0.000244261262656853	0.00349071593820709
FBgn0040466	289.787067655918	-0.456839764764507	0.064843445032474	-7.04527288048497	1.85098397158969e-12	2.60716536468913e-10
FBgn0037213	2708.89789193539	-0.159673999871371	0.0421716396923251	-3.78628862990192	0.000152914050471453	0.00232477900859615
FBgn0037215	2829.91686057676	-0.197653492742311	0.0521924790701432	-3.78701100740353	0.000152470348256897	0.00232171859396591
FBgn0037228	906.411710244548	-0.424771617051357	0.0992784816670506	-4.27858695981985	1.88083508994439e-05	0.000369152428104248
FBgn0037225	591.858755185738	-0.214475182351758	0.0663398771416751	-3.23297527207844	0.00122508166441897	0.0138370662521284
FBgn0031711	432.894707481867	0.200369844132523	0.0602391565405293	3.32623920452327	0.000880263508626112	0.0104734955100881
FBgn0031741	183.519847811481	0.581255733106587	0.134267670597368	4.32908182975493	1.49732294283198e-05	0.000302560319545247
FBgn0031751	252.712573044797	3.62320931631189	0.571950972426988	6.33482499546657	2.37610816846852e-10	1.49726079194681e-08
FBgn0031734	4571.13296656746	-0.252034473183297	0.070263939930483	-3.58696756021157	0.000334545924639137	0.00455800976698955
FBgn0051642	28.7870824776501	1.57119591035377	0.305630777648027	5.140830129887	2.735272666426e-07	7.72815386402012e-06
FBgn0031775	1021.63976486735	-1.31844155272557	0.170458296702929	-7.73468688956406	1.03657901845137e-14	2.61272469440191e-12
FBgn0001089	590.720829651926	-0.249461584975673	0.0656010202063926	-3.80270892420305	0.000143122478785364	0.00220745104960743
FBgn0015623	6229.6839152976	0.314193687030582	0.100928894948605	3.11302018307616	0.00185183353189734	0.0198177224229192
FBgn0031808	981.222209530692	-0.347204550270532	0.102559013773538	-3.38541233476756	0.000710714068594752	0.00887512301043095
FBgn0031821	551.519459681901	-0.439546684794999	0.0684859821553652	-6.41805331487919	1.38027921296016e-10	9.1174581391258e-09
FBgn0031800	460.368702101539	-0.35021422203202	0.105168073618394	-3.3300431393541	0.000868325298581593	0.0103830458299806
FBgn0051637	2002.89427235574	-0.159974408493977	0.0462388959711302	-3.45973676780387	0.000540703683465256	0.00706529315174656
FBgn0028703	6638.4335226756	-0.141766309794282	0.0352935494169673	-4.01677678035206	5.89995604073776e-05	0.00101636293090263
FBgn0031871	556.74851562256	0.33294555634684	0.0873094697430603	3.81339569838934	0.000137070387438756	0.00212436920855729
FBgn0015776	5954.90004799706	-0.153778148493054	0.0522591079618473	-2.94260951804464	0.00325458645283551	0.0319362518409289
FBgn0031895	352.719580123529	0.211607545212885	0.0629540719273017	3.36130036921593	0.00077576412154755	0.00949541556521497
FBgn0002938	67538.9765165644	-0.252516914920994	0.0788068613941095	-3.20425037178131	0.00135414661547084	0.0151518881810511
FBgn0031914	4921.81282836027	-0.269040072810607	0.0535108329554874	-5.02776835924804	4.96220777954983e-07	1.32022294757023e-05
FBgn0025697	3035.91122854625	-0.262585458382275	0.0677567360755684	-3.87541480878618	0.000106443215869587	0.00171059248590421
FBgn0031926	111.053259777309	-0.337083884495519	0.119558942952349	-2.819394987708	0.00481142713599904	0.0436813735626529
FBgn0053296	429.253747672411	-0.466656430057066	0.0823929051272094	-5.66379385866511	1.48062266978636e-08	5.71830803677975e-07
FBgn0031986	54.8218330546103	0.495234047080181	0.139224599084724	3.55708725567104	0.000374989628678213	0.00504445317904484
FBgn0032018	1181.62227168863	-0.20329448977892	0.064249950240335	-3.16411902294822	0.00155553167160967	0.0170663028071907
FBgn0003502	987.285501488815	-0.232364222856987	0.0539405732654109	-4.30778185677884	1.64899895126818e-05	0.000328359915909494
FBgn0032004	71.072192038506	1.41718640248359	0.270635477230078	5.23651376747914	1.63638041078377e-07	4.85239986826221e-06
FBgn0032040	25.9160569057693	0.557283794828876	0.18906980388157	2.94750289780778	0.00320351749820671	0.0315777724047974
FBgn0029173	326.981369500648	-0.832299321726576	0.0793358463378236	-10.4908356076839	9.5182848067818e-26	5.36271363996212e-23
FBgn0032047	137.641367813648	1.19374449136784	0.200023830428255	5.96801135550704	2.40162658733944e-09	1.09537045016843e-07
FBgn0014417	503.286735025147	-0.388988512543965	0.0870367551756778	-4.46924419182238	7.84964750022817e-06	0.000165968926616303
FBgn0032074	45.6537670997109	1.7681502493744	0.270611356921054	6.53390999362315	6.40744608440631e-11	4.68477241194227e-09
FBgn0032075	862.821788977975	0.305864493481545	0.0939790369121878	3.25460340445219	0.00113550814224914	0.0129783973585468
FBgn0026439	8991.11501929415	-0.199562138005196	0.0697843839578119	-2.85969620546972	0.00424047012831824	0.0396633036025704
FBgn0032140	1746.51231295658	-0.357191331321363	0.107011903882135	-3.3378653996735	0.000844246355309225	0.0101713101775494
FBgn0032149	178.092516150102	-0.221306817759385	0.058476401542939	-3.78454918428728	0.000153987453396573	0.00233738800100217
FBgn0032172	1762.27919969357	0.150119680327672	0.0483190672979405	3.10684143387987	0.00189097798617249	0.0201690280084189
FBgn0028704	9754.37195575236	-0.380823882926501	0.110447577210496	-3.44800576476846	0.000564741983682254	0.00734931891264759
FBgn0000180	208.715324812795	0.847969136723026	0.100313930272031	8.45315435676287	2.83536431894777e-17	8.48659982715053e-15
FBgn0032187	138.032726965073	0.678771811259974	0.123870641652182	5.47968269322369	4.26089282331247e-08	1.44719260502436e-06
FBgn0032195	278.435869066061	-0.26345521017558	0.0786671929513512	-3.34898450410584	0.00081108331859322	0.009833615222134
FBgn0032189	377.894775629328	0.316538007193391	0.083279145688483	3.80092764612938	0.000144155394603151	0.00221269289985413
FBgn0032181	56.3500954531285	-0.927964439146235	0.274711702096063	-3.37795744435284	0.000730263808731476	0.0090601901036659
FBgn0051755	85.4786700320017	-0.525095971464844	0.111336520463682	-4.71629586839954	2.40177101734438e-06	5.58353466119525e-05
FBgn0051875	30.0158333896166	0.86214774772211	0.235759036863794	3.65690223030645	0.000255281693540021	0.00361699417267207
FBgn0040965	124.633334564842	1.1043043209701	0.109129835186747	10.1191788577374	4.54210165357654e-24	2.28969734936611e-21
FBgn0032224	894.936316310683	-0.194486688988475	0.0480379717245623	-4.04860326126201	5.15242006613796e-05	0.000905745258846623
FBgn0032225	347.303281601435	-0.225308702727156	0.0600477858470286	-3.75215671234121	0.000175319810356443	0.00262787659404383
FBgn0032229	1244.86354961506	0.274769252203003	0.0531006213372744	5.17450164015552	2.28520103120264e-07	6.53362850055488e-06
FBgn0003087	29.3276594052639	1.06571829188599	0.272290713122727	3.91389878730697	9.08177150626182e-05	0.00148947273094136
FBgn0032230	711.046009709388	-0.24465446020237	0.0644958214829524	-3.79333815086047	0.00014863552474398	0.00227103286026338
FBgn0032233	1396.23576533749	0.324105819634106	0.0816508057452615	3.96941361050702	7.20497225552604e-05	0.00122574110592235
FBgn0032235	82.1710902611829	1.4380519800049	0.253618361557928	5.67014143286483	1.42679685389206e-08	5.53273695003163e-07
FBgn0032252	246.508371442263	0.377796392054486	0.0723449496587323	5.22215294691113	1.76854799593052e-07	5.18016902294268e-06
FBgn0027611	7264.19840399449	-0.251241677038653	0.0684973417947278	-3.66790404497114	0.000244546919454683	0.00349071593820709
FBgn0032256	352.671946376059	-0.221392936756012	0.0591742081156845	-3.7413755723303	0.000183015782698761	0.00273041303222545
FBgn0032248	348.216751630274	0.452426624240533	0.0823448841015844	5.49428940457794	3.92286734031469e-08	1.34190083519765e-06
FBgn0032213	4091.7232926177	-0.29255797196308	0.0960862936713589	-3.04474197915998	0.00232880006580093	0.0240358265412083
FBgn0032208	7148.5622288613	-0.195615700574539	0.0549807959656173	-3.55789138987491	0.000373843820757194	0.00503611267962364
FBgn0032266	303.957106692146	-1.27126948401201	0.212747807373774	-5.97547631491463	2.29418871589382e-09	1.05642978465534e-07
FBgn0051871	137.512436870298	0.815701416752691	0.131399438997337	6.2077998428077	5.37315242367817e-10	2.99209615779009e-08
FBgn0024740	214.659628087262	-0.376225157907483	0.119118017987055	-3.15842358918673	0.00158624887000206	0.0173437119599084
FBgn0032271	23.8335823194902	1.33410196093119	0.349402088796908	3.81824265998204	0.000134405688109804	0.00209664117380407
FBgn0032262	577.691387573336	0.43169511613428	0.132935938446653	3.24739209861989	0.00116467816368881	0.0132801041092993
FBgn0040211	772.456844634558	-0.363886946461352	0.124634379154327	-2.91963540822692	0.00350441112069778	0.0338700804379852
FBgn0010197	118.492394092579	-0.340566807326543	0.113789475846307	-2.99295523416014	0.00276290272117343	0.0279441206582884
FBgn0027582	1589.26897402869	0.237867443751432	0.0634212724437856	3.750593997657	0.000176416154589615	0.00264017801353021
FBgn0015400	3212.05506312537	1.10110712430431	0.0907570963452905	12.1324631201849	7.10788283372974e-34	6.80793017814635e-31
FBgn0051704	483.088944340813	0.976256303746041	0.236870598366629	4.12147522942037	3.76453954085894e-05	0.000681602263182362
FBgn0032382	5571.04570217926	0.351311481520007	0.0954093142943226	3.68215078494608	0.000231274547976701	0.00333606569355548
FBgn0014019	14591.7428048582	-0.752995683766694	0.0905475214333636	-8.3160275604103	9.0960677812656e-17	2.64006476390794e-14
FBgn0032402	1426.1808854629	-0.22483768200678	0.0591503662474368	-3.80112070762576	0.000144043105107077	0.00221269289985413
FBgn0027505	799.942302956374	0.498926003098804	0.12767518156026	3.90777594362238	9.31496268681967e-05	0.00152186240099652
FBgn0032397	728.243335113064	0.395724131869552	0.0794597252870525	4.98018499862638	6.352351990706e-07	1.65333770018973e-05
FBgn0051860	38.1228531141524	1.78968831418345	0.307346635168108	5.82302881957552	5.77905850172633e-09	2.46008099242377e-07
FBgn0000114	1736.84916509335	0.371313769265073	0.0864992543516945	4.29268173521312	1.76527956266032e-05	0.000347898099818119
FBgn0032428	44.9398726979115	0.48661343594299	0.163381549170409	2.97838671755674	0.00289770122895916	0.0290012354973572
FBgn0032431	44.9425704165272	1.22014679482857	0.3036898923854	4.01773923143987	5.87591693952836e-05	0.00101484414179324
FBgn0021796	1394.74479494592	-0.153360103739218	0.050707286563864	-3.02441944997524	0.00249110797492398	0.0254912737006644
FBgn0032470	328.032565646055	-0.742353419576117	0.174368599886654	-4.25738017084885	2.06836459453536e-05	0.000401028260859508
FBgn0032478	57.6523114152879	1.6049828070322	0.276078120792352	5.81350960527353	6.11764599046081e-09	2.59269085383335e-07
FBgn0032482	5258.91744480936	0.287242393090148	0.0942320740256206	3.04824441211015	0.00230182627673576	0.0238344779227839
FBgn0027586	6000.85433592967	-0.404844406415621	0.1096311474299	-3.69278636506552	0.00022181034997248	0.00320921379461694
FBgn0032505	1824.20619849069	3.68890130637127	1.09115135860838	3.38074207328668	0.00072290366453975	0.00898050752135114
FBgn0051855	420.709675776393	0.202850397478817	0.0563102234336285	3.60237244872438	0.000315326134643567	0.00437709234437114
FBgn0032507	897.788574045698	-1.65614586390843	0.254382945488196	-6.51044377495532	7.49291111034057e-11	5.35575392648074e-09
FBgn0032487	105.667342843547	0.245286916330002	0.0833891690563546	2.94147212528567	0.00326656240712652	0.0319751182103774
FBgn0032481	1011.48597595498	0.914391507648811	0.145517904032122	6.28370449485697	3.30598843432142e-10	1.97894517185598e-08
FBgn0032517	349.204437410685	-0.273286205538973	0.0635379515550188	-4.30114913765089	1.69914649220231e-05	0.000336944619095522
FBgn0028539	2757.32732852759	-0.278257292510391	0.0451808576995419	-6.15874303141466	7.33245924605649e-10	3.85880739883127e-08
FBgn0012037	1203.4260772201	0.374149502965022	0.0948816150822077	3.9433298288699	8.03580174437268e-05	0.0013408869182509
FBgn0019890	3874.34231245332	-0.0783249715460793	0.0240109107353333	-3.26205750416705	0.0011060670411712	0.0127177792561078
FBgn0028519	144.19560117953	-2.28529415482395	0.400601824116765	-5.70465239358932	1.16580751934704e-08	4.66870371724007e-07
FBgn0041713	1989.30027920174	-0.312119187299606	0.0861583597195915	-3.62262220770475	0.00029163160476832	0.00407178937386439
FBgn0028862	1298.11105083549	-0.269412456720082	0.0832727667191042	-3.23530089529587	0.00121514601203008	0.0137572913749693
FBgn0000317	939.890013534825	-0.236581573784205	0.0596554499349634	-3.96579983961444	7.31502308743601e-05	0.001242256934955
FBgn0051826	125.185404546316	0.522889062934259	0.105750388806663	4.9445592478173	7.63163294502566e-07	1.96494033192085e-05
FBgn0001987	1268.38189996127	-0.274125369476823	0.0693708696662346	-3.95159194047484	7.76330352835576e-05	0.00130680002099458
FBgn0028506	191.550861440589	-0.248124723386913	0.0638749316075416	-3.88453994614715	0.000102523836118003	0.00165315370764012
FBgn0028899	85.7319529153145	1.37287540440758	0.240683826996409	5.70406172089023	1.16985685126082e-08	4.66870371724007e-07
FBgn0002673	71.7127055265511	1.46771432708616	0.219247539586837	6.6943251899292	2.1666911820051e-11	1.85290786975401e-09
FBgn0028523	684.990725115636	-0.317502987305501	0.0650109171567686	-4.88384107149062	1.04038942645374e-06	2.60859945721832e-05
FBgn0032601	595.412576292414	-0.23168455101423	0.0647084189289601	-3.58043906572009	0.000343017331586037	0.00466678977547026
FBgn0032603	1472.02176308358	-0.383204633810197	0.0807447900076368	-4.74587442451648	2.0760748781967e-06	4.88566220721573e-05
FBgn0040260	693.831511841489	-0.250064586790851	0.0600641167235359	-4.1632941668293	3.13688807964611e-05	0.000585462494192296
FBgn0032609	70.0686073472831	1.27744018821531	0.358292723005455	3.56535342805682	0.00036336619046404	0.00491487102566833
FBgn0032637	98.2521691352738	2.52888275653908	0.366031265614083	6.90892553207557	4.88338203577596e-12	5.35783031282932e-10
FBgn0013810	62.8424931380846	1.83127049826373	0.290105112741824	6.31243786418011	2.74673757940095e-10	1.6973066151937e-08
FBgn0032646	1028.90619318949	0.266747256699964	0.0630775937575346	4.22887495875826	2.34862828212479e-05	0.000449903233723824
FBgn0003187	69.2182078378897	2.71974712040309	0.378049683803398	7.19415261253722	6.28498666569369e-13	1.03788969455197e-10
FBgn0032753	478.980322884251	-0.532523788819948	0.124839974001601	-4.26565123133652	1.9931994420924e-05	0.000387238625889675
FBgn0016675	102.967391788145	0.869548866675692	0.222216102127147	3.91307766787376	9.11272087966561e-05	0.00149199385616132
FBgn0032774	19893.8396913841	-0.145543466272203	0.0474401531833248	-3.06793837089383	0.00215541064942256	0.0225870056894631
FBgn0053116	929.61838864567	-0.236621253872225	0.0753350106021628	-3.14092016422219	0.00168417935630003	0.0183075381067008
FBgn0041180	7164.75280028469	-0.336918628627807	0.079302681414131	-4.24851496342684	2.15192275318459e-05	0.000415546696169395
FBgn0032810	1513.46529509899	-0.367449795800792	0.0701670809845457	-5.23678326994567	1.63399377968945e-07	4.85239986826221e-06
FBgn0032848	68.0438363319375	0.577877987858916	0.132981871424066	4.34553959626663	1.38933705937709e-05	0.000282528033008785
FBgn0032850	62.2313391609494	0.965592758374853	0.15366421179425	6.28378427937235	3.30429134946279e-10	1.97894517185598e-08
FBgn0014127	208.593813624386	0.249598145237512	0.0685127913048298	3.64308825379761	0.000269386422621442	0.00378881520685488
FBgn0032857	884.911546935407	0.170300793849165	0.0573225913425436	2.97091931576323	0.0029690977395443	0.02968477886154
FBgn0032867	54.6433181771552	3.00594803372778	0.444356113706563	6.76472752597886	1.33560314367849e-11	1.18448212131042e-09
FBgn0032879	1715.94966275142	-0.528084363886405	0.123504678354838	-4.27582477782082	1.90430960894155e-05	0.0003729954485571
FBgn0000251	76.7011275049509	1.84776740838335	0.298218677663558	6.19601502783117	5.7910599909681e-10	3.20617182621344e-08
FBgn0032884	1334.1325935271	0.14463611298102	0.0393311668461551	3.67739186449179	0.000235630913465748	0.0033836175249999
FBgn0032883	453.387843927758	0.359070563255998	0.0806585175304518	4.45173769925086	8.51781745734891e-06	0.000179304737596677
FBgn0051627	73.0792453763776	1.03397386344028	0.188010675241732	5.49954869376894	3.80764548702061e-08	1.31585535783714e-06
FBgn0023090	45.5364442041281	2.11996947921765	0.339999892973519	6.23520631338189	4.51183059906865e-10	2.54279866010892e-08
FBgn0015568	1747.6284188184	-0.379780649119841	0.0668030960680214	-5.68507556495787	1.30754831947769e-08	5.13266303440872e-07
FBgn0017456	53.6575575553792	1.4125597166764	0.253390870153216	5.5746275144889	2.48060052050749e-08	8.93202698700027e-07
FBgn0040670	30.7672807520221	0.863255514010747	0.229461163639749	3.76209856307556	0.00016849361757245	0.00253747149230963
FBgn0037483	55.3859253260763	2.84121576164613	0.498390516196317	5.70078215639033	1.1925895911628e-08	4.72009219180052e-07
FBgn0037490	100.957162066305	0.44701192051587	0.103574530693389	4.31584789738663	1.58991432471852e-05	0.000318581577450919
FBgn0001112	860.349364429438	0.372123282656378	0.0943585681472264	3.94371481003992	8.02290610520449e-05	0.0013408869182509
FBgn0037482	710.395588976063	0.161774838741961	0.0490870848587047	3.29567011786549	0.000981872359908708	0.0115532843528324
FBgn0026563	277.805928068963	2.22318495814207	0.372044890899607	5.97558255071423	2.2926940475054e-09	1.05642978465534e-07
FBgn0037470	1103.51311264845	0.10830442851949	0.0368258086429536	2.94099254057286	0.0032716241225903	0.0319751182103774
FBgn0037433	1290.53145984324	-0.2893622024821	0.0850123859864049	-3.40376521755752	0.000664638548540101	0.00843166624889681
FBgn0037447	851.073150557727	0.210933564530001	0.0595642238897925	3.54127949220452	0.00039819153704621	0.00531921693421003
FBgn0002542	110.329355006577	0.463943325307348	0.0997013405067587	4.65333086746108	3.26615521139558e-06	7.43069705813466e-05
FBgn0037519	59.7271829975369	0.664874088136782	0.139387639926687	4.76996445657937	1.842584284602e-06	4.4120680694795e-05
FBgn0010812	769.398694202224	-0.203256054774345	0.0534431974980935	-3.80321657927739	0.000142829381831518	0.00220745104960743
FBgn0037547	420.805155466759	2.64038073866371	0.382510534543187	6.90276606843516	5.09995774104947e-12	5.42748836041909e-10
FBgn0037537	3378.76500381004	-0.274654772696462	0.0595286574648135	-4.61382440648534	3.9532644685069e-06	8.787819465224e-05
FBgn0037580	2030.79887098135	0.266000318931846	0.0703712870872025	3.77995529060346	0.000156856522416649	0.00237341512117957
FBgn0037581	54.206001975865	0.842403969643621	0.195247079168889	4.31455350435711	1.59925799071545e-05	0.000319784823279177
FBgn0037610	339.395339468011	0.599376589206304	0.106634328218545	5.62085961640695	1.90009628275731e-08	7.05392333187965e-07
FBgn0037612	2856.50667075162	-0.873648627710752	0.148512212617156	-5.88267195212354	4.03695572429542e-09	1.76696741143058e-07
FBgn0037616	172.290063737838	2.64780207315675	0.379023846456554	6.98584560816084	2.83145318622836e-12	3.48116920892741e-10
FBgn0053189	50.3731849955111	1.82590100343185	0.336426531388348	5.42733950231811	5.7200262709786e-08	1.88269455750629e-06
FBgn0053191	28.2271085878766	1.3918437994625	0.320649838311263	4.34069702574246	1.42031449059198e-05	0.000288215512518856
FBgn0037653	956.322096618023	0.264121586678624	0.050314564134786	5.24940623496365	1.52590243589395e-07	4.56721672843509e-06
FBgn0037654	83.2258019578634	0.974037624239495	0.185478822480814	5.25147621281805	1.50885021543354e-07	4.53033459668415e-06
FBgn0037683	37.7588290217405	1.25484779758801	0.241115423230595	5.20434479377086	1.9468225285405e-07	5.68495920071978e-06
FBgn0003889	436.065762020571	3.92545956222224	0.576791025646352	6.80568765407431	1.00567694514557e-11	9.72967048545881e-10
FBgn0037678	65.8355942784822	1.36533684834016	0.284934666687709	4.79175406843908	1.6532948517289e-06	3.99880254794429e-05
FBgn0037703	356.553641407286	-0.141071485633162	0.0472216083103029	-2.98743500446135	0.00281329107407354	0.0282746085073204
FBgn0028997	43.1333048316196	2.3365197285463	0.361330821311403	6.4664279677726	1.00346626590773e-10	6.9145322984635e-09
FBgn0003886	32.0133155474077	1.06678987809344	0.23693963945317	4.50236980420614	6.71999215301795e-06	0.000144638392902485
FBgn0037710	416.078762606737	0.225358969239531	0.0735130826835931	3.06556276805172	0.0021726076951421	0.0227423349771268
FBgn0037751	26.2321057435605	1.73529933436806	0.299424529428011	5.79544814742799	6.81389791271806e-09	2.83754409600059e-07
FBgn0037759	136.781860720959	2.86353290029281	0.416993510479395	6.86709224083791	6.55237058758506e-12	6.82158755303149e-10
FBgn0037758	2398.3621253259	-0.198265026193887	0.0614462784063403	-3.22664010475578	0.0012525289443764	0.0140972059097969
FBgn0002868	20440.3351272277	0.508814256937197	0.12163285191785	4.18319762230724	2.87437319936236e-05	0.000540879106158993
