baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0025630	455.215709461486	0.186332914859981	0.0566251727544619	3.29063746380004	0.000999606486918626	0.00464768491830417
FBgn0025628	2706.50854198295	0.575048527020726	0.0563862737192355	10.1983778868607	2.01611528744497e-24	2.68199336432611e-22
FBgn0025625	2319.02885650936	-0.176769660276898	0.0417286112046224	-4.23617405837165	2.27360557709116e-05	0.000168680048159405
FBgn0025631	2560.94833803324	0.253058683101937	0.0315050128325979	8.03233074198593	9.56381285108388e-16	4.48954007639472e-14
FBgn0023512	535.090569885001	0.148536980348706	0.056678563103293	2.62069064944372	0.00877518492018576	0.0291027427858515
FBgn0023511	1458.55321103378	-0.303599611225055	0.0315939851412535	-9.60941172402569	7.29646533388648e-22	7.85230842336683e-20
FBgn0052801	49.4825803155611	0.335393988929256	0.12673722932562	2.64637305639326	0.00813600356080607	0.0273686909038001
FBgn0023518	1341.79898374854	-0.221208762654259	0.0594359168644447	-3.72180281426076	0.00019780546761399	0.00114269045163257
FBgn0026088	828.956897108194	0.12213427755842	0.0292977318454062	4.16872808457937	3.06304145815113e-05	0.00022025383698327
FBgn0023515	171.266550633751	0.167571726958689	0.0650825372262615	2.57475713302511	0.0100310494699298	0.0325134997708925
FBgn0028969	2144.34092557923	0.105894583970139	0.0377802376573402	2.80290941869089	0.00506438909723855	0.0183798136277152
FBgn0025624	640.186246210155	0.153998144874317	0.0453691237451101	3.39433809080157	0.00068794705293761	0.00334981095917983
FBgn0040395	5599.50661007705	-0.0762897317016156	0.0319090454541068	-2.39084969844489	0.0168094326886795	0.0493111014677402
FBgn0000382	9512.00750691529	-0.119250920740112	0.0461920432817365	-2.58163337812904	0.00983339855931504	0.0319702279026203
FBgn0023540	1388.8864525904	-0.198181532864225	0.0486128266711535	-4.0767333733717	4.56728134884051e-05	0.00031494183411947
FBgn0011576	949.940851670108	0.188860747562211	0.0482856199908887	3.91132489544191	9.17911943442276e-05	0.000583007996968841
FBgn0015036	95.7606494701738	-0.28812435624948	0.0885178281704672	-3.2549867321034	0.00113397663351925	0.00516137855910184
FBgn0003048	1204.31587427125	-0.231138240482881	0.0606498506186029	-3.81102736652058	0.000138390443966181	0.000832080145830562
FBgn0023529	4169.30603586239	0.182426125261619	0.0497152977852821	3.66941632431748	0.000243104893046985	0.00136968156800237
FBgn0023524	1178.94721182696	-0.0998359768168632	0.0416537193186861	-2.39680821904603	0.0165385774208174	0.0486955101557297
FBgn0023525	543.577478873599	-0.134648720868584	0.0494236128462767	-2.72438037436447	0.00644222634817504	0.0226020673856486
FBgn0023541	47.8378492025192	0.491036066224914	0.168867364469623	2.90782098582018	0.00363956615276798	0.013893887848231
FBgn0013432	751.257572314573	0.22389302296775	0.0367217011531242	6.09702208604519	1.08062594198895e-09	1.90612067631126e-08
FBgn0040336	230.65403641504	-0.168865033729246	0.070742828020172	-2.38702690371799	0.0169852482411738	0.0497202651754165
FBgn0040333	30.3734986606265	0.764996131614915	0.234123257734729	3.26749311032433	0.00108504507379769	0.00499642390232416
FBgn0040377	491.812246435376	0.14560474541013	0.0517140998643974	2.81557149388519	0.00486905619081596	0.0177931400975335
FBgn0003371	11046.8401688831	-0.182855650829726	0.0439731122546908	-4.1583513527683	3.2055271914844e-05	0.000228781963040519
FBgn0024996	774.357806312451	0.115565468024216	0.0436819668382608	2.64561045183965	0.00815436609180975	0.0274140113820126
FBgn0000928	26.840167785975	0.904079031872964	0.173588451735564	5.20817498418728	1.90707038526011e-07	2.26343496282792e-06
FBgn0003996	105.451377094145	-1.0605027449913	0.298083260480238	-3.55774001962653	0.000374059257311508	0.00198873088955805
FBgn0040384	1623.61803183487	-0.207804989581323	0.0375890688454546	-5.52833565619042	3.23283071915555e-08	4.5602433914686e-07
FBgn0024998	458.613122696829	0.134046598164256	0.0469101699405208	2.85751678866692	0.00426970046544071	0.0159125257034985
FBgn0024992	1168.11911227871	0.234012217192643	0.0387622597413864	6.03711493483413	1.56893977779587e-09	2.68344735566587e-08
