logFC	logCPM	LR	PValue	FDR
FBgn0036008	0.571076452012668	2.81646669972311	28.4839193639283	9.44799412341534e-08	1.95123235252091e-06
FBgn0030740	-0.207638515875621	7.14409663940646	28.4829719223654	9.45261862152541e-08	1.95123235252091e-06
FBgn0036225	-0.543579923333143	2.15741558681313	28.4595375592618	9.56772732751706e-08	1.97074607189158e-06
FBgn0036380	-0.458549882141658	4.22667092978431	28.4469285737966	9.63024231019716e-08	1.97936611259803e-06
FBgn0052392	0.701002193516298	3.21739060700391	28.4339631032654	9.69495159795318e-08	1.98839928062517e-06
FBgn0051100	-0.270549637389532	5.68523130831039	28.3668648957926	1.00368593785124e-07	2.0541247676793e-06
FBgn0011327	0.443210054539954	4.03928690716601	28.3397691413493	1.0178330690909e-07	2.07652227896022e-06
FBgn0014417	-0.391034554085663	4.46223047939359	28.3376159301964	1.01896582909929e-07	2.07652227896022e-06
FBgn0034247	0.961978361348759	4.0714562699082	28.2661763591824	1.05727363531443e-07	2.1500141993719e-06
FBgn0036895	3.12900693897932	1.95035667341338	28.2025728885119	1.09259235163415e-07	2.21712914066776e-06
FBgn0000139	-0.247292199728106	5.16649126853446	28.0876585829313	1.15942868615629e-07	2.34778180888053e-06
FBgn0038739	0.371762463491568	5.0106098996382	28.0655406764548	1.17275555313738e-07	2.36917588567354e-06
FBgn0001217	4.53256712258389	2.63479615348832	28.0619375624223	1.17494105835762e-07	2.36917588567354e-06
FBgn0036091	4.61825048949326	5.01152339075701	27.9358243762181	1.25406316415795e-07	2.52340692989598e-06
FBgn0034225	0.883865783879521	2.91739736913177	27.9220168167104	1.26304391796484e-07	2.53614982102038e-06
FBgn0037697	-0.280798874071824	5.55640427124645	27.9124170389587	1.269325788784e-07	2.53975103099344e-06
FBgn0032248	0.444308155237419	3.93532652213544	27.9111752343197	1.27014068056573e-07	2.53975103099344e-06
FBgn0051431	-0.352779852911123	2.89838809284604	27.8713534067572	1.29655222360192e-07	2.58716191617901e-06
FBgn0038577	0.362067458017263	4.6123641795368	27.8606596779696	1.30373803779579e-07	2.59609208440916e-06
FBgn0035168	1.20632864334397	1.437872524683	27.8445519157619	1.31463730048055e-07	2.61134096705175e-06
FBgn0038466	1.06137627828123	1.18065816038455	27.8413000729365	1.31684870232407e-07	2.61134096705175e-06
FBgn0036880	-0.851152741871395	0.770559779277705	27.7492228964041	1.38103666582038e-07	2.73296883992306e-06
FBgn0042201	-0.632713999235527	5.04322933879397	27.6933822312781	1.42148164755553e-07	2.80720643717255e-06
FBgn0038373	4.78385447548123	3.19604836362225	27.6176435395791	1.47824220014061e-07	2.91329296151168e-06
FBgn0032195	-0.264544239380776	3.61536941720725	27.5379574863388	1.5404149676467e-07	3.02958820536347e-06
FBgn0034405	-0.267609194140585	6.91653744942365	27.5288671847161	1.54767191913566e-07	3.0376232871888e-06
FBgn0039379	0.536264103529471	3.98888926280962	27.4645977183677	1.59996626658259e-07	3.13383985712231e-06
FBgn0266741	-0.72682454039655	1.07646420172195	27.4601368016107	1.60366104174973e-07	3.13466641997529e-06
FBgn0053192	0.765587547044495	2.38986086041268	27.4357933249807	1.62397481478246e-07	3.16790850834753e-06
FBgn0036354	1.02713792683044	1.99773928423372	27.3907050530331	1.66228302635824e-07	3.23583828519825e-06
FBgn0001987	-0.271031380400663	5.79330662889639	27.3837255564793	1.66829341038345e-07	3.23583828519825e-06
FBgn0043534	-0.319211241754979	5.4668502029666	27.3829842202463	1.66893308925448e-07	3.23583828519825e-06
FBgn0038213	2.14423781696883	0.858113295077086	27.3623484325252	1.68683814470968e-07	3.26394661616754e-06
FBgn0051826	0.50774166810774	2.47372161390339	27.3376206580566	1.70854744618715e-07	3.29122213782974e-06
FBgn0032004	1.30955641187773	1.67064270908368	27.3370851544643	1.70902066659735e-07	3.29122213782974e-06
FBgn0043535	-0.399798951573896	5.57783302696639	27.3345722198702	1.71124308273044e-07	3.29122213782974e-06
FBgn0016038	0.176343417393152	5.7197319231006	27.2283075956831	1.80792177365915e-07	3.47019534030208e-06
FBgn0038354	-0.284719096701283	3.79874943579934	27.2001607003077	1.83443426307784e-07	3.51404227435191e-06
FBgn0002542	0.451966623897524	2.2950106653247	27.1356194105806	1.89670839613713e-07	3.62608243876275e-06
FBgn0039774	-0.250500438176261	6.65554811861078	27.0512933541313	1.98127619435087e-07	3.77568935615663e-06
FBgn0034175	1.43939847427122	1.28469049006233	27.0497604879953	1.9828479287396e-07	3.77568935615663e-06
FBgn0039290	0.224831756812802	4.91736139497524	27.0247130654168	2.00870823401121e-07	3.81734275106338e-06
FBgn0037889	1.87175187048772	2.59264064455667	26.9426713078556	2.09580316049933e-07	3.9749708259926e-06
FBgn0001216	0.399865946134543	4.50313899968571	26.9177077620227	2.12304794129304e-07	4.01868639954639e-06
FBgn0050460	0.255876293466928	6.4180933991977	26.8573987453245	2.19034195200961e-07	4.13788860282999e-06
FBgn0037683	1.23713949078451	0.802645425050735	26.7509614374089	2.31436551921042e-07	4.36358128799161e-06
FBgn0261871	0.319218206834585	4.29830817570568	26.7071730945806	2.36741032004084e-07	4.44909644212753e-06
FBgn0085249	4.00627801198343	6.16570565641438	26.7058666904109	2.36901146949785e-07	4.44909644212753e-06
FBgn0036186	1.63700254778245	1.71917873217526	26.6806892265121	2.40008227607225e-07	4.49862779652054e-06
FBgn0051956	1.61584674784653	0.924969278736102	26.668182585637	2.41566788324575e-07	4.51899745814996e-06
FBgn0033258	0.71610890208042	3.01236745727287	26.6553598779811	2.4317526974525e-07	4.5381436994161e-06
FBgn0034687	0.774949233592934	1.57582623595634	26.652480878054	2.43537884892449e-07	4.5381436994161e-06
FBgn0039486	-0.432993305799144	5.41310703152535	26.612097898966	2.48681683671718e-07	4.62499643923827e-06
FBgn0053189	1.67071973249341	1.18562162049398	26.5938094290403	2.51046874320429e-07	4.6599359733354e-06
FBgn0043025	1.48683090071256	2.5856860187311	26.5547139776475	2.56178861336589e-07	4.74599832472311e-06
FBgn0038269	0.418793896479909	4.68827409894764	26.5392298588711	2.5824038596703e-07	4.77495447257183e-06
FBgn0027280	-0.146727108477958	7.09397423579711	26.5289521026657	2.59617919370957e-07	4.7911761690463e-06
FBgn0000114	0.359200961926149	6.24533052166143	26.5185470050837	2.61020023465462e-07	4.80778804760038e-06
FBgn0259985	0.306713185341574	7.26760392688091	26.4650781529697	2.68345654570712e-07	4.92679452590768e-06
FBgn0037746	1.36122327044457	1.61936564488666	26.4638969969756	2.68509787275403e-07	4.92679452590768e-06
FBgn0259685	-0.219672146767152	7.13601932626624	26.4373363695219	2.72227326054098e-07	4.9804051743295e-06
FBgn0036052	0.248751145427711	4.28060359646754	26.4356043595961	2.72471529687686e-07	4.9804051743295e-06
FBgn0034094	-0.30552531518676	4.34610449765103	26.4286286405683	2.73457291846726e-07	4.98890274534846e-06
FBgn0003748	-0.228620036010694	9.11703561910855	26.4085192988636	2.76319062081777e-07	5.03152847266019e-06
FBgn0031734	-0.253806238976526	7.64153626084948	26.3448123472858	2.85584939796033e-07	5.19038435173891e-06
FBgn0003302	0.312380652990969	3.87179849102619	26.3190022945961	2.89426963410395e-07	5.25024896883478e-06
FBgn0266590	-0.491490177091097	2.26075227753524	26.2977387491427	2.92631099162188e-07	5.29615749993784e-06
FBgn0029608	-0.257513196591707	5.95596882428111	26.2948862277295	2.93063632800903e-07	5.29615749993784e-06
FBgn0034142	-0.188483716550149	6.68176440514668	26.2760484120931	2.95936184049311e-07	5.33799768516818e-06
FBgn0051176	-0.299746513496227	3.80063631168928	26.1463989334791	3.16486782012198e-07	5.69795187615193e-06
FBgn0030242	1.09126913074787	1.74584106900999	26.001424321194	3.41165565408122e-07	6.13073880952906e-06
FBgn0041712	0.294203672700584	5.70987722153776	25.8860054380251	3.62185430466569e-07	6.49627725282547e-06
FBgn0037950	-0.30048271036868	4.51837872891675	25.8347929865358	3.7192335749385e-07	6.6584708749086e-06
FBgn0016919	0.921560413829918	1.62413696169207	25.8115031579358	3.76438267143075e-07	6.72672709458278e-06
FBgn0034363	1.31718029163232	1.15504341604327	25.8063242179699	3.77449687782865e-07	6.73224042753125e-06
FBgn0266000	0.377423095070248	6.88052986828803	25.7557496157688	3.87470982546715e-07	6.89813581939115e-06
FBgn0033174	0.797318879415712	3.48030775147689	25.7405361813482	3.90537372054788e-07	6.93982736463962e-06
FBgn0030594	3.5934738865117	2.40711831423197	25.7066726152515	3.97450470441461e-07	7.04959371460799e-06
FBgn0036520	1.24835509667209	0.960147431613388	25.601998079066	4.19604679233486e-07	7.42878672402649e-06
FBgn0260006	-0.254888509028875	4.55325572955073	25.5659476178158	4.27517915780927e-07	7.55491992130944e-06
FBgn0016974	2.08743858910815	0.559295705768327	25.5517829596253	4.30667906569861e-07	7.59656944590447e-06
FBgn0259714	-0.271746258212044	4.84016293310658	25.5090777617948	4.40306377848398e-07	7.75230604233816e-06
FBgn0038037	-0.221880755118242	7.42414837727017	25.4462112954577	4.54890108295825e-07	7.99438065551819e-06
FBgn0037654	0.943312576375012	1.89976360427248	25.4376942280457	4.56902791573915e-07	8.01382833726553e-06
FBgn0013811	0.769560208093463	2.10200396138033	25.4344571614836	4.57670087751539e-07	8.01382833726553e-06
FBgn0033268	-0.389982293735305	8.15484450245866	25.3855074188203	4.69431581817281e-07	8.20477315811299e-06
FBgn0004629	-0.282371373105437	8.59915398965747	25.381241276831	4.7047088217776e-07	8.20796012659123e-06
FBgn0052436	4.43267662546344	3.74260658959785	25.3633667921023	4.74850532043569e-07	8.26018620227577e-06
FBgn0031630	-0.324590203073189	3.81267674673544	25.3619913058312	4.75189245923361e-07	8.26018620227577e-06
FBgn0042094	0.435194852045984	4.07634656238743	25.3078227612406	4.88722642154657e-07	8.48004613506758e-06
FBgn0027615	0.355449630392857	4.11306791022648	25.290303191839	4.93181884303775e-07	8.54194590933374e-06
FBgn0031247	0.424122114129423	3.93608553162417	25.2631908184556	5.00163320022411e-07	8.64722794074847e-06
FBgn0266777	1.13915153031425	0.234588476728334	25.2518865131878	5.03103366673214e-07	8.67662812660438e-06
FBgn0034070	-0.254604088798952	7.36778671525097	25.2496938746973	5.03675635664234e-07	8.67662812660438e-06
FBgn0036369	0.192724787424143	5.82586787995667	25.2008460053724	5.16595314303583e-07	8.8832135016153e-06
FBgn0040532	-0.244346309871824	7.9807064703197	25.1575152404837	5.28333615029866e-07	9.06878022357716e-06
FBgn0042178	0.602934969805039	3.30120415973106	25.145025807088	5.3176638420981e-07	9.1113746475162e-06
FBgn0037678	1.25066634435556	1.56533350201514	25.1082367006646	5.42008511288959e-07	9.27028128772437e-06
FBgn0050384	2.21580100455947	0.588469631483192	25.0609485276582	5.55464634940909e-07	9.48349424859899e-06
FBgn0030721	1.54929877653266	0.828745950762422	25.0527888892975	5.57820161459493e-07	9.50676424636837e-06
FBgn0035975	-0.204334292620892	5.84839366262481	25.035696055417	5.62787039163265e-07	9.57437701794982e-06
FBgn0042179	2.37001567663094	1.41612275379253	25.0245127710524	5.66060676783713e-07	9.61299496850071e-06
FBgn0034797	-0.23326108940277	7.17859029719914	25.0198130009565	5.67442112661378e-07	9.61939921251447e-06
FBgn0039782	0.840209716970915	2.0513237758463	25.0021746815508	5.72656880934978e-07	9.69064947985022e-06
FBgn0038585	0.255256873675969	3.93238253232556	24.9313130770113	5.94095913835162e-07	1.00357154545206e-05
FBgn0032517	-0.276860746557808	3.93957549386185	24.9101681797309	6.00647814401706e-07	1.01173163817529e-05
FBgn0039109	0.301634536537912	5.87958845596938	24.9089125400612	6.01039154439069e-07	1.01173163817529e-05
FBgn0038149	-0.169760974656481	6.80975865147189	24.8877620230949	6.07669601792251e-07	1.02109814841512e-05
FBgn0038366	-0.362850262527454	3.92200370220398	24.8495677460852	6.19829426678868e-07	1.03970687368305e-05
FBgn0003372	-0.693877494738206	1.02247301393904	24.8210013704876	6.29083248318439e-07	1.05338450216678e-05
FBgn0061197	4.51996847540034	4.13139291055449	24.8123286096062	6.31920029037554e-07	1.05628796476818e-05
FBgn0039226	0.213355907271359	5.38344672973075	24.7645917508279	6.47765479287545e-07	1.08088811160559e-05
FBgn0051642	1.51732784270571	0.424608544770495	24.7500960984619	6.52655468619029e-07	1.08715375277097e-05
FBgn0029768	-0.20475687431924	5.57860623871646	24.663251285685	6.82736853919378e-07	1.13528708104858e-05
FBgn0037291	0.77405348693199	1.23305219948218	24.6587910144643	6.8431880555584e-07	1.13594549733342e-05
FBgn0037065	1.51875841502542	0.566003660313429	24.6521568701532	6.86678579371991e-07	1.13789055938148e-05
FBgn0037519	0.661454219452571	1.43808466449047	24.6052357734567	7.03603041352556e-07	1.16392226771585e-05
FBgn0030775	3.55132678777791	0.84481139394437	24.4362537366435	7.68095964244021e-07	1.26672859037661e-05
FBgn0030331	0.71832613217444	1.23542862177419	24.4354088345676	7.68432886378562e-07	1.26672859037661e-05
FBgn0031800	-0.353327358699574	4.33376437514583	24.43058544282	7.70359153124671e-07	1.26672859037661e-05
FBgn0038741	0.413154635125847	2.57993245174187	24.4269982874027	7.71794856014351e-07	1.26672859037661e-05
FBgn0031169	1.15356668779102	0.239666060480411	24.4255800457295	7.7236322486943e-07	1.26672859037661e-05
FBgn0032382	0.344764885899542	7.926865503128	24.3975366855344	7.83688367609167e-07	1.28310550170267e-05
FBgn0038296	0.776758271549276	3.93618480204967	24.3747793032153	7.93001082363419e-07	1.29613726397215e-05
FBgn0051036	-0.436806761480341	5.11770027620234	24.3481365523536	8.04044858847145e-07	1.31194917513423e-05
FBgn0033659	1.326534828014	0.465819890759209	24.3443056990234	8.0564543055737e-07	1.31232515882287e-05
FBgn0011606	1.1564807338305	2.64388478059307	24.3095755737881	8.20302615252034e-07	1.33393182493786e-05
FBgn0032397	0.394072280500864	4.99504014598355	24.3000027941268	8.24389427977043e-07	1.33773269096781e-05
FBgn0033873	1.33007391086384	0.506032714880252	24.2975652875922	8.25433305869679e-07	1.33773269096781e-05
FBgn0040322	-0.257512435647426	5.34977089991522	24.2177674221931	8.6034917348331e-07	1.39196357831472e-05
FBgn0028979	0.289714586257954	3.69114080289966	24.1992214852238	8.68673878799636e-07	1.40306212666828e-05
FBgn0051755	-0.520191063989765	1.93560073428492	24.1722581715039	8.80921184152967e-07	1.42044833363925e-05
FBgn0036501	-0.33029947728697	6.02780770561255	24.1511282914628	8.90639714378844e-07	1.43370540912951e-05
FBgn0036180	0.235024991413544	6.00429556801306	24.1438426215078	8.94015571219189e-07	1.43672502368077e-05
FBgn0036058	-0.158978228629176	7.16970152254673	24.1335701183482	8.98797205808364e-07	1.44198988898367e-05
FBgn0037217	-0.430446278819943	3.59398282029672	24.1300599690766	9.00436978547503e-07	1.44220491313177e-05
FBgn0037913	-0.378361173325108	7.94828913808919	24.1248537142988	9.02874616250293e-07	1.44369500408102e-05
FBgn0015513	-0.262969832307926	7.04652828228219	24.0642037239058	9.31764065251306e-07	1.48740603616284e-05
FBgn0035360	1.51255169509284	0.547560900748834	24.0592643949356	9.34157246069781e-07	1.48874510862835e-05
FBgn0031574	4.14115504298861	2.97645047776735	24.0154082813578	9.5567838460477e-07	1.52051288500739e-05
FBgn0259211	-0.236610550830267	6.09503122469981	23.9873717248089	9.69696343882517e-07	1.54025731039913e-05
FBgn0039112	0.200357564574971	6.7369458288687	23.9677408453664	9.79634116785028e-07	1.55346615406738e-05
FBgn0039304	0.215839644055472	3.90374476996774	23.9627601018093	9.82171729633636e-07	1.5549158390795e-05
FBgn0032603	-0.384477524261253	6.00749459912359	23.9580981329663	9.84552903836422e-07	1.55611348398436e-05
FBgn0050203	-0.302591439001367	4.98770592710726	23.9543106041431	9.86491705555004e-07	1.55660915252155e-05
FBgn0032224	-0.198553180039657	5.29085226650407	23.950977850398	9.88200878486732e-07	1.55674144969505e-05
FBgn0039054	-0.228754341041192	9.14897874134614	23.90407250162	1.01257327903229e-06	1.592516726859e-05
FBgn0029866	-0.262549250409709	5.10628922573303	23.8801820438619	1.02521774294422e-06	1.60975992490487e-05
FBgn0035471	0.297348109563304	6.10171585774081	23.812639306562	1.06182923316475e-06	1.66450525233449e-05
FBgn0032482	0.27972614415249	7.84286375931838	23.8095054324461	1.06355942203874e-06	1.66450525233449e-05
FBgn0051320	0.751676197727155	2.16352056585482	23.7551931916604	1.0939979335653e-06	1.70934946291818e-05
FBgn0031249	4.12145317759997	1.6942605829724	23.7496850339759	1.09713328230633e-06	1.71145644591695e-05
FBgn0036710	0.259327279529926	3.75997989321657	23.7137407551691	1.11781590873187e-06	1.74088467867218e-05
FBgn0030421	-0.226496065372808	5.74207149993446	23.6674598002184	1.14502326964083e-06	1.78036247997077e-05
FBgn0033259	-0.194987898844151	6.15433202034232	23.6613759032068	1.14864888012617e-06	1.78310518214724e-05
FBgn0037213	-0.159962500692318	6.88716332626295	23.6344925709448	1.16480795341859e-06	1.80526384754745e-05
FBgn0000394	-0.151874585029537	5.88664707083166	23.625246969841	1.17041783831757e-06	1.81102779570366e-05
FBgn0050489	-1.06954459389663	0.581140827538806	23.6072545193413	1.1814127770163e-06	1.82509219004228e-05
FBgn0039265	-0.214883928594367	5.8650732237815	23.530083191475	1.2297583230688e-06	1.89671903677182e-05
FBgn0003463	-0.23882235075963	6.42066982358237	23.4995459462041	1.24943250300951e-06	1.92396535592043e-05
FBgn0038088	-0.259708865317643	6.14776582511158	23.3867038366013	1.32491155797744e-06	2.03691860390175e-05
FBgn0024997	0.4491535986806	4.68027589295268	23.3480013505909	1.3518390199776e-06	2.07498623931818e-05
FBgn0083956	-0.318463125309228	7.76199996211098	23.3399670054558	1.35749739360978e-06	2.08033760575912e-05
FBgn0027549	0.198468540119916	5.68665369726442	23.2326004921845	1.43543256062419e-06	2.1962576782202e-05
FBgn0029723	-0.19851326915028	4.79387803702029	23.2171622729101	1.44700201244908e-06	2.21042827356256e-05
FBgn0040211	-0.361832624133502	5.08040531731994	23.1922996286017	1.46583108219405e-06	2.23562581293863e-05
FBgn0039684	-0.787760546972181	1.89148566626418	23.1797383699768	1.47543726516692e-06	2.24669922508247e-05
FBgn0003515	-0.45848594891872	3.80309490349474	23.0613212959776	1.56915796353844e-06	2.38561824996369e-05
FBgn0002774	-0.159909730797002	6.95732081483196	23.0223932291563	1.60125359467559e-06	2.43055577334435e-05
FBgn0010258	1.06595280197404	0.694790168794937	23.0176634699621	1.6051978101868e-06	2.4326874408179e-05
FBgn0036410	0.96332858345746	1.75308092425071	22.9883656278008	1.62984778180956e-06	2.46285036727249e-05
FBgn0003495	-0.232238400991668	5.82964322800687	22.9878990409407	1.63024340452157e-06	2.46285036727249e-05
FBgn0034689	0.295651682659556	5.01474525977914	22.9814348539132	1.63573436181985e-06	2.46725412874181e-05
FBgn0038476	-0.157749661787595	6.18729707726584	22.9561697287886	1.65737417238018e-06	2.49596380865682e-05
FBgn0000078	0.956527269113331	6.04511879671322	22.887470577682	1.71767874136082e-06	2.58272009179811e-05
FBgn0035094	2.01798076677497	1.33389897188877	22.8432901929698	1.75761852731146e-06	2.63863170134626e-05
FBgn0052594	-0.147306527346556	5.35187685914071	22.8395755114508	1.7610188170436e-06	2.63959909697083e-05
FBgn0086442	0.208455471283507	6.35519879499549	22.826723331439	1.77283424276081e-06	2.65315724643173e-05
FBgn0283741	0.467266729200571	4.22442183270098	22.7814229540009	1.81511806706655e-06	2.71219982002549e-05
FBgn0035132	-0.177481004726504	5.59176163883269	22.6870148339965	1.90651899186362e-06	2.8414166293044e-05
FBgn0004882	0.63781798055382	5.28303507295044	22.6845431513165	1.90897297540076e-06	2.8414166293044e-05
FBgn0033817	-0.311228114763002	3.93174865311454	22.6830115419596	1.91049520700776e-06	2.8414166293044e-05
FBgn0039478	0.872439055538974	1.49662978143985	22.5801603279749	2.01555291293084e-06	2.98922940131866e-05
FBgn0082585	-0.220118172453377	5.33768345647499	22.5796174259311	2.01612256551666e-06	2.98922940131866e-05
FBgn0052476	1.02645293810009	1.31274861342808	22.5490909199056	2.04841442638478e-06	3.0316387806825e-05
FBgn0036279	-0.184589078219437	6.93959619666439	22.5466146734244	2.05105651480712e-06	3.0316387806825e-05
FBgn0035501	-0.190934199922387	6.02131468958216	22.529219026393	2.06971381521971e-06	3.05450214517324e-05
FBgn0032857	0.165354986026312	5.27433709832565	22.5137373091821	2.08646151207165e-06	3.07448128655727e-05
FBgn0041156	0.770199388328796	0.607501823580748	22.4645710250064	2.14055501256265e-06	3.14934499390554e-05
FBgn0086367	-0.253645436644522	8.37528520595971	22.4495970626368	2.15730742635871e-06	3.16912431436561e-05
FBgn0267142	0.595912838988664	1.26434677705945	22.3766831677547	2.24078000192992e-06	3.28670610390273e-05
FBgn0032213	-0.300272499039056	7.48222722089581	22.3487438489231	2.27361718992648e-06	3.32977147478836e-05
FBgn0030554	0.248367942121428	3.74784600463883	22.3453527645652	2.27763545654288e-06	3.33056372561339e-05
FBgn0033574	-0.284954141104946	5.84651234369934	22.2961849838662	2.33670378777816e-06	3.4117300120944e-05
FBgn0000317	-0.238095493437232	5.3616799541691	22.2833349850206	2.35239300929575e-06	3.42940947382567e-05
FBgn0050121	0.67216526808221	0.350011649688412	22.2718123675417	2.36655141215519e-06	3.44480690359003e-05
FBgn0033848	3.14747485244212	1.82394592310931	22.2549177004814	2.38746542755794e-06	3.46628276069471e-05
FBgn0000079	2.05028477162692	5.10325181321007	22.2540511326454	2.38854314267959e-06	3.46628276069471e-05
FBgn0030653	0.996561061152715	1.21882604599528	22.2319535751477	2.41619048971651e-06	3.50110022851812e-05
FBgn0063449	0.297685998121928	3.15507325917446	22.2068457109148	2.44799403058043e-06	3.54182580436546e-05
FBgn0265575	-0.199777870205149	6.09786195644981	22.1999028496419	2.45686227874612e-06	3.54929515925043e-05
FBgn0027512	0.260990165612737	6.14905245633471	22.1829653663495	2.47863230708753e-06	3.57535244537415e-05
FBgn0032666	-0.189977059469703	9.10757224277617	22.1109641443763	2.5733576633632e-06	3.7064089773974e-05
FBgn0032848	0.563405563262414	1.61476742534647	22.0677410204403	2.6319582583486e-06	3.78511954931875e-05
FBgn0261561	0.604526305351386	4.35047820156778	22.0098312640272	2.71257458501447e-06	3.89520830213922e-05
FBgn0039081	-0.186543113632756	6.82153615504459	21.994322714991	2.73458155613926e-06	3.9209314587877e-05
FBgn0031277	3.94545332422454	1.75601199029718	21.967351775516	2.77328142327783e-06	3.97047675219059e-05
FBgn0030004	0.365066547660755	3.40887100620135	21.934635437299	2.82096351284017e-06	4.03271470537061e-05
FBgn0027570	-0.26669106874628	6.2457489889031	21.8785189589177	2.90467326378662e-06	4.14619381826352e-05
FBgn0031926	-0.341378905072833	2.29780234114368	21.8459588378106	2.95438159307745e-06	4.2108730503714e-05
FBgn0267428	0.26214102925955	3.90176154790388	21.7699655689144	3.0737439846511e-06	4.37449032466393e-05
FBgn0033139	0.496192703590784	3.00335602726219	21.7160810851897	3.16130095536625e-06	4.49090819246963e-05
FBgn0000405	1.9319073991841	0.964110569904764	21.7138845175642	3.16492277084673e-06	4.49090819246963e-05
FBgn0063498	-0.229561159845326	4.24847832751075	21.6621765459174	3.25139463196154e-06	4.60678369599521e-05
FBgn0032883	0.349309641024902	4.31302617780145	21.6535839916238	3.26599204169384e-06	4.62063098601826e-05
FBgn0032117	0.546070255794849	3.46074823718559	21.6217685393736	3.32061637980211e-06	4.6909828445051e-05
FBgn0037924	0.310394833218391	5.10287849505605	21.6175231649484	3.32797430587118e-06	4.69445329920974e-05
FBgn0265310	-0.612621574208798	1.31927398624765	21.6010828167237	3.35662278153902e-06	4.72790191199716e-05
FBgn0039135	-0.171441669632971	5.86457584101642	21.561970935337	3.42577661805579e-06	4.81822150480739e-05
FBgn0010414	-0.247521864383704	4.68153411201021	21.5353135398368	3.47372711932153e-06	4.87849829162194e-05
FBgn0000253	-0.274162198359994	11.7492876567504	21.5066887355346	3.52596666755857e-06	4.94461328577979e-05
FBgn0033635	-0.387454812812932	3.91793529239672	21.462006431607	3.60909090403153e-06	5.05378255538216e-05
FBgn0025680	-0.244190893687512	7.27223578690596	21.4560198726858	3.6203763086069e-06	5.06218456698348e-05
FBgn0037447	0.21008126383543	5.21949103587463	21.3429652298111	3.84027344209761e-06	5.36182784670713e-05
FBgn0037581	0.829407455088244	1.28846336666953	21.3396233821278	3.84697357193262e-06	5.36336431906414e-05
FBgn0032470	-0.749330512968782	3.84503820578095	21.3226298554588	3.88122611588468e-06	5.40325345028248e-05
FBgn0032601	-0.241051142303717	4.70662014119736	21.3139257439922	3.89888867475409e-06	5.41996454670459e-05
FBgn0033901	-0.270319766093215	4.38142084749798	21.246142821125	4.03922378514772e-06	5.60691092958621e-05
FBgn0261015	1.15280602363503	1.3514658996802	21.1920286223218	4.15489002815946e-06	5.75912253107254e-05
FBgn0067102	-0.209709370570221	5.49872392354005	21.1587427177259	4.22768203792415e-06	5.85155181491872e-05
FBgn0000046	0.344531693103065	6.16692350643897	21.124916094624	4.30296786136405e-06	5.94716106437877e-05
FBgn0267017	-1.11950107026347	0.528754042017063	21.0166059862368	4.55319809723574e-06	6.2839382385193e-05
FBgn0016675	0.829152169095177	2.20053088139739	21.0042483779897	4.58266072748132e-06	6.31549992054907e-05
FBgn0002036	0.220539738793569	5.37676109696218	20.9884337236125	4.62064481336461e-06	6.35869770436871e-05
FBgn0264848	0.294369907999833	5.07885957429771	20.9612365662077	4.68670813553436e-06	6.4403573202508e-05
FBgn0038142	-0.445354308658127	2.87762862230497	20.9566426237322	4.69796027650406e-06	6.44657070606818e-05
FBgn0020762	-0.151350696666083	6.93176365332106	20.9190642941696	4.79102634994205e-06	6.56487129896209e-05
FBgn0039773	0.213442041797519	4.46493391708884	20.860864484233	4.93882877078701e-06	6.75772885237114e-05
FBgn0036921	-0.188560005173945	8.01933064834044	20.828588704909	5.02275912010308e-06	6.86276559947893e-05
FBgn0001256	-0.391023533887739	2.29661741548846	20.825388391679	5.03115886823977e-06	6.86445009116816e-05
FBgn0005614	-0.316986253383161	11.0921019942246	20.8136468892717	5.06209729886347e-06	6.89683754317416e-05
FBgn0003886	1.00839401544578	0.571046687977126	20.7357960294457	5.27211827666114e-06	7.17277682583244e-05
FBgn0053116	-0.236023720978959	5.34692138655609	20.713852996732	5.33287932060193e-06	7.23871671530736e-05
FBgn0029091	1.17889306542138	1.42520787669057	20.7128402477367	5.33570056484339e-06	7.23871671530736e-05
FBgn0040260	-0.256063371593723	4.92481438131978	20.6835140505872	5.41804836446007e-06	7.34003779841564e-05
FBgn0003502	-0.235769085654723	5.43189237999517	20.6158852456485	5.61284544527839e-06	7.59319684673395e-05
FBgn0000064	-0.171289455301064	10.399843157408	20.5646379647283	5.76512604627692e-06	7.78820553896197e-05
FBgn0038353	3.3248413898223	2.27107515926279	20.5526039923646	5.80148195345337e-06	7.82628086622202e-05
FBgn0030593	-0.296144475081419	8.61699826955853	20.5289454869089	5.87362910626501e-06	7.91246407592212e-05
FBgn0039630	-0.479002740802063	1.63794544424744	20.4626716767136	6.08056372119894e-06	8.16848957315976e-05
FBgn0035942	0.399361383479375	2.86708284577446	20.4626160949568	6.08074030660149e-06	8.16848957315976e-05
FBgn0262904	-0.349187230607537	2.90509684295353	20.4522491462014	6.1137666840186e-06	8.2013525629594e-05
FBgn0041096	-0.270391173141546	4.28057540393673	20.4492616453938	6.12331745332523e-06	8.20267616334951e-05
FBgn0037329	0.314299518637734	5.49278110441468	20.4449333992424	6.13718103560846e-06	8.20976535741031e-05
FBgn0032214	0.189596085975483	5.09861644396954	20.4202660449675	6.2167953593088e-06	8.30466749671684e-05
FBgn0050163	-0.451899743159842	1.26957289267154	20.4153590501848	6.2327559703977e-06	8.31439229588707e-05
FBgn0262955	-0.133288083334745	6.07459404999036	20.3964986783152	6.29448547046085e-06	8.38506006065007e-05
