baseMean_INC1	log2FoldChange_INC1	lfcSE_INC1	stat_INC1	pvalue_INC1	padj_INC1	baseMean_WAKED2	log2FoldChange_WAKED2	lfcSE_WAKED2	stat_WAKED2	pvalue_WAKED2	padj_WAKED2	baseMean_WT2U_old	log2FoldChange_WT2U_old	lfcSE_WT2U_old	stat_WT2U_old	pvalue_WT2U_old	padj_WT2U_old
FBgn0037442	3423.53368387775	-0.101522303182415	0.0214242987057193	-4.73865233942584	2.15144256447898e-06	1.65116321174516e-05	3423.53368387775	-0.0980912694381371	0.0212638644155666	-4.61304998569911	3.96802827132343e-06	5.17789847176237e-05	3423.53368387775	-0.0811495934878599	0.0212152484671055	-3.82505977310063	0.00013074036187132	0.000792050086023722
FBgn0037519	59.7271829975369	0.495860740580044	0.134782474149436	3.67897045746669	0.000234177389645877	0.00112485006922177	59.7271829975369	0.667397925770094	0.132409876600469	5.04039383545298	4.64574791855877e-07	7.54185992609422e-06	59.7271829975369	0.423999494017985	0.133746408153419	3.17017480971616	0.00152347253436336	0.00665989043091388
FBgn0037537	3378.76500381004	-0.357079691797452	0.0409205781405157	-8.72616439023145	2.63455642772545e-18	9.78053545145519e-17	3378.76500381004	-0.270904845782754	0.0407785665766522	-6.64331457736575	3.06706259687335e-11	1.35374772132963e-09	3378.76500381004	0.169784592009982	0.0405805570055964	4.18389013207896	2.86562645266136e-05	0.00020746009193946
FBgn0037533	6605.73354838507	0.120550632063709	0.0268722139552362	4.48606997043575	7.25489248323555e-06	5.0026897195414e-05	6605.73354838507	0.0791314989501724	0.0268221423979842	2.95023036474966	0.00317537073327292	0.0185675829568303	6605.73354838507	0.173775127421211	0.0267786926352194	6.48930587420319	8.62327373456314e-11	1.86863610474312e-09
FBgn0037612	2856.50667075162	0.498189118356389	0.105544820269803	4.72016643813381	2.35651744635981e-06	1.79608207125453e-05	2856.50667075162	-0.875014420988463	0.1058436197169	-8.26704928770261	1.37315203125787e-16	1.52930815760324e-14	2856.50667075162	0.256985584349563	0.105539241483864	2.43497660904502	0.0148927523891285	0.0447568888090039
FBgn0040532	5781.51389152522	0.68102132889688	0.0462070413492467	14.7384751113908	3.64931951487475e-49	4.78810716622881e-47	5781.51389152522	-0.241010251811017	0.046372535585905	-5.19726274972706	2.02244408419699e-07	3.57397960118796e-06	5781.51389152522	0.230756137983499	0.0462457469202374	4.98978075500644	6.04478601622534e-07	6.4187317586925e-06
FBgn0037653	956.322096618023	0.120216000658866	0.0440284818494792	2.7304143956144	0.00632547585639517	0.0194495691019432	956.322096618023	0.266357880496962	0.0435573335407872	6.11510987575822	9.64904576611145e-10	2.78369157674143e-08	956.322096618023	0.113011638726895	0.0437074307095493	2.58563902961709	0.00971986642262747	0.0316871615370749
FBgn0051100	1174.82679510782	-0.419415786042099	0.0502143063287404	-8.35251578098659	6.68241336549965e-17	2.18444215750019e-15	1174.82679510782	-0.267198825724528	0.0497574553039164	-5.37002594068546	7.87253171473239e-08	1.53800295084901e-06	1174.82679510782	0.398175450557726	0.0490911225970982	8.11094612412189	5.02271233294275e-16	2.41746425753395e-14
FBgn0037718	1926.54922840014	0.18816753551704	0.0578078342750005	3.25505250070257	0.00113371406027086	0.00444846918036637	1926.54922840014	0.17988941059452	0.0577131553389923	3.11695677593602	0.00182728361362954	0.0118334837399214	1926.54922840014	0.296403297157092	0.0576285212827337	5.1433437915732	2.69891073565081e-07	3.11073008737225e-06
FBgn0037721	377.854438809534	-0.654296170990637	0.0754097059958136	-8.67655114617421	4.07951323994539e-18	1.48568736928505e-16	377.854438809534	-0.206203629879569	0.0737542307609193	-2.79582103632802	0.00517680580333227	0.0278246049294705	377.854438809534	-0.196003751790046	0.0736599993985271	-2.66092524287972	0.00779262566160867	0.0264536687053879
FBgn0037753	117.734799914356	-0.383232520301692	0.0867930735943929	-4.41547354449779	1.00789106397619e-05	6.764947870192e-05	117.734799914356	-0.387057174880979	0.0856788812032535	-4.51753301916694	6.25642742248001e-06	7.85374336205944e-05	117.734799914356	0.205439043046348	0.0819970276515452	2.505445001243	0.0122297416734497	0.0381800735815844
FBgn0002868	20440.3351272277	-0.352642139410887	0.119959761142696	-2.93967023651712	0.00328561724367646	0.0110110713645672	20440.3351272277	0.50757498663897	0.119933139042776	4.2321496017705	2.31468355786507e-05	0.000257193029202223	20440.3351272277	-0.302064716021673	0.119950099318655	-2.51825315474912	0.011793851950288	0.037127234203311
FBgn0025879	3225.53017262483	-0.182696878871157	0.0369644546133039	-4.94250167579646	7.71264422277576e-07	6.36825054877123e-06	3225.53017262483	-0.145990737514547	0.036816818788339	-3.96532732373897	7.32952967782017e-05	0.00071781426640247	3225.53017262483	0.324501021829497	0.0365862275176009	8.86948570123512	7.34844932644542e-19	5.41411135759186e-17
FBgn0037853	408.444348393622	0.28055931139693	0.0489826167728858	5.72773220135991	1.01782069937968e-08	1.18597161297549e-07	408.444348393622	-0.18782520917819	0.0499414404142139	-3.76090892894496	0.000169297064050249	0.00150980193619486	408.444348393622	0.194542169728929	0.048637628902109	3.99982840694139	6.3388428107252e-05	0.000420162189903986
FBgn0037934	451.057120655131	-0.495658328930133	0.107836138102896	-4.59640281681065	4.29847320533573e-06	3.11427960368423e-05	451.057120655131	-0.323214198009134	0.107261878070621	-3.01331846712894	0.00258407588129296	0.0158553996098808	451.057120655131	0.350570874404878	0.106433551498638	3.29380039910972	0.000988426606483965	0.00460688566272672
FBgn0037950	522.475838479418	-0.513733534319186	0.0583517157907028	-8.80408617566374	1.31923001804228e-18	5.05300043937295e-17	522.475838479418	-0.29718084391652	0.0574335497545124	-5.17434226487404	2.28715231879273e-07	3.99022675945297e-06	522.475838479418	-0.159015518171522	0.0570862031630097	-2.78553327005218	0.00534397556323065	0.0192278730069959
FBgn0037963	1349.15061788181	-0.170344737872761	0.0482885841679517	-3.52763993411544	0.000419282075591921	0.00188627699390297	1349.15061788181	-0.182321365864112	0.0481161381624213	-3.78919366406063	0.000151137058075265	0.00136436450729961	1349.15061788181	-0.15372492485271	0.0480510245402548	-3.19920181356231	0.00137808663380541	0.00610796565413615
FBgn0038072	514.610066967402	-0.303045085951998	0.0334020764512123	-9.07264212734294	1.1616531601828e-19	4.90145989789907e-18	514.610066967402	-0.238776216578385	0.0325916827982685	-7.32629297039766	2.36606249796083e-13	1.7299348553793e-11	514.610066967402	-0.249891387455192	0.0324534827918347	-7.69998674897426	1.36080341620772e-14	5.05185082187503e-13
FBgn0001296	1421.27529677512	-0.443904863510818	0.0446285896175512	-9.94664781734985	2.60821151761986e-23	1.47819230270787e-21	1421.27529677512	-0.129861583619166	0.0440925703345961	-2.94520329918879	0.00322742523023563	0.0188374642627647	1421.27529677512	-0.168604698329068	0.0440942673959042	-3.82373284071682	0.000131446341546738	0.00079481885059006
FBgn0038088	1620.75774002168	-0.335963331847205	0.0544321245139973	-6.17215173662406	6.73667997239346e-10	9.47487823430023e-09	1620.75774002168	-0.255807849113542	0.0541784274423765	-4.72158128593924	2.34018068384197e-06	3.20661667951908e-05	1620.75774002168	0.452058673637028	0.053700343447458	8.41817099511359	3.8240735917564e-17	2.19323214741574e-15
FBgn0038113	206.134658008813	0.188064189792106	0.0626092034634105	3.00377866813164	0.00266649229648544	0.00923676788995933	206.134658008813	-0.199194712941903	0.0637370134801453	-3.12525959510095	0.00177648210776793	0.0115356919513228	206.134658008813	0.233631427428033	0.0615115551318246	3.79817136678369	0.000145767533267932	0.000870424833940307
FBgn0038142	165.593450538583	-0.775165106620361	0.0972238062512227	-7.9729969079524	1.54872051554246e-15	4.55019788278088e-14	165.593450538583	-0.442274829568827	0.0942955258585931	-4.69030556372387	2.72797351216081e-06	3.68526520443953e-05	165.593450538583	0.467934206852344	0.0908811051630094	5.14886131735558	2.6207255331808e-07	3.02790219020576e-06
FBgn0038144	59.4318513766704	-0.721263083141587	0.12287691598742	-5.86980131577706	4.36317698978577e-09	5.37153074655117e-08	59.4318513766704	-0.400097880077194	0.116536647484311	-3.43323657162059	0.000596421455086924	0.00453015439874905	59.4318513766704	0.906294941037024	0.105617839556863	8.58088884263808	9.41428233999423e-18	5.85519456184836e-16
FBgn0038149	2566.10719034741	-0.158675159326271	0.0321455308790163	-4.93614990909512	7.96798702939505e-07	6.56776073731031e-06	2566.10719034741	-0.166158019542336	0.0319848039073083	-5.19490505628423	2.04824345600043e-07	3.61290530784016e-06	2566.10719034741	0.201231408292378	0.0317120460050939	6.34558263002186	2.21585224152931e-10	4.47751746189192e-09
FBgn0023495	39.1917925289668	-1.19055015138824	0.155659688985096	-7.64841661415775	2.03469088501095e-14	5.29572535234643e-13	39.1917925289668	-0.497877758221462	0.140459909766453	-3.54462535999986	0.000393171489230362	0.00314078108744655	39.1917925289668	0.567371123216555	0.129046155609442	4.39665265917493	1.09933051440567e-05	8.92320988726905e-05
FBgn0038179	791.142436064525	-0.321727897642183	0.0504192736015722	-6.38104983789673	1.75878053225141e-10	2.66544302814937e-09	791.142436064525	-0.138466664712629	0.0498015079474026	-2.78037092488985	0.00542968399368695	0.0287164623365729	791.142436064525	0.222556744844838	0.0492048050797021	4.52306933203657	6.09492641246555e-06	5.27346026906911e-05
FBgn0038180	227.346399543255	-0.480707597904244	0.0646006472212983	-7.44121953232936	9.97599992909701e-14	2.45000326463824e-12	227.346399543255	-0.186144014900688	0.0625079530428669	-2.97792530132979	0.00290206703408623	0.0173602923876289	227.346399543255	-0.352435752015977	0.0630126479855415	-5.59309540676412	2.23056637445788e-08	3.24193698551708e-07
FBgn0028487	1975.64032324769	-0.166494174493786	0.0476397956712623	-3.49485492428801	0.000474319497721703	0.00210325562461966	1975.64032324769	0.157465743863655	0.0473065979816982	3.32862117721031	0.00087277028216229	0.00628053626036846	1975.64032324769	-0.140375754799774	0.0474588268001077	-2.95784291910595	0.00309799949485384	0.0122143173024236
FBgn0053109	142.986311530972	2.35593345573689	0.711274116874038	3.3122721604027	0.000925414704634159	0.00374570262408166	142.986311530972	3.39604040086077	0.710794414712672	4.77780963182381	1.77215035844298e-06	2.48880588462858e-05	142.986311530972	-2.1547727539173	0.727432283937792	-2.96216266654116	0.00305486346399108	0.0120857010566322
FBgn0004629	8871.59554635992	-0.213798066680258	0.0540144376109029	-3.95816518946968	7.55277177924731e-05	0.000412666560762298	8871.59554635992	-0.278928594677703	0.0539880490212985	-5.16648776412839	2.38533810341826e-07	4.1389073106051e-06	8871.59554635992	0.652347969318092	0.0538754759928941	12.1084400146021	9.52891858568187e-34	3.380295637543e-31
FBgn0004117	4033.73628398221	0.136175367143539	0.0457167379921723	2.97867636940446	0.00289496367919464	0.00988871687565132	4033.73628398221	0.16275251906378	0.0456455722215839	3.56557079126332	0.000363065141284462	0.00294199485890235	4033.73628398221	-0.134428750134505	0.0457257301040918	-2.93989291868026	0.00328325692585864	0.0128198266758557
FBgn0038299	2827.45764156505	0.33328015717885	0.0894188016004379	3.72718210503525	0.000193632556320946	0.000946713948158255	2827.45764156505	0.233454375710351	0.0894065676914937	2.61115465830104	0.00902370746902387	0.0434593326894056	2827.45764156505	1.22737463007152	0.0891828566739754	13.7624502717873	4.28745476997707e-43	6.84420696447339e-40
FBgn0038366	344.301393285245	-0.236529493396685	0.0719588198614121	-3.28701184722353	0.00101256573744422	0.00404287385413077	344.301393285245	-0.359201406525259	0.0717488603084381	-5.00637090235446	5.54658318636909e-07	8.81014490199721e-06	344.301393285245	0.418482364253767	0.0698062225508485	5.99491490817935	2.035920189498e-09	3.41506892732257e-08
FBgn0017567	2723.39717173557	0.0875634175137182	0.0335896212153288	2.60685933170804	0.00913768909197181	0.0264973618295204	2723.39717173557	0.135066061657728	0.0334225675257075	4.04116355076071	5.31866473148373e-05	0.000538500748394833	2723.39717173557	0.0983864333177782	0.0334252609934466	2.94347539536245	0.00324549620048727	0.0127017143178564
FBgn0052855	111.016277510269	-1.01589551999619	0.128194366380281	-7.92465026881605	2.28789328262835e-15	6.54132592866099e-14	111.016277510269	-0.392226691038828	0.123522297887127	-3.17535131509001	0.00149655194185999	0.0100589294730772	111.016277510269	-0.606066288065462	0.124524158206935	-4.86705790099218	1.13271851168044e-06	1.13485124527984e-05
FBgn0038412	710.195920245626	-0.379470845925259	0.0623833819614582	-6.08288351791674	1.18040106333417e-09	1.59013802877844e-08	710.195920245626	-0.198587443302856	0.0617752410974486	-3.21467694459646	0.00130591401289377	0.00892157233630278	710.195920245626	0.537837701717326	0.0608057974171916	8.84517142382321	9.13879067760669e-19	6.58130354211405e-17
FBgn0038407	1977.66918111446	-0.355379196778261	0.0563682979440463	-6.3045933572631	2.88951515124069e-10	4.2643722832948e-09	1977.66918111446	-0.160446313106106	0.0561240925652512	-2.85877785764763	0.00425276481151131	0.0236957425041625	1977.66918111446	-0.167523868658953	0.0561153455058239	-2.98534860917084	0.00283255309223842	0.0113705756569403
FBgn0038439	75.1925817344533	-1.88915362970373	0.141445058275606	-13.3560949582467	1.09141377640294e-40	1.08891261983202e-38	75.1925817344533	-0.376341089692532	0.125448340595508	-2.99996865567153	0.00270007390294767	0.0163990537998939	75.1925817344533	-0.643270564951903	0.12674179488319	-5.07544149540223	3.86597297132538e-07	4.3006142995766e-06
FBgn0038438	733.320837890953	0.170868022298857	0.0334161928837176	5.11333002216762	3.16528582861988e-07	2.80195080097238e-06	733.320837890953	0.0980452375177798	0.0331970669194017	2.95343072795622	0.00314263131720629	0.0184437026692413	733.320837890953	0.149471976187808	0.0329668733227507	4.53400523381319	5.78755938357769e-06	5.03480869899247e-05
FBgn0027562	1862.48046446789	-0.320165450752232	0.0618936260341591	-5.17283396153802	2.30569889421592e-07	2.0912863644697e-06	1862.48046446789	-0.452903341021876	0.0618665025318626	-7.3206553221369	2.4676291014361e-13	1.79052663132992e-11	1862.48046446789	-0.312732047432705	0.0617642293111121	-5.06331983610522	4.12017751021573e-07	4.5412037045853e-06
FBgn0038589	272.917894575745	0.166578598540441	0.0549163980411126	3.03331253473205	0.00241884945497844	0.00851442119800937	272.917894575745	0.213786432335221	0.05411444261389	3.95063539433643	7.79439889446674e-05	0.000757147592405704	272.917894575745	-0.471425620367683	0.0568167451173915	-8.29730072346894	1.06503540054298e-16	5.76322546124332e-15
FBgn0038610	1099.20139216171	-0.520343472445603	0.0450747857077779	-11.5440032442753	7.91537362035976e-31	5.78728614777143e-29	1099.20139216171	-0.342333929425373	0.0445269388172527	-7.68824308426811	1.49169195445376e-14	1.32290977219983e-12	1099.20139216171	0.242025112934551	0.043812002584823	5.52417371166667	3.31039815468632e-08	4.66279316552728e-07
FBgn0038601	446.059329044436	0.303111958213707	0.0552435537551868	5.48682945990324	4.09211846086291e-08	4.31180534853079e-07	446.059329044436	0.323715693507285	0.0548112097074416	5.90601256996768	3.50487242803092e-09	8.88086458086775e-08	446.059329044436	-0.152477911722065	0.0558436737591598	-2.73044199025418	0.00632494633879113	0.0222863385584656
FBgn0038632	34.3918073018787	-0.67368691466278	0.1338608751284	-5.03273950671977	4.83519944624757e-07	4.17221083749182e-06	34.3918073018787	-0.464554120864988	0.12850857612763	-3.61496590238158	0.000300387154868435	0.00250401059123574	34.3918073018787	-0.590575002389182	0.129480967639389	-4.56109506405578	5.08875343401968e-06	4.46337732518686e-05
FBgn0003248	7866.7454128748	-0.426974694447	0.0468293564116228	-9.11767163088806	7.67555749765372e-20	3.27693506712249e-18	7866.7454128748	0.147838439126651	0.0466875104579054	3.16655220371935	0.00154257655598007	0.0103103965479254	7866.7454128748	-0.518498465942359	0.0467930057450244	-11.0806830569437	1.55680307123081e-28	3.82334867083301e-26
FBgn0038665	912.543975282033	-0.139006894989996	0.0535150295087366	-2.59753000729079	0.00938969156719836	0.0271623273423817	912.543975282033	-0.370494863642599	0.0535550340516421	-6.91802125053898	4.57995605063751e-12	2.55039645657012e-10	912.543975282033	-0.214676101056153	0.0533263918401475	-4.0257008518347	5.68058689012397e-05	0.000381280036675595
FBgn0016120	4496.84776578794	0.151728890046374	0.0462834387815703	3.27825446943219	0.00104451188062241	0.00414601524765913	4496.84776578794	0.14622974945672	0.0462318186728967	3.16296770610167	0.0015616965442966	0.0104236442517581	4496.84776578794	0.138640197976964	0.0462232824074797	2.99935856469012	0.00270548702480847	0.0109108019888908
FBgn0038679	2224.68407002874	-0.390214599190195	0.0510991855298358	-7.63641524114619	2.2335317628952e-14	5.75074387769093e-13	2224.68407002874	-0.15708926372247	0.0508275286638323	-3.09063351793949	0.00199729984194664	0.0127704525274799	2224.68407002874	0.294626622372834	0.0505920413261863	5.8235764885086	5.76014334234933e-09	9.16456028787739e-08
FBgn0051216	203.540077627837	0.680224967389197	0.0828208027148869	8.21321389181523	2.15345451955346e-16	6.76255324206001e-15	203.540077627837	-0.28576188848071	0.0857290410936541	-3.33331488180921	0.000858177582940203	0.00618947657334432	203.540077627837	0.275579597345855	0.0833678007424452	3.30558794752455	0.000947773546579061	0.00443467270597667
FBgn0038751	29.1579122313429	-1.46294255660616	0.211834350070663	-6.90606861501995	4.98269050234795e-12	9.5531346755894e-11	29.1579122313429	-0.585417438984081	0.190480003366548	-3.0733800327457	0.00211648766789549	0.0134249793927834	29.1579122313429	0.768779101149553	0.176180313386697	4.3635925397758	1.27943781985756e-05	0.000101775033160066
FBgn0053192	117.493688838681	0.503812394319246	0.144786699522137	3.47968698770025	0.000501999918117007	0.00220557578702968	117.493688838681	0.770595405634641	0.143142688897584	5.38340736484269	7.30888699981991e-08	1.44042221572583e-06	117.493688838681	1.13632431964035	0.141952830545565	8.00494301714967	1.19522005147628e-15	5.55719303545622e-14
FBgn0038816	1213.49064269044	-0.503855631751627	0.057415216648241	-8.77564626880257	1.69925167209943e-18	6.3825225550464e-17	1213.49064269044	-0.210736867840869	0.0569265764005435	-3.70190658152519	0.000213985411253878	0.00186662319580113	1213.49064269044	-0.265279393144301	0.0569435114658296	-4.65864128002517	3.18303317292257e-06	2.92863513258909e-05
FBgn0051205	2184.1078729779	-0.247349443291509	0.073991627592907	-3.34293826664276	0.000828963391217572	0.00339889184977821	2184.1078729779	-0.578824399695049	0.0740420701587656	-7.81750697210246	5.38797459091071e-15	5.26592047262682e-13	2184.1078729779	0.292044222093759	0.073692551962469	3.9630086666356	7.40110938716781e-05	0.000481247968162208
FBgn0038818	3815.48214386953	0.24167043902654	0.0405859282783445	5.95453767545066	2.60808044605144e-09	3.2955401731241e-08	3815.48214386953	-0.143103341760396	0.0406693524450697	-3.51870224522703	0.00043366313024088	0.00342111076371364	3815.48214386953	0.248544052843825	0.040500495645222	6.13681509038882	8.41922852824836e-10	1.52726081143111e-08
FBgn0038878	1632.54796088768	-0.239587014502721	0.0595930954242273	-4.02038210630216	5.81038212768898e-05	0.000326403753777156	1632.54796088768	-0.431287546507506	0.0595802918510398	-7.2387618977395	4.52799147779557e-13	3.09779302673757e-11	1632.54796088768	0.185006255027942	0.0591760895817813	3.12636837505567	0.0017697970950575	0.00757625778587736
FBgn0038912	2919.87615246647	0.4372996707575	0.0492891502897308	8.87212841339263	7.17609630559989e-19	2.86386043395982e-17	2919.87615246647	0.142868487482136	0.0493241336820512	2.89652299628986	0.0037732298686139	0.0214353473793499	2919.87615246647	-0.374623357483747	0.0495457849460668	-7.56115495781416	3.99505957863838e-14	1.40163665363364e-12
FBgn0038946	1778.65835963787	-1.35272496277907	0.0747205234627945	-18.103793979075	2.97454917320616e-73	7.70006269755909e-71	1778.65835963787	-0.714437037739959	0.0741233368396198	-9.63848995743111	5.49909246221056e-22	9.24040484264083e-20	1778.65835963787	-0.520771528730518	0.07402994070618	-7.03460685991126	1.99823610201337e-12	5.37472755339665e-11
FBgn0038957	434.844518331584	0.412194978006294	0.0990239090494704	4.16258035016946	3.14671358921926e-05	0.000188487947201639	434.844518331584	0.379566895956607	0.0987759673640436	3.84270492191379	0.000121685737631534	0.00112718181337992	434.844518331584	0.433484610882617	0.0986477152060516	4.39426914224188	1.11146046056178e-05	9.00640295368926e-05
FBgn0038964	678.179604860017	0.274050330800514	0.0492460931262102	5.56491517201506	2.62279966148501e-08	2.83855086527722e-07	678.179604860017	0.146983071870568	0.0491626608047974	2.98972979624049	0.00279224328765782	0.0168413767060369	678.179604860017	-0.188186063014448	0.0496849233325715	-3.78758887791381	0.000152116278659343	0.000905512564946664
FBgn0020278	1344.6515985629	-0.228152454681361	0.03400739437245	-6.70890725065933	1.96087246623994e-11	3.41477026939022e-10	1344.6515985629	-0.104611148969085	0.0335498805301669	-3.11807813667241	0.00182034536260473	0.0117965276610475	1344.6515985629	0.259966841062873	0.0330503121286543	7.86579079952119	3.66773033726067e-15	1.54076847238082e-13
FBgn0039028	25.5813005831941	-0.662587043690648	0.189779087816316	-3.49135961877926	0.000480568933650734	0.00212434494800078	25.5813005831941	-0.672287330525098	0.187469082902982	-3.58612374965859	0.000335629734126546	0.00275699965134138	25.5813005831941	-0.824226243909115	0.189013086233223	-4.36068348670898	1.29656803835603e-05	0.000102802389663693
FBgn0039054	13000.2657753301	-0.391083812238437	0.0441223820655764	-8.86361510711714	7.74608439590307e-19	3.06578497289089e-17	13000.2657753301	-0.22544556299356	0.0440823286964099	-5.11419359322367	3.15084086131431e-07	5.30857503164321e-06	13000.2657753301	-0.235508454481158	0.0440776339082534	-5.34303758163071	9.14018038689604e-08	1.16502084201968e-06
FBgn0039045	201.712571555496	-0.492753733208067	0.100685897017104	-4.89396973961867	9.88220403113564e-07	8.01454277817249e-06	201.712571555496	-0.803448686070308	0.101176015996378	-7.9410982747045	2.00398813921739e-15	1.97878333994064e-13	201.712571555496	0.258248554584715	0.0977352511269755	2.64232763109396	0.00823383640289754	0.0276520634877113
FBgn0039056	1598.76880569444	-0.201203773127395	0.0505238671048618	-3.9823510086787	6.8236901604102e-05	0.000376699160555671	1598.76880569444	-0.168357065972527	0.0503276903724756	-3.3452174086773	0.000822180951282612	0.0059657948116552	1598.76880569444	0.173833774477471	0.0500615179523682	3.47240318687236	0.00051582101962364	0.0026363573777776
FBgn0039102	2636.93805031523	-0.170005256551186	0.0705591744308822	-2.40939974032318	0.0159787857076678	0.0425006413518584	2636.93805031523	-0.284683617446381	0.0705171506853876	-4.03708338580634	5.41198365921707e-05	0.00054679303257364	2636.93805031523	0.481079502672296	0.070275409039166	6.84563077255345	7.61396283307635e-12	1.89419574065468e-10
FBgn0051145	5985.29778659125	0.173498670946267	0.0517233124369299	3.35436117239837	0.000795484584679979	0.00328128826531647	5985.29778659125	0.139454360088861	0.0516906646799972	2.69786354948587	0.00697860386937664	0.0354218695606197	5985.29778659125	-0.302088092299784	0.0517767477267753	-5.83443544762402	5.39729981805534e-09	8.64470529386857e-08
FBgn0040283	1457.20640045265	-0.0762144195953859	0.0302998466841197	-2.51534010683065	0.01189176042392	0.0330526063088524	1457.20640045265	-0.0788452179985231	0.0300639914840663	-2.62257984074771	0.00872668180742305	0.0423639916703494	1457.20640045265	-0.117854476753761	0.0300562157196564	-3.92113491109547	8.81329002083796e-05	0.000562008600663022
FBgn0039187	3160.91737507393	-0.137070069540594	0.0293885058112645	-4.66407072278087	3.1001475778078e-06	2.3000165375866e-05	3160.91737507393	-0.0823485125392612	0.0292194530351021	-2.81827700334889	0.00482821361074957	0.0261860871821967	3160.91737507393	-0.0915035438857329	0.0292001236052527	-3.13366974478398	0.00172635035708667	0.00742477939837276
FBgn0039241	4389.74684144218	0.708310216873716	0.107429659115828	6.59324643402276	4.30311408909432e-11	7.16786552092964e-10	4389.74684144218	0.30315122950976	0.107454320611664	2.82121023877056	0.00478428369996014	0.0260180570134539	4389.74684144218	1.01340076904198	0.107368107214517	9.43856416335297	3.77922433376782e-21	3.81025375461349e-19
FBgn0039226	953.937086905251	0.11476273664255	0.0417412980573624	2.74938111615118	0.00597079177097209	0.0185255081251606	953.937086905251	0.216833145364122	0.0413107932854777	5.24882550343925	1.53071981124176e-07	2.81946814462953e-06	953.937086905251	0.241700989295607	0.0412146429292151	5.86444457885321	4.50638577649127e-09	7.25414503650982e-08
FBgn0015591	1480.87230597011	0.307209802639885	0.0532163785932234	5.77284307502662	7.79450269265121e-09	9.23957262255115e-08	1480.87230597011	-0.238325879945234	0.053533107969713	-4.45193430727149	8.51002034026869e-06	0.000104231425599864	1480.87230597011	0.176613602664408	0.0531608615796637	3.32224868853462	0.000892950691102205	0.00421314370412656
FBgn0039255	76.090140863239	-3.45664455163098	0.230059966014548	-15.0249720171323	5.0382613233417e-51	6.79668548661504e-49	76.090140863239	-2.10320566985676	0.176674208371291	-11.9044295669731	1.12228115804681e-32	4.29968357270894e-30	76.090140863239	1.89958480608942	0.140580210783742	13.5124623551148	1.32030372007604e-41	1.40509655898759e-38
FBgn0039290	690.150619122943	0.216372574983509	0.0420740333393687	5.14266301113209	2.70871235258372e-07	2.42467728159316e-06	690.150619122943	0.228223729127213	0.0416938187872781	5.47380249076273	4.40479987942414e-08	9.15166447833502e-07	690.150619122943	0.128229865534471	0.04179921584798	3.06775768236493	0.00215671425978316	0.00902052802628956
FBgn0051103	1176.51993638285	-0.363263487228513	0.0402290833651023	-9.02987234214825	1.71872178121823e-19	7.18861013995992e-18	1176.51993638285	-0.474505893884068	0.0401129758813477	-11.8292368855313	2.75636232347308e-32	9.77794012378711e-30	1176.51993638285	-0.208711540203013	0.0397224208690026	-5.25425026060991	1.48628669903187e-07	1.80426539966125e-06
FBgn0051102	472.982489917183	0.335656686711109	0.0552496715583094	6.07527026394834	1.23779071860977e-09	1.662771318772e-08	472.982489917183	-0.466215962151289	0.0567309202864515	-8.21802219666495	2.06886681942725e-16	2.22647262881732e-14	472.982489917183	-0.142058911343248	0.0557663562348048	-2.54739453919326	0.0108530651824631	0.0347661064607463
FBgn0028833	2906.7326391252	0.115198369301995	0.0300371442308913	3.83519712847805	0.000125463626333827	0.000642615301083101	2906.7326391252	0.111038482091194	0.0299148868345708	3.71181354304416	0.000205779555940187	0.00179996035323755	2906.7326391252	-0.104205448646675	0.0300288123064495	-3.47018215649823	0.000520105507425088	0.00265683762672933
FBgn0000064	30935.4829221296	-0.0764753691921845	0.0324885149524662	-2.35392012543742	0.0185766023261063	0.0482714426854465	30935.4829221296	-0.167798393948969	0.0324819812186761	-5.16589160061736	2.39295452354334e-07	4.14461454367055e-06	30935.4829221296	0.117990819308729	0.0324623670970947	3.63469549080691	0.000278309158484697	0.00153816798613181
FBgn0039483	812.323551298815	-0.338020204909426	0.0688962078441566	-4.90622365855067	9.28466462582653e-07	7.55552402601245e-06	812.323551298815	-0.716379501280757	0.0691430845111195	-10.3608264853378	3.73718710735452e-25	8.7304336864004e-23	812.323551298815	-0.436959876094842	0.0687410212418386	-6.35661018997039	2.06254505417714e-10	4.1853933323959e-09
FBgn0039580	1310.31973612666	0.363991937865861	0.0554923034380529	6.55932292073967	5.40526377483438e-11	8.87473929219401e-10	1310.31973612666	0.164398889513904	0.0554951692363152	2.96240000303168	0.00305250942578775	0.018025237534029	1310.31973612666	0.400370415494761	0.0552893309866567	7.24136842226187	4.44179964856099e-13	1.33400149552164e-11
FBgn0039594	6349.95710205432	-0.189661901688125	0.0408094459911626	-4.64750003538879	3.359820362659e-06	2.47922645867087e-05	6349.95710205432	-0.179147313041939	0.0407526160140768	-4.39597087411659	1.10278721676055e-05	0.000131374327887221	6349.95710205432	-0.201997352705633	0.0407560672146398	-4.95625232046615	7.18658764192762e-07	7.49000396456831e-06
FBgn0039628	1357.69314778639	-0.240498165226946	0.051942358928882	-4.63009709582558	3.65494305669564e-06	2.67433495775637e-05	1357.69314778639	-0.350356286105634	0.0518535830582847	-6.75664564417515	1.41223014630397e-11	6.93658479040996e-10	1357.69314778639	0.296967493517261	0.0512922539628154	5.78971424676618	7.05062706257201e-09	1.11070569087689e-07
