probe	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
FBgn0036813	0	burg	1	27.156462585	81.4083891816	20.2365640528	1141.42239258	0.729288567469	0.669130471351	0.0613542058617	0.00279434282519	0.0575432590927
FBgn0036819	0	default	1	24	11.3350022804	17.7700190904	172.395363987	0.602688168546	0.514396650445	0.0649157652733	0.015706945651	0.139815172347
FBgn0014075	1	mle	1	21.0105263158	106.026335792	17.1290609166	1967.52496207	0.61180840762	0.525543609313	0.046964103434	0.0141484075907	0.132856321474
FBgn0036821	1	default	1	24	384.196477255	0.802699772475	6978.3414085	0.576067166721	0.481859870436	0.0539124283284	0.0210298774287	0.165781206594
FBgn0036816	0	mle	1	23.3450292398	570.290916785	0.731716002892	3519.0426835	0.797740259793	0.752793650858	0.129299013727	0.000752649024071	0.0297887287296
FBgn0040322	0	yule-walker	1	27.7222222222	96.1532720158	25.1316062735	839.059368607	0.515859146371	0.408272290009	0.121529910998	0.0382272267086	0.23687977823
FBgn0036787	0	mle	1	25.9220779221	93.2801649498	21.8846731432	934.138419082	0.62575915913	0.542594527826	0.0964535660439	0.0119999741695	0.122142138783
FBgn0036774	1	mle	1	27.9160839161	44.8645289839	11.4872416697	426.020800983	0.572604577665	0.477627817146	0.0978313818974	0.0218139542682	0.169040496748
FBgn0020300	0	mle	1	24.6419753086	89.308471094	22.6799275716	301.451648771	0.510737566611	0.402012581413	0.31021373204	0.0400809880965	0.242971964549
FBgn0052194	0	yule-walker	1	25.9220779221	14.258715159	23.2415468208	69.8921695195	0.559921207987	0.462125920873	0.185414404034	0.0248820970261	0.183889448546
FBgn0001134	1	burg	1	20.7916666667	31.2707555314	14.264831323	220.877211345	0.594216419572	0.504042290588	0.14117968463	0.0172713034326	0.147832479247
FBgn0036768	0	burg	1	25.2658227848	23.6524357251	6.21402608079	103.488111131	0.680477477282	0.609472472233	0.197380663896	0.00589191732018	0.0855013611727
FBgn0036770	0	burg	1	21.6956521739	143.037272912	0.37886990309	1152.13184773	0.799423109088	0.754850466663	0.102138956945	0.000724876512872	0.0292947984822
FBgn0036764	1	yule-walker	1	22.3016759777	191.553301672	19.4501070834	424.342229286	0.775829393725	0.726013703441	0.363264340537	0.00119564980873	0.0377413607736
FBgn0036761	1	mle	2	25.7548387097,22.0552486188	68.9688660021,80.1928241251	13.1402431073,6.49586956773	683.078271349	0.868474587601	0.793317209088	0.0832377175441	0.00333333360247	0.0641097775992
FBgn0036757	1	yule-walker	1	22.9425287356	273.886482454	6.6568572311	448.643849991	0.835918398424	0.799455820296	0.484230470165	0.00029360908465	0.0191495847077
FBgn0052191	0	mle	1	27.3424657534	58.4188663628	24.4517866532	420.392569321	0.576169978301	0.481985529035	0.126623985775	0.0210069365569	0.165736769639
FBgn0052187	1	default	1	24	9.44680758834	10.7720902428	106.832079	0.533354015249	0.429654907527	0.0899382003766	0.0323924576654	0.214081656916
FBgn0036732	1	mle	1	22.9425287356	312.700728269	20.4501349967	1822.53748449	0.894385054957	0.870915067169	0.133418946399	4.04356285385e-05	0.00586806742639
FBgn0036741	0	mle	1	24.3414634146	457.018387013	23.5557261729	3389.92749925	0.750019204044	0.694467916053	0.110907120458	0.00195244994859	0.0465487364929
FBgn0036742	1	yule-walker	1	23.3450292398	68.6171410839	4.90296087507	397.301173423	0.653894221117	0.57698182581	0.157984240578	0.00844189270813	0.1020914752
FBgn0036749	0	mle	1	23.7619047619	9.30160824689	20.5849659718	38.1915190023	0.50755406398	0.398121633753	0.248269484415	0.041268008351	0.246732199742
FBgn0036752	0	mle	1	24.7950310559	282.509960326	23.8358951284	1182.33797598	0.9182175641	0.900043689455	0.175164092167	1.27929348643e-05	0.00295865159418
FBgn0052177	1	mle	1	20.1616161616	162.335426872	5.95250086269	1860.27024965	0.581471933769	0.488465696829	0.0809322410933	0.0198500059236	0.160200603082
FBgn0027660	0	burg	1	22.4269662921	152.51742561	17.9632163561	1398.11097075	0.618382416624	0.533578509207	0.0968873536862	0.0131017013786	0.128310936405
FBgn0010352	1	burg	1	22.4269662921	2279.1109487	1.85401760528	20352.1822792	0.778674567471	0.72949113802	0.0904813572253	0.00112886224257	0.0372374932689
FBgn0036697	0	mle	1	27.156462585	148.762401737	7.75450962737	2113.39220093	0.687729316387	0.618335831139	0.0575970824126	0.00531361963419	0.081012712876
FBgn0036698	1	burg	1	25.4267515924	72.5055280486	1.32206421237	235.961008121	0.69197663504	0.623526998382	0.26868537579	0.00499604652747	0.0794885940866
FBgn0025558	0	burg	1	27.9160839161	31.7705688999	4.11257929508	233.820433602	0.494561610793	0.382241968747	0.138238295617	0.0463988279483	0.262963298277
FBgn0036659	0	burg	1	22.8114285714	98.7670515666	16.7455946366	415.892939768	0.543727333847	0.442333408035	0.23468370953	0.0292758852057	0.200575413806
FBgn0003250	0	burg	1	21.1216931217	2825.41740187	14.1143102603	34157.4158787	0.52411054345	0.418357330883	0.0870239694084	0.0353815922732	0.225730186534
FBgn0025582	1	mle	1	25.2658227848	198.734884837	21.9911252366	2972.37202476	0.534424370166	0.430963119092	0.0676086352369	0.032059450743	0.212581424661
FBgn0040512	0	burg	1	22.6818181818	89.5768450138	10.7788448354	975.15294293	0.529904167912	0.425438427448	0.0931388739936	0.0334841133325	0.217730339421
FBgn0042201	0	mle	1	23.6213017751	257.898404183	22.8419280317	812.378738038	0.845921448126	0.811681769932	0.257349800633	0.000221227874177	0.0163394891311
FBgn0036620	1	default	1	24	945.714966827	20.4799944898	1567.82382942	0.925052145805	0.908397067095	0.476352811926	8.63806394247e-06	0.00243324224144
FBgn0026061	1	mle	1	23.6213017751	213.990327582	23.3474978366	1485.14214872	0.77541722962	0.725509947313	0.116565655041	0.00120557423209	0.0377413607736
FBgn0004569	1	default	1	24	51.97886796	10.8918677738	497.011567341	0.739205991354	0.68125176721	0.0902167842628	0.00236232281632	0.052497280591
FBgn0036619	1	default	1	24	75.1087568247	23.3147262137	324.555379757	0.600761249135	0.512041526721	0.218558595871	0.0160526632952	0.141446558455
FBgn0011693	1	default	1	24	4299.2231006	23.7174771731	6555.66264099	0.923441735325	0.90642878762	0.495198155105	9.5052679463e-06	0.00252892934416
FBgn0036597	1	burg	1	22.1777777778	123.033331197	13.0713558019	342.848862107	0.696194094171	0.628681670654	0.330244711965	0.00469551199485	0.0775407135977
FBgn0036583	0	burg	1	26.091503268	39.2783614014	8.15818585784	204.506152986	0.535291214608	0.432022595632	0.179208990898	0.0317917162312	0.21116578229
FBgn0036580	0	burg	1	21.4623655914	34.0494382096	8.2616077153	358.639712878	0.576453924874	0.482332574846	0.0965026681195	0.0209436792114	0.165503441709
FBgn0036547	1	mle	1	23.6213017751	242.163605332	20.2400904018	1468.88266826	0.713777988526	0.650173097087	0.139117951259	0.00359057194033	0.0670849504754
FBgn0036557	1	mle	1	21.9340659341	54.4781935627	17.0863505131	704.238970888	0.638566723706	0.558248217863	0.0680492389591	0.010259509674	0.112432017915
FBgn0000489	0	mle	1	26.4370860927	336.890897784	16.4076360816	2496.37054193	0.666236094323	0.592066337506	0.13043929229	0.00716930670192	0.0947139580566
FBgn0036500	0	burg	1	20.9005235602	32.1355412353	0.689520006781	339.344559695	0.716258570675	0.653204919714	0.0877902522642	0.00345264864086	0.0654840964004
FBgn0036501	1	burg	1	22.9425287356	156.761499501	3.37757779978	1234.23908483	0.693612362546	0.62552622089	0.10599732431	0.00487776159695	0.0787592039553
FBgn0000565	0	burg	1	21.5783783784	1606.58695192	19.3977598222	7974.04751215	0.53915518546	0.436745226674	0.239760067167	0.0306193645271	0.206310127259
FBgn0041160	1	burg	1	23.7619047619	62.7758916701	0.901159802401	384.8828575	0.553416160514	0.454175307295	0.157556758478	0.0265805225467	0.190253833285
FBgn0036479	1	mle	2	23.9041916168,21.2340425532	20.0166767814,26.4149103886	13.1493287798,6.43157662006	119.390647867	0.796779432885	0.680653394534	0.145717319536	0.0143344236492	0.133598030609
FBgn0014002	0	yule-walker	1	20.5773195876	955.97598566	11.7638055827	11386.4763455	0.539876880551	0.437627298452	0.0827806857243	0.0304041768231	0.205512495139
FBgn0036481	0	burg	1	23.0751445087	66.1266984764	1.63284606455	225.675084467	0.749297567927	0.693585916355	0.269501492486	0.00197794158749	0.0467818031713
FBgn0036463	1	burg	1	22.0552486188	19.7041116088	11.474026061	198.472216812	0.567409731475	0.471278560692	0.102446208344	0.0230327266944	0.17466940323
FBgn0036462	1	mle	2	20.6839378238,24.3414634146	71.5136771537,56.2520527497	18.7639250824,9.08272878518	330.850845541	0.771006498781	0.640153069514	0.142057417318	0.0212524667128	0.167054111468
FBgn0041604	1	mle	1	25.4267515924	152.38323138	8.52665692777	819.11144394	0.890373235414	0.866011732173	0.135348693763	4.78216642883e-05	0.00663820145729
FBgn0036446	0	yule-walker	1	20.2639593909	139.201016054	19.2918376099	1764.58843962	0.615128869844	0.529601952031	0.0711472403982	0.0136119080944	0.130898449526
FBgn0036450	0	mle	1	24.6419753086	74.4221460433	8.68223678693	823.125804647	0.678569140687	0.607140060839	0.0790320127168	0.0060519323121	0.08618468571
FBgn0036436	1	mle	1	22.0552486188	22.7235706545	7.2391827579	89.8999297169	0.636460392161	0.555673812641	0.221234296164	0.0105313198915	0.114110054491
FBgn0026409	0	mle	1	24.490797546	1955.80891295	22.6260458356	16521.314941	0.666902184212	0.592880447371	0.103005380002	0.00710514641987	0.0945181839021
FBgn0036428	0	burg	1	23.0751445087	851.743217356	3.61021818066	5752.32122536	0.591038943289	0.500158708465	0.133756602509	0.0178882886607	0.151221561158
FBgn0026418	0	mle	1	23.7619047619	625.325571751	8.37588424287	4106.94846785	0.718706066227	0.656196303166	0.128892645308	0.00332063888571	0.0641097775992
FBgn0036410	0	default	1	24	11.8603770531	2.93171551125	75.6366063117	0.496465573158	0.38456903386	0.204689955889	0.0456174767667	0.26077342058
FBgn0036381	0	mle	1	25.5897435897	2024.29772564	23.6097112702	4159.02663071	0.612824919085	0.526786012215	0.43266681521	0.0139824504839	0.132466776197
FBgn0036376	1	mle	1	20.2639593909	57.3509166189	5.03455159328	1113.69994584	0.648460468312	0.570340572382	0.0457853091606	0.00905490220628	0.105502484405
FBgn0023095	0	burg	1	23.3450292398	195.946509105	1.48920002991	1910.67215558	0.584917007796	0.492676342862	0.113863277572	0.0191252545628	0.156227892632
FBgn0036359	1	burg	1	26.6133333333	33.4569333349	1.92390234396	175.843960093	0.61601757406	0.530688146074	0.188055808574	0.0134710381601	0.130686599424
FBgn0036356	0	mle	1	20.2639593909	16.1136001448	18.5326344846	143.329649371	0.569293795253	0.47358130531	0.103231737856	0.0225847390572	0.173053304552
FBgn0002573	0	burg	1	27.5310344828	6.44312556525	22.0730130785	30.9990359739	0.507587523042	0.398162528163	0.200901378782	0.0412553921212	0.246732199742
FBgn0036337	1	default	1	24	227.41126477	20.2520214528	2147.37663421	0.777917284778	0.728565570284	0.108124542292	0.00114634783091	0.0372374932689
FBgn0015904	0	burg	1	27.156462585	27.043581428	11.0273421093	165.704145453	0.585223725415	0.493051219951	0.148834082668	0.019061741668	0.156016085992
FBgn0052111	0	burg	1	24.6419753086	32.6502563689	14.4456241725	145.492936029	0.594748347585	0.504692424826	0.208410710313	0.0171696552337	0.147300600007
FBgn0036318	0	yule-walker	1	25.4267515924	344.274175602	8.93167919502	5084.49728964	0.79890900766	0.754222120473	0.0521770275257	0.000733274829683	0.0294374878457
FBgn0036316	1	yule-walker	1	24.6419753086	534.553796551	7.24873393792	3541.18093678	0.664031131347	0.589371382757	0.133459179446	0.00738491780849	0.0964976026871
FBgn0011279	0	default	1	24	58.8611290533	1.76272568783	95.5114755311	0.815574964134	0.77459162283	0.499689978804	0.000496808988454	0.0247835233928
FBgn0036300	0	burg	1	20.5773195876	56.0705618695	14.8598356459	417.846737244	0.575952034408	0.481719153165	0.125290670154	0.0210555906112	0.165847406969
FBgn0036301	0	burg	1	22.0552486188	38.3699104486	9.5926273592	386.867449689	0.628820676688	0.546336382619	0.0947684354359	0.0115645034641	0.119616429999
FBgn0052103	0	yule-walker	1	24.7950310559	686.330139011	21.0506030358	4362.31698463	0.657388430493	0.581252526158	0.137156924348	0.00806508798707	0.100977010118
FBgn0052104	0	burg	1	20.5773195876	27.0875806211	17.6726487885	221.85901187	0.652076840391	0.5747605827	0.114120280032	0.0086432091832	0.103094218626
FBgn0036279	1	mle	1	22.3016759777	145.373771054	18.5739016281	2078.20938816	0.632811629858	0.551214214271	0.0675906837806	0.0110153963559	0.116195447463
FBgn0027843	0	mle	1	24.0481927711	826.687000975	21.7033852918	2968.39489499	0.808900560899	0.766434018876	0.226701312686	0.000582998390228	0.02659027896
FBgn0036262	0	burg	1	27.156462585	4220.81598981	3.15375022008	19553.3053232	0.495393306185	0.383258485337	0.235423735695	0.0460562456571	0.262206306739
FBgn0036264	1	burg	1	22.6818181818	34.279621195	12.0964942218	65.1787357784	0.754194166926	0.699570648465	0.436983187879	0.00180994272076	0.0453064801876
FBgn0036263	0	burg	1	22.8114285714	31.6385099853	16.0673293698	286.352229944	0.615028995436	0.529479883311	0.108366423797	0.0136278106757	0.130919930443
FBgn0036260	0	burg	1	26.972972973	77.9664610944	5.24830737394	639.817392435	0.686072244809	0.616310521433	0.103185656522	0.00544168897204	0.082079522794
FBgn0036259	0	burg	1	21.9340659341	20.5264281844	15.1738624408	133.36037954	0.497047744617	0.385280576755	0.17649847411	0.0453806194713	0.260190209851
FBgn0036225	0	burg	1	23.4823529412	39.1150562272	17.308465692	93.4034737655	0.671542647014	0.598552124129	0.360321588421	0.00667045484745	0.0906235695445
FBgn0042138	0	burg	1	23.2093023256	306.04589879	0.570344714277	4085.66615704	0.55908160598	0.461099740643	0.07211760291	0.0250964316811	0.184897676803
FBgn0052091	0	burg	1	21.5783783784	142.607879407	18.5776496183	710.680780239	0.55195892694	0.452394244038	0.231131473053	0.0269730606641	0.192148089054
FBgn0015828	0	mle	1	22.5536723164	41.6378622072	9.68699084228	580.979691659	0.600779031372	0.512063260565	0.0670918905481	0.0160494460848	0.141446558455
FBgn0040817	0	mle	1	24.490797546	139.94442222	7.7695448982	343.47016698	0.848504471892	0.814838798979	0.312216056236	0.000205021383689	0.0154621638817
FBgn0036196	0	burg	1	21.6956521739	113.552345894	20.742846043	1349.00633238	0.777893282602	0.728536234292	0.0692015437153	0.00114690546193	0.0372374932689
FBgn0036157	0	yule-walker	1	24.3414634146	99.8397728062	9.96983472043	839.067544984	0.500449347271	0.389438091109	0.126826083641	0.0440157279173	0.256586674946
FBgn0036133	0	mle	1	25.106918239	47.8368553295	9.48160350022	741.251005686	0.550555233045	0.450678618166	0.060223972211	0.0273554256429	0.192980523592
FBgn0052082	1	default	1	24	484.790558301	7.81922082091	4337.07770383	0.626709672015	0.543756265797	0.100607521754	0.0118634312668	0.121397376788
