probe	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
FBgn0038610	0	mle	1	26.091503268	102.861953842	8.1098173703	1199.09071712	0.612153091839	0.525964890026	0.0738811305071	0.0140919632386	0.111363716089
FBgn0051235	1	mle	1	22.3016759777	18.1632410235	18.1370782951	127.144845634	0.527806328143	0.422874401064	0.135870557965	0.0341617988737	0.181713033774
FBgn0038586	0	burg	1	24.6419753086	55.6005729225	20.1908145503	338.610403505	0.537189557744	0.434342792798	0.16027808154	0.0312114662659	0.172104200462
FBgn0038629	0	yule-walker	1	23.7619047619	17.2793117031	20.5504689207	39.5318585612	0.733808535228	0.67465487639	0.364180183479	0.00259044017652	0.0447856245681
FBgn0038617	0	burg	1	22.3016759777	121.240798185	19.6926802298	902.80920772	0.632963840861	0.551400249941	0.120622660904	0.0109948632467	0.0966505617569
FBgn0038638	1	burg	1	22.0552486188	60.5612207993	9.76878724234	183.403056849	0.752030594905	0.696926282662	0.278308753506	0.00188274477268	0.0372074803618
FBgn0038639	1	burg	1	26.7919463087	60.810482758	23.8141501448	630.324791921	0.494500745034	0.382167577264	0.0939481778872	0.0464239766669	0.210634224783
FBgn0038631	1	yule-walker	1	22.5536723164	100.563650319	4.02348036439	614.533795268	0.815581150605	0.774599184073	0.145092667023	0.000496733999101	0.0180077454512
FBgn0022338	1	mle	1	21.3475935829	22.3639279882	13.7741323393	256.12499758	0.580770764318	0.487608711944	0.0809837467442	0.0200000934969	0.136983109386
FBgn0004876	0	yule-walker	1	25.2658227848	319.166726321	22.9917191762	2201.91608265	0.498699502878	0.387299392406	0.142607888154	0.0447138029719	0.207621449065
FBgn0038666	0	burg	1	27.9160839161	26.2973710878	19.4381467726	301.846780833	0.547321111392	0.446725802813	0.0822397198474	0.0282524480045	0.165101859053
FBgn0038665	0	burg	1	21.9340659341	169.231474325	18.7178750394	1031.3902972	0.645650135796	0.566905721528	0.142261269127	0.00938523643616	0.0886857076946
FBgn0016120	0	burg	1	27.156462585	368.010280648	19.5364418621	4167.46038057	0.50039995321	0.38937772059	0.0883406861221	0.0440353159472	0.205741588362
FBgn0038679	1	yule-walker	1	22.0552486188	359.20538234	0.71332450785	2281.83499307	0.563365686287	0.466335838795	0.15282815228	0.0240176427959	0.149874157007
FBgn0025680	1	mle	1	24.3414634146	2151.27959458	2.85627902549	3964.75863317	0.799097082344	0.754451989532	0.495894651404	0.000730193727029	0.0220624464274
FBgn0000463	0	burg	1	21.5783783784	34.0279868774	6.22364489886	196.414857217	0.70296602464	0.63695847456	0.139665194888	0.00424255591136	0.0583839087917
FBgn0038678	0	default	1	24	48.2684476291	18.9679610911	325.496360727	0.608470224452	0.521463607664	0.139457395163	0.0147042060346	0.114781487693
FBgn0038716	0	yule-walker	1	23.3450292398	43.87003514	22.632450632	111.132237222	0.86705014748	0.837505735809	0.304149567848	0.000113918791619	0.00920628248271
FBgn0003011	1	mle	2	26.7919463087,22.6818181818	92.2503219806,110.257308555	3.06565963893,15.2738013106	514.792192614	0.790405791134	0.670637671782	0.119704422429	0.0158765543416	0.119925581612
FBgn0051216	1	default	1	24	22.4752586052	23.1135809458	175.832869397	0.491798172863	0.378864433499	0.137292052652	0.0475513662466	0.213325266823
FBgn0038732	0	mle	1	24.3414634146	10.8857144584	22.5844368017	17.6904809831	0.513926308903	0.405909933104	0.620977695593	0.0389188070051	0.19368476162
FBgn0038733	0	mle	1	23.6213017751	1145.30081644	22.7750638881	2090.54419372	0.498349011356	0.386871013879	0.564926923197	0.0448546555708	0.207884126785
FBgn0038720	1	yule-walker	1	23.2093023256	107.361209447	12.117519839	916.273807511	0.536234341318	0.433175306056	0.115564427666	0.031502399821	0.173208946892
FBgn0038751	0	mle	1	26.2631578947	17.9262714953	23.097839894	31.3888113188	0.877086295441	0.849772138873	0.415509110195	8.00205233299e-05	0.00808629207498
FBgn0038772	1	mle	1	23.6213017751	18.2906182648	13.7255414981	132.595076264	0.754710602827	0.7002018479	0.120883399595	0.001792893495	0.036382063337
FBgn0038763	1	burg	1	21.6956521739	74.5721896114	9.3220137731	824.949261048	0.674726648925	0.60244368202	0.0793648238899	0.00638437190528	0.0729567853336
FBgn0021776	0	yule-walker	1	21.8142076503	6.42732388545	19.2577910939	24.7735704834	0.590530488445	0.499537263655	0.245964448736	0.0179885876622	0.128100143218
FBgn0002940	0	burg	1	20.3673469388	86127.7302584	8.68493315512	873048.727936	0.527582538534	0.42260088043	0.0972793423148	0.0342347166124	0.181964548121
FBgn0038738	0	burg	1	21.1216931217	328.431315158	16.3057562697	2288.95631222	0.541216007044	0.439264008609	0.135214617263	0.0300080072463	0.168870961806
FBgn0038788	0	burg	1	27.156462585	69.113937493	19.8071937579	1040.88641186	0.757207078155	0.703253095523	0.0552708877212	0.00171222998043	0.0355051547084
FBgn0038803	0	burg	1	20.1616161616	315.42086592	7.41016188047	2945.60640353	0.579442557373	0.4859853479	0.111298415896	0.0202868189804	0.137654292239
FBgn0051200	1	burg	1	20.7916666667	181.512299806	1.94848776819	2127.23689488	0.797575840041	0.752592693383	0.08853771915	0.000755406218335	0.0225398154493
FBgn0051199	0	burg	1	21.5783783784	209.344779296	2.06002011381	2066.22654741	0.75083982597	0.695470898408	0.0974477088544	0.00192377295474	0.0378355181941
FBgn0053094	0	burg	1	24.3414634146	991.350800595	18.1317135156	5630.01657532	0.69573173109	0.628116560222	0.151637701182	0.00472775525896	0.0613583196074
