probe	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
FBgn0020907	1	default	1	24	399.871921608	23.6676094043	2352.33500262	0.486711725667	0.372647664704	0.179425634793	0.0497308685967	0.329806815852
FBgn0038465	0	burg	1	27.3424657534	836.707566725	18.836135454	5729.06275244	0.558587913373	0.460496338567	0.150275554937	0.0252231308715	0.239229882025
FBgn0038466	1	burg	1	22.3016759777	7.26783498156	6.41133224807	39.6170190458	0.488928261871	0.375356764509	0.187425163187	0.0487717562488	0.327591527583
FBgn0038467	0	mle	1	20.0603015075	234.380279949	13.2147036692	1187.23618335	0.68398442797	0.613758745297	0.185001523438	0.00560645287144	0.112992772694
FBgn0038494	1	mle	1	20.1616161616	62.8343995422	7.52571813472	664.667468974	0.546932125392	0.446250375479	0.103568615553	0.0283618601121	0.25176079347
FBgn0038516	1	yule-walker	1	20.0603015075	113.442634631	15.7170183749	1063.47291466	0.60508289045	0.517323532772	0.107457244412	0.0152853987847	0.184381937371
FBgn0038530	1	mle	1	25.4267515924	33.7958640207	19.220515388	80.3675903114	0.598753489146	0.509587597846	0.381544621041	0.0164191514979	0.189564801863
FBgn0051251	0	mle	1	27.5310344828	21.3054079835	7.68766555326	138.996887992	0.688422904203	0.619183549582	0.12416116647	0.00526071606353	0.109108726452
FBgn0038540	0	burg	1	21.9340659341	23.5057559764	8.5247270524	172.031730338	0.567768117065	0.471716587524	0.1300338912	0.0229469830388	0.227415236313
FBgn0038542	1	mle	1	26.091503268	24.9134301738	4.63975557134	308.00917177	0.519218694905	0.412378404884	0.105272013213	0.0370479408108	0.283303670905
FBgn0003499	1	mle	2	27.7222222222,20.5773195876	146.153945177,138.607113288	8.45355567586,7.73378543763	575.652600253	0.904087041903	0.849279637276	0.281355480294	0.00113792330691	0.0553250225054
FBgn0038589	1	burg	1	25.5897435897	67.5450018346	3.40239160904	305.343746926	0.608404059256	0.521382739091	0.229825310856	0.0147153913269	0.182999730827
FBgn0038592	0	mle	1	22.1777777778	6.16162779956	6.32044224817	26.4188462424	0.794519157722	0.748856748327	0.178900850746	0.000808110998556	0.0465490880221
FBgn0024329	0	mle	1	21.0105263158	138.423430577	15.8534599321	1306.98681038	0.671191361998	0.598122775775	0.0885967940521	0.00670261820657	0.121574540061
FBgn0038666	0	burg	1	21.3475935829	17.4271306618	16.534459493	316.66107715	0.560681895252	0.463055649753	0.0719275040136	0.0246891396435	0.236472579505
FBgn0038660	0	mle	1	20.1616161616	15.3631470876	15.4335850866	172.404935557	0.490547024271	0.377335251887	0.091916499774	0.0480804434884	0.324992581321
FBgn0038679	0	mle	1	23.6213017751	367.902369043	22.5999597052	1753.27900152	0.644446640723	0.565434783106	0.186448193234	0.0095295312374	0.147931685886
FBgn0010768	0	burg	1	22.9425287356	48.0705974999	8.18041892256	299.106688152	0.496389698942	0.384476298707	0.172359694428	0.0456484169825	0.316898122072
FBgn0025680	0	burg	1	26.4370860927	1701.07907967	1.28623019872	3241.97658345	0.707660448939	0.642696104259	0.483851177382	0.00394906325871	0.0931863788765
FBgn0000463	0	yule-walker	1	20.3673469388	43.1379153709	7.76771772989	192.908368333	0.745026133819	0.688365274668	0.181396664135	0.00213417737524	0.0730041103573
FBgn0038716	0	burg	1	21.4623655914	28.4943649204	21.2835063459	161.389709518	0.630902411605	0.548880725295	0.187056242828	0.0112754902633	0.158243789715
FBgn0038733	0	mle	1	23.4823529412	1267.57830686	22.6224535072	2091.63815798	0.541364171432	0.439445098417	0.614842051023	0.029964421971	0.256478314243
FBgn0038721	1	default	1	24	187.438652542	13.3194580194	1467.87630461	0.549085541166	0.448882328091	0.121985860766	0.0277602725983	0.25012971867
FBgn0014006	0	mle	1	21.6956521739	110.167594555	15.8361085863	1263.34379929	0.667479120296	0.593585591472	0.073958005213	0.00704993549817	0.12504496704
FBgn0038751	0	burg	1	20.4717948718	5.53239274305	3.14998335957	11.1877281918	0.514667135482	0.406815387812	0.492206806543	0.0386525947418	0.290592270359
FBgn0038752	0	burg	1	25.7548387097	43.4373768976	6.14268465966	384.209712058	0.708108728299	0.643244001254	0.0948056774286	0.00392188621116	0.0931863788765
FBgn0038808	0	default	1	24	35.8193434258	12.422311139	394.277011377	0.538557327813	0.436014511771	0.089354562822	0.0307985231399	0.260360330656
FBgn0038810	0	yule-walker	1	20.5773195876	55.0996144347	14.5000485463	893.878972591	0.603878510717	0.515851513098	0.0714190683963	0.0154962928216	0.185064254976
FBgn0051205	1	mle	1	25.7548387097	587.14813207	23.7183436061	1981.23914485	0.676538608245	0.604658298966	0.264829862189	0.00622588405938	0.119506192866
FBgn0051199	1	burg	1	27.3424657534	169.237747616	21.2441597601	1570.63146421	0.616819931246	0.531668804857	0.0906760975475	0.0133448316558	0.173533589514
FBgn0038818	0	burg	1	21.6956521739	515.034592694	4.3489466377	4224.2139243	0.738253017727	0.680087021667	0.100750025682	0.00240141696794	0.0770196433758
FBgn0051223	0	yule-walker	1	21.8142076503	18.8205924366	11.9772015668	181.903665165	0.571300659618	0.476034139533	0.107653674053	0.022115036922	0.222222297855
FBgn0053094	0	mle	1	24.0481927711	610.43289442	11.5753690817	5734.66785914	0.755245199551	0.700855243895	0.09082521189	0.0017753765666	0.0666845362937
FBgn0038832	0	burg	1	25.106918239	79.0195886643	19.3918601465	685.039806212	0.574190321865	0.479565948946	0.135385187202	0.021452103167	0.21938400478
FBgn0038842	1	mle	1	20.0603015075	98.0646903582	16.0280505994	1028.29516848	0.522117882782	0.415921856733	0.0918440106255	0.0360531741272	0.281159406183
FBgn0038862	0	mle	1	23.6213017751	1776.90222385	10.6007311511	2329.1172694	0.942946914407	0.930268450942	0.560948863549	2.53079004642e-06	0.0032396147404
FBgn0038854	0	default	1	24	39.4231544321	16.1180331492	641.04145677	0.547925663043	0.447464699275	0.0736595012948	0.0280830545154	0.250293933289
FBgn0003257	0	mle	1	20.9005235602	53.9591737936	17.7443072958	195.183675128	0.773953509547	0.723720956113	0.246442775009	0.00124133773908	0.0575202163983
FBgn0038850	0	yule-walker	1	26.972972973	24.9711669715	22.0083251936	68.0478820939	0.602683189526	0.514390564977	0.328568009945	0.0157078314315	0.186321999686
FBgn0038849	0	mle	1	23.7619047619	84.5158896163	0.0827951391557	327.206747308	0.631520054283	0.549635621902	0.23187395814	0.011190831455	0.158243789715
FBgn0051207	1	burg	1	21.8142076503	123.749872704	3.2753180712	808.35763859	0.695786548401	0.628183559157	0.129642837069	0.00472392355776	0.103300775882
FBgn0051189	0	burg	1	27.3424657534	107.522980633	24.7462022733	235.979060503	0.860321348312	0.829281647937	0.355896473058	0.000142260769566	0.0197474442159
FBgn0038874	1	default	1	24	27.7112512934	6.2321040666	131.065390037	0.658204886307	0.582250416597	0.184912581368	0.00797896066134	0.13369070414
FBgn0008651	0	mle	1	23.0751445087	31.7086992921	8.93732814517	252.499818905	0.546594373677	0.445837567828	0.124432429703	0.0284571283374	0.251906076909
FBgn0000527	0	burg	1	23.4823529412	143.965745236	1.26739326288	876.690796956	0.709990447347	0.645543880091	0.138221894338	0.0038093893677	0.0931863788765
FBgn0038869	1	mle	1	23.9041916168	41.4118798366	8.88981646055	290.172603963	0.655171855309	0.578543378711	0.128031308803	0.00830256290377	0.136635648612
FBgn0038889	0	burg	1	27.3424657534	37.9193827258	16.729826843	519.314989435	0.535370141428	0.432119061745	0.0733368829722	0.0317674254699	0.263664125781
FBgn0002941	0	burg	1	26.7919463087	17.0864129763	4.94789283382	128.020796308	0.552012533367	0.452459763004	0.128739291558	0.0269585411916	0.246579556754
FBgn0038897	1	mle	1	26.4370860927	98.6931910335	21.5683492087	433.712527482	0.551694235355	0.4520707321	0.204485544974	0.0270448424133	0.246579556754
FBgn0038914	0	burg	1	22.5536723164	10595.3116692	14.4372482788	23183.9476392	0.53257504077	0.428702827608	0.436105066024	0.032636497498	0.266944810449
FBgn0003867	0	burg	1	22.8114285714	306.580778596	13.2782713426	2093.84283776	0.57985264112	0.486486561369	0.137592518389	0.020197953604	0.21235565271
FBgn0038922	1	mle	1	20.7916666667	224.1289429	18.9169447616	4250.4667697	0.633807156047	0.552430968502	0.0462595471548	0.0108816396331	0.157438586716
FBgn0038938	1	default	1	24	165.045989461	6.15511738114	1355.3250081	0.51183683928	0.403356136898	0.125579104462	0.039677336444	0.295283238897
FBgn0038957	0	mle	1	22.3016759777	122.317479242	3.39801205433	467.53558847	0.586990946054	0.495211156289	0.264822871326	0.0186989868181	0.202878714055
FBgn0038959	0	mle	1	23.0751445087	80.7920701988	9.89891693287	312.002753759	0.544650029673	0.443461147378	0.25371744014	0.0290104126775	0.253292372493
FBgn0038965	0	default	1	24	57.2900102106	15.3663955601	660.516657891	0.521068901851	0.414639768929	0.0868323097003	0.0364106699414	0.282122459188
FBgn0038961	1	mle	1	21.5783783784	58.8505069674	17.6717753658	611.08392503	0.731422430735	0.671738526454	0.0809786709706	0.00269658320538	0.0811910791322
FBgn0020278	1	burg	1	23.2093023256	117.232274702	10.585719833	1152.39152891	0.597435300849	0.507976478815	0.0953609779146	0.0166632841614	0.191138845147
FBgn0038986	1	burg	1	23.3450292398	31.7252305157	11.6991922804	106.465706052	0.689731307075	0.620782708647	0.257050113893	0.00516203330914	0.108188085416
FBgn0038984	0	burg	1	23.0751445087	2082.92963564	13.2424950083	14459.4309948	0.695923552564	0.62835100869	0.12318020413	0.00471435760035	0.103300775882
FBgn0038983	1	yule-walker	1	22.5536723164	455.94789413	8.07491079976	1598.08693326	0.697207610169	0.629920412429	0.24410682804	0.00462543200093	0.102314983152
FBgn0003676	0	mle	1	23.4823529412	114.817258003	9.01842875287	1287.34429751	0.620789278432	0.536520229195	0.089802509869	0.0127339381215	0.168228495625
FBgn0038977	0	mle	1	27.5310344828	8.7206708009	10.7496326053	67.4531403994	0.745846366071	0.689367780754	0.118681404982	0.00210345611978	0.0728116167397
FBgn0038966	0	mle	1	24.95	461.17901876	20.8948644607	1459.11368571	0.836157260933	0.799747763363	0.239271639746	0.000291690576518	0.0288949146176
FBgn0039004	0	mle	1	21.1216931217	33.7575752913	16.0436208543	232.792622013	0.690670667481	0.62193081581	0.118183602216	0.00509207709104	0.107191020611
FBgn0039006	0	default	1	24	46.6768913651	16.8247463512	368.725341599	0.637439549019	0.556870559912	0.113376510445	0.010404277517	0.154266837873
FBgn0039008	1	yule-walker	1	22.9425287356	27.5618047085	2.73019651379	361.659368931	0.594303874154	0.504149179522	0.0873593506419	0.0172545593281	0.194428434405
FBgn0039017	0	yule-walker	1	21.2340425532	27.6385231607	12.129313324	136.635040933	0.877491189462	0.850267009343	0.161401475389	7.88411507542e-05	0.013729828035
FBgn0039025	0	burg	1	22.9425287356	69.8253905956	1.74647702501	802.349390261	0.638662405561	0.558365162353	0.077553776242	0.0102472933829	0.15311790331
FBgn0040588	0	burg	1	26.2631578947	78.368761581	24.197685093	308.313265486	0.591339662879	0.50052625463	0.238880179244	0.0178291730475	0.198167242298
FBgn0039016	1	burg	2	21.5783783784,27.7222222222	32.3032767766,16.9935898161	11.3664876825,16.6018401975	457.096156345	0.725321604704	0.568362521677	0.0662109143279	0.0384344236079	0.289406375248
FBgn0039013	0	yule-walker	1	22.4269662921	30.6159618565	10.0498239852	181.336609245	0.49292985875	0.380247605139	0.174879522644	0.0470767172141	0.321578893549
FBgn0046114	1	yule-walker	1	21.3475935829	796.475945712	13.5400833234	2920.26931024	0.774423733306	0.724295674041	0.221972356184	0.001229759883	0.0575202163983
FBgn0039048	0	burg	1	22.4269662921	217.525672334	10.1604407228	1609.1094325	0.688606177527	0.619407550311	0.119227675339	0.00524680552173	0.109108726452
FBgn0053193	0	mle	1	21.5783783784	45.4070318253	11.8664195386	298.756074768	0.789658966563	0.742916514688	0.125321940671	0.000897755377169	0.0477356012873
FBgn0039040	1	mle	1	24.1939393939	259.127263662	21.2811647631	646.471343953	0.808323768369	0.765729050228	0.31835759421	0.000590958769056	0.0401432843264
FBgn0039065	0	burg	1	21.1216931217	52.5463128793	1.16388398401	408.281090917	0.554099915651	0.455011008017	0.131215026936	0.0263978766545	0.244288756132
FBgn0039084	0	mle	1	26.091503268	566.751620326	17.1969044418	1655.25627581	0.824003843368	0.784893586339	0.298679749868	0.000402498556778	0.0336618817681
FBgn0039073	1	burg	1	22.1777777778	245.848581763	15.2627199936	1099.14927645	0.57471574903	0.480208137703	0.214543271816	0.0213332415819	0.219002988073
FBgn0039089	0	yule-walker	1	27.7222222222	77.8254700164	5.28932961178	1046.00312004	0.495060252975	0.382851420303	0.0763333650226	0.0461931960487	0.318759677056
FBgn0039102	0	burg	1	21.6956521739	626.143267967	15.4350717267	2303.14088571	0.674152847437	0.601742369089	0.24456065264	0.00643520944107	0.121093194551
FBgn0051145	0	burg	1	24.490797546	1012.25883298	16.7759991615	6678.93123993	0.734670924258	0.675708907426	0.144091753325	0.00255288821711	0.0788760107855
FBgn0039094	1	mle	1	24.6419753086	102.566104592	24.2142180766	605.230915485	0.514937437594	0.40714575706	0.167222581353	0.0385558165261	0.290092388599
FBgn0020647	0	burg	1	25.9220779221	294.549804947	5.90568937662	3395.88714138	0.698311180341	0.631269220416	0.0959612633824	0.0045500531676	0.101114638606
FBgn0005674	0	burg	1	21.3475935829	98.4618609987	15.5045241436	1470.59683764	0.492829437969	0.380124868629	0.0659609686435	0.0471186858401	0.321578893549
FBgn0025574	0	default	1	24	265.886481405	16.7127781561	2909.67373605	0.517680284172	0.4104981251	0.0898157362616	0.0375843953165	0.285927989151
FBgn0026576	0	burg	1	21.3475935829	1061.92014743	14.648074444	6628.26222512	0.652659644571	0.575472898921	0.139410808444	0.00857824803812	0.139494838216
FBgn0039149	0	yule-walker	1	20.2639593909	63.2983902827	6.20590337146	496.332342638	0.496331093215	0.384404669485	0.125057134736	0.0456723265728	0.316898122072
FBgn0039155	0	yule-walker	1	22.4269662921	58.20613424	10.3988786834	254.697473974	0.6531236894	0.576040064823	0.218975701937	0.00852679626169	0.138893970399
FBgn0039165	1	yule-walker	1	27.3424657534	49.2084587449	20.0228419017	534.101724054	0.742850606882	0.685706297301	0.0831788878898	0.00221735263693	0.0737397874126
FBgn0001230	1	mle	2	27.5310344828,22.9425287356	105.966582798,122.177570203	2.15716326242,15.1617329239	522.729465301	0.891124314792	0.828909637531	0.134089142558	0.00175405458267	0.0666679952095
FBgn0039178	0	burg	1	24.0481927711	402.237268076	7.08984583747	1810.3809685	0.727724471627	0.667218798655	0.184534689214	0.00286773319028	0.0832081969378
FBgn0039175	1	mle	2	24.490797546,22.0552486188	48.1838583385,58.5511687591	4.97824817372,15.0257177506	543.375131241	0.757946996929	0.619630995173	0.0696279071192	0.0254867394899	0.240205590184
FBgn0051126	1	burg	1	22.4269662921	49.2164371428	18.1108960265	339.415166472	0.567515269856	0.471407552046	0.156801720927	0.0230074508235	0.227415236313
FBgn0004885	1	burg	1	24.490797546	529.166736057	17.5827164716	5465.16434092	0.614673646343	0.529045567752	0.0898727047902	0.013684508619	0.17476029807
FBgn0039225	0	burg	1	24.7950310559	16.4349540005	8.00962863977	65.3402742327	0.575391542346	0.481034107312	0.242967386833	0.021181118126	0.218142741302
FBgn0039233	0	mle	1	25.9220779221	15.4985696452	11.3375918786	140.458172204	0.555391785935	0.456589960587	0.115825854192	0.0260554554357	0.242998200743
FBgn0039244	0	mle	1	24.7950310559	37.3516707946	8.1154642688	174.802650973	0.70833135824	0.643516104516	0.177739901896	0.00390844339456	0.0931863788765
FBgn0051121	0	burg	1	25.7548387097	72.1576790674	5.69499996661	320.270472103	0.62263001641	0.538770020057	0.203244989685	0.012458136595	0.166653676406
FBgn0039283	0	mle	1	26.6133333333	28.8946614995	6.56676364021	203.89279179	0.674533532989	0.602207651431	0.121753177114	0.00640144654443	0.120694990162
FBgn0039297	0	burg	1	23.7619047619	39.7144096134	7.42420490554	162.548414565	0.580883785858	0.487746849382	0.227165789533	0.0199758413995	0.211179480049
FBgn0039298	0	yule-walker	1	23.4823529412	1001.358521	21.9231418016	2055.93250825	0.834507926178	0.797731909773	0.386397225477	0.000305138770584	0.0289368232144
FBgn0039299	0	burg	1	25.106918239	13.2869000075	21.4310024025	39.7354224149	0.557726835942	0.459443910596	0.315219469902	0.0254453042192	0.240187804466
FBgn0039301	0	mle	1	24.0481927711	18.0771578503	10.6788016251	101.858920864	0.678586727618	0.607161555978	0.169784375069	0.00605044237652	0.118226137328
FBgn0051300	0	yule-walker	1	23.9041916168	352.755619046	21.3448978402	741.08709978	0.857951398328	0.826385042401	0.366820648417	0.000153449802202	0.0208066205255
FBgn0039335	1	mle	1	20.0603015075	34.7386851223	16.038598629	376.112620727	0.5501976838	0.450241613533	0.0903857334771	0.0274534920189	0.249005252421
FBgn0039337	0	burg	1	22.9425287356	18.8101341521	19.4398018131	316.073361067	0.509262965016	0.400210290575	0.0616587324282	0.0406274678829	0.29966904382
FBgn0039338	0	burg	1	26.972972973	115.803284252	7.71138596156	2484.7869719	0.621845243749	0.537810853471	0.0396432055095	0.0125751464639	0.167517041489
FBgn0039326	1	mle	2	25.7548387097,20.6839378238	36.3814374,34.3903299961	23.5134794101,16.8632623007	345.505211597	0.720025637859	0.560040288064	0.110890823898	0.0408759310607	0.300262381015
FBgn0039325	0	mle	1	21.9340659341	236.600639029	2.23850995012	1541.02917809	0.900792846647	0.878746812568	0.127135667307	3.05100870542e-05	0.00760716538739
FBgn0039324	1	yule-walker	1	22.8114285714	437.958317228	19.8650529324	1148.1415864	0.712104522956	0.648127750279	0.323057106408	0.00368601237508	0.0928007802141
FBgn0039312	0	burg	1	21.0105263158	147.306083898	0.144217196258	482.145118633	0.709245078366	0.644632873559	0.264920224756	0.00385364617048	0.0931863788765
FBgn0039311	1	yule-walker	1	22.0552486188	607.674818843	1.20649128182	1033.70474082	0.823502677472	0.784281050243	0.471003989996	0.000407682009303	0.0336618817681
FBgn0039381	1	burg	1	22.3016759777	62.7862600324	8.09911215538	1039.06433009	0.587633259887	0.495996206528	0.0676587333825	0.0185684790882	0.20210101444
FBgn0002592	0	yule-walker	1	25.9220779221	11.4942643843	7.01871444169	44.5560647513	0.525088221923	0.419552271239	0.247376494504	0.0350556667804	0.276803697656
FBgn0002733	1	yule-walker	1	21.8142076503	44.7906575594	12.5636668355	258.558318373	0.790672951315	0.744155829386	0.146595260935	0.00087844399131	0.0473148700431
FBgn0000064	1	default	1	24	2629.7461603	7.08293078249	29873.9985142	0.488237611746	0.374512636579	0.0893233022823	0.0490690488807	0.328430014102
FBgn0039450	0	mle	1	20.2639593909	90.5935887923	14.0361278628	754.364225674	0.656690127312	0.580399044492	0.104507210143	0.00813932364007	0.135582730472
FBgn0004359	0	default	1	24	71.959028101	0.87955060833	760.544338509	0.646694462898	0.56818212132	0.0834699755117	0.00926140758386	0.145476017562
FBgn0039465	1	mle	2	25.5897435897,20.3673469388	976.634170533,949.006282691	10.2088715077,8.05252642479	4983.24499336	0.731407445292	0.577925985459	0.236021454362	0.0357494918119	0.280203463645
FBgn0004842	1	burg	1	21.9340659341	7.97300760523	6.45816406115	30.2442121632	0.578356283907	0.484657680331	0.253507158685	0.0205236852251	0.213669409876
FBgn0029170	1	mle	1	21.6956521739	142.729142673	3.84489655817	374.772569435	0.650259486174	0.57253937199	0.327846900338	0.00884823700402	0.142328221458
FBgn0039479	0	yule-walker	1	26.091503268	14.3422881793	22.7969236529	41.8777596302	0.566636715338	0.470333763191	0.307267523112	0.0232185189847	0.228323382788
FBgn0039483	0	burg	1	22.9425287356	171.244978906	12.7414690046	821.128589287	0.708991730532	0.644323226206	0.179995724045	0.00386877957648	0.0931863788765
FBgn0039485	0	burg	1	21.2340425532	83.4016969096	13.5807796576	284.863462319	0.803142058891	0.759395849756	0.235991670879	0.000666328246177	0.0425472796126
FBgn0039492	1	yule-walker	1	25.106918239	152.834034551	9.37309770111	1792.42051295	0.828687727902	0.790618334103	0.0713760481294	0.000356490645378	0.0319456615653
FBgn0039487	0	mle	1	24.95	144.472758872	23.5081836791	716.492765205	0.777221710755	0.727715424257	0.160028656667	0.00116259350045	0.0559563846601
FBgn0039486	0	yule-walker	1	23.4823529412	147.709067022	9.18370241316	803.067885737	0.626112352208	0.543026208255	0.166090684352	0.0119490954082	0.163497765457
FBgn0039481	1	mle	1	23.0751445087	14.9455694623	13.7956550185	52.6835346594	0.604875596338	0.517070173302	0.256776348285	0.0153215372105	0.184381937371
FBgn0040609	1	burg	1	21.4623655914	110.598459517	11.8841031211	229.922805445	0.843341740028	0.808528793368	0.389196690236	0.000238390993212	0.0260430558523
FBgn0039507	0	burg	1	22.9425287356	164.463235863	8.84173084863	1561.97436258	0.499949905193	0.388827661903	0.107157477754	0.0442141024053	0.312936843717
FBgn0010441	0	yule-walker	1	20.1616161616	43.7938843461	13.9019425683	351.904908808	0.65808115605	0.582099190727	0.108271087805	0.0079919666696	0.13369070414
FBgn0039523	1	burg	1	26.6133333333	14.1126494759	6.17566867078	43.8954948556	0.5740458231	0.479389339344	0.292409304628	0.0214848816542	0.21938400478
FBgn0004387	1	burg	1	21.2340425532	238.289265781	1.78956289351	2276.38654571	0.715317216652	0.652054375908	0.0988604749996	0.00350449475844	0.0903561460036
FBgn0039562	0	default	1	24	546.098737206	8.03678162467	3759.92660134	0.593026960139	0.502588506837	0.143287938507	0.0175002954405	0.196273805303
FBgn0039564	1	yule-walker	1	24.3414634146	73.6597228236	16.4606191902	416.504314269	0.597813844321	0.508439143059	0.187491899501	0.0165928896994	0.19078835239
FBgn0039581	1	mle	1	27.5310344828	337.523319528	6.80225987975	3886.95551674	0.773980576166	0.723754037537	0.0664661041633	0.00124066901384	0.0575202163983
FBgn0039594	0	mle	1	23.6213017751	999.560693692	19.9757320926	6128.3313514	0.851295047615	0.818249502641	0.130078915466	0.000188566458749	0.0231549941269
FBgn0027655	1	mle	1	25.9220779221	182.213996423	20.3013848458	1723.07826512	0.704359450889	0.638661551087	0.149533583665	0.0041537274935	0.0965640823609
FBgn0039609	0	burg	1	27.9160839161	19.1713980712	19.021363329	28.7744389551	0.80728093446	0.764454475451	0.539411235922	0.00060556541709	0.040427197477
FBgn0039611	0	burg	1	24.7950310559	912.662401919	19.539874766	1282.35928529	0.803150178968	0.759405774294	0.590642624934	0.000666204572697	0.0425472796126
FBgn0039613	0	default	1	24	33.1293516655	17.8966118179	133.904979277	0.70219947948	0.636021586032	0.272484625885	0.00429204766458	0.0980609435452
FBgn0027578	0	burg	1	27.7222222222	1012.07553058	17.0122053083	3874.11873892	0.728930873403	0.668693289715	0.242931365664	0.00281099617098	0.0829048749564
FBgn0039620	0	mle	1	27.5310344828	609.624013822	27.1687591692	4585.63486632	0.711841691497	0.64780651183	0.133833680199	0.00370117958256	0.0928007802141
FBgn0024273	0	burg	1	23.4823529412	108.69715275	7.31590004194	1419.55297995	0.603376483121	0.515237923815	0.0755119930559	0.0155848660909	0.185661501765
FBgn0039628	1	mle	1	20.6839378238	134.20681308	15.723933316	1190.42752756	0.515541672211	0.407884266036	0.110395054318	0.0383401595671	0.289272825852
FBgn0039630	0	mle	1	20.0603015075	12.2990978742	15.7127021645	51.6171488357	0.713780289373	0.650175909234	0.205714471752	0.00359044205659	0.0913725103326
FBgn0039640	1	burg	1	27.7222222222	86.2643445543	24.9970882669	544.410769304	0.712809197903	0.648989019659	0.151993878529	0.00364558618326	0.0923741387916
FBgn0039644	0	burg	1	22.0552486188	95.4973085257	14.8361903768	924.29923551	0.637936212954	0.55747759361	0.0969665991004	0.0103402943916	0.154026966848
FBgn0029176	1	mle	1	22.3016759777	1554.98899341	14.9476285474	18926.751984	0.515411651164	0.407725351423	0.103455905228	0.0383864858694	0.289272825852
FBgn0039656	0	default	1	24	200.122407795	2.32796373608	579.103609371	0.776858098319	0.727271009057	0.293519397246	0.00117115690891	0.0560867043677
FBgn0039678	1	mle	1	22.1777777778	4910.7159513	14.6151976409	6364.04557443	0.694064864041	0.626079278273	0.645309473874	0.00484542760431	0.104258316584
FBgn0039690	1	yule-walker	1	22.1777777778	193.353027723	13.9382257604	981.734432636	0.812058756889	0.770294036198	0.162481315375	0.00054087813817	0.0396841739487
FBgn0039691	0	mle	1	20.3673469388	39.0453378428	13.960315527	603.194728167	0.499480435117	0.388253865143	0.0712842766925	0.044401205615	0.313178965396
FBgn0000247	0	burg	1	21.0105263158	56.2118062401	19.3758419721	1838.66092266	0.67178324235	0.598846185094	0.0734046022408	0.00664849549911	0.121574540061
FBgn0039704	0	yule-walker	1	21.3475935829	17.8686878562	10.3857867642	68.6888758031	0.658469987644	0.582574429342	0.234338864987	0.00795114973802	0.13369070414
FBgn0039709	0	burg	1	21.2340425532	68.9499709692	10.3092688338	549.592827868	0.623296000941	0.53958400115	0.117991611647	0.0123595038741	0.16660951172
FBgn0051036	1	default	1	24	281.323424205	19.820350292	611.568262223	0.902534407763	0.880875387266	0.37913289805	2.81728619584e-05	0.00749535021259
FBgn0003861	1	yule-walker	1	22.0552486188	9992.91074258	15.214742954	52826.323746	0.846181570669	0.811999697484	0.173572205538	0.00021955214057	0.0250341714569
FBgn0039703	0	burg	1	23.3450292398	374.83874447	7.59387535425	1405.11151244	0.536211553023	0.433147453695	0.258247694892	0.0315093661945	0.262431921227
FBgn0039696	0	yule-walker	1	20.4717948718	27.3905624613	16.9762047145	370.387463085	0.505105908439	0.395129443647	0.0873417864689	0.0421992964085	0.305737413768
FBgn0003512	0	burg	1	21.5783783784	49.3551816508	11.673407516	396.310500275	0.733476980593	0.674249642947	0.128580024949	0.00260499120353	0.0797143953593
FBgn0039756	0	burg	1	23.2093023256	208.758185482	4.89950471154	1430.93007566	0.592099046514	0.501454390184	0.131728042087	0.0176805691948	0.197371202504
FBgn0039754	0	yule-walker	1	24.0481927711	496.123194696	10.3156830665	3360.1993068	0.734829761409	0.675903041723	0.121650752993	0.00254601821975	0.0788760107855
FBgn0039749	1	burg	1	22.4269662921	30.3830174591	7.76922278761	46.7597153301	0.878254369901	0.851199785434	0.487234206319	7.66549523108e-05	0.0135963172821
FBgn0039747	0	yule-walker	1	20.2639593909	36.2362207391	10.7478549079	272.814646015	0.82017404223	0.780212718281	0.104830074874	0.000443440871725	0.0351014600776
FBgn0039767	1	mle	1	21.3475935829	112.741211339	14.0496948903	1171.12180486	0.496643187873	0.384786118511	0.0975568121966	0.0455451122845	0.3167981739
FBgn0039789	0	mle	1	24.7950310559	366.21199592	20.3670690812	1100.99919781	0.951606195835	0.940852017131	0.240563392341	1.20657391522e-06	0.00288914124001
FBgn0027598	0	yule-walker	1	24.95	344.524382808	23.347322992	4423.09884901	0.529199030541	0.424576592884	0.0761826451234	0.0337107230814	0.272176294455
FBgn0015032	1	mle	1	21.1216931217	20.5148588904	16.8612782479	89.3108915424	0.48916453901	0.375645547678	0.232611878676	0.0486703722606	0.327362939264
FBgn0039807	1	mle	1	21.3475935829	62.5638619332	7.03678784112	428.485776908	0.782375581518	0.734014599633	0.11469304607	0.00104636765494	0.0524521780049
FBgn0039801	1	burg	1	26.6133333333	351.215246805	19.0084161085	2067.21078655	0.623726530629	0.540110204103	0.188028053792	0.0122960661237	0.166344239171
FBgn0039800	1	mle	1	20.6839378238	1876.60085939	15.162731275	6581.69876942	0.661963938597	0.586844813841	0.251296219039	0.00759160578614	0.131021223117
FBgn0039821	0	mle	1	24.7950310559	44.723988116	9.4471606569	353.751645374	0.554653735705	0.455687899195	0.127424863012	0.0262506560407	0.243868849232
FBgn0039816	0	mle	1	20.0603015075	145.924486117	6.1436515879	1340.5295954	0.904877779718	0.883739508545	0.0898409210169	2.52504373307e-05	0.00716031462981
FBgn0039844	1	burg	1	22.4269662921	435.461339384	6.41961832112	3626.57353072	0.747830713801	0.691793094646	0.102759660274	0.00203055543775	0.072299851237
